epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,39.2147,0.80616,2.13299,5.81497,0.01145,3.03167,0.00342,0.9685,0.42392,0.27062,0.00344,0.97638,0.43159,0.32073,0.83315,1.82517,9.97513,0.01778,0,0.000654545,0.000654545,0.000654545
2,58.4695,0.91845,1.50506,4.05072,0.01299,1.77027,0.58706,0.49606,0.59302,0.35099,0.62988,0.51181,0.6036,0.37636,1.12848,2.34233,7.46991,0.02534,0,0.00130813,0.00130813,0.00130813
3,77.4173,1.08363,1.61529,3.09495,0.01537,1.64995,0.58747,0.5748,0.62755,0.41457,0.64312,0.5534,0.64253,0.42471,1.08491,2.22113,4.24817,0.02425,0,0.00194852,0.00194852,0.00194852
4,96.6673,1.14697,1.60884,2.43007,0.0171,1.77092,0.60858,0.59843,0.62904,0.39406,0.62962,0.64251,0.65068,0.41997,1.32115,2.03605,2.87703,0.0296,0,0.0019406,0.0019406,0.0019406
5,115.666,1.20727,1.54554,1.98531,0.01779,1.62711,0.64515,0.6299,0.6816,0.41997,0.71749,0.56693,0.69139,0.473,1.26638,1.76271,2.33065,0.03055,0,0.0019208,0.0019208,0.0019208
6,135.014,1.14842,1.56541,1.64702,0.01733,1.48511,0.75177,0.64567,0.72683,0.45297,0.67602,0.70866,0.72328,0.46854,1.30635,2.16209,1.85264,0.03101,0,0.001901,0.001901,0.001901
7,154.184,1.06551,1.50304,1.46969,0.0158,1.47954,0.79265,0.74016,0.79581,0.52322,0.81044,0.75591,0.81385,0.55393,1.26339,1.74028,1.41284,0.03031,0,0.0018812,0.0018812,0.0018812
8,173.242,1.14761,1.51077,1.3868,0.01637,1.5387,0.73266,0.73228,0.78002,0.53598,0.72198,0.73615,0.78763,0.54534,1.17531,1.74195,1.42255,0.02736,0,0.0018614,0.0018614,0.0018614
9,192.237,1.07122,1.47308,1.32177,0.01596,1.46583,0.77775,0.74401,0.80969,0.54612,0.7808,0.73228,0.80317,0.57268,1.18946,1.54941,1.23504,0.02788,0,0.0018416,0.0018416,0.0018416
10,211.385,1.07769,1.44537,1.20482,0.01617,1.29235,0.7844,0.58268,0.7003,0.43218,0.70969,0.66142,0.7196,0.45856,1.29994,1.7116,1.4109,0.031,0,0.0018218,0.0018218,0.0018218
