epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,13.4383,3.52517,6.30277,6.54236,0.03236,4.87698,0.00067,0.19048,0.00015,4e-05,0,0,0,0,3.43353,6.71521,5.25978,0.03976,0,0.00018,0.00018,0.08218
2,20.5382,3.22154,5.72324,4.53118,0.03093,4.29254,0,0,0,0,0,0,0,0,3.35215,5.92611,4.77592,0.03921,0,0.000376238,0.000376238,0.0623762
3,27.7624,3.12472,5.02522,4.5202,0.02998,4.32095,0,0,0,0,0,0,0,0,3.25377,5.42012,4.748,0.03759,0,0.000568516,0.000568516,0.0425685
4,35.0175,3.14316,4.51315,4.54913,0.03017,4.26073,0,0,0,0,0,0,0,0,3.15311,4.60449,4.70153,0.03652,0,0.000756834,0.000756834,0.0227568
5,42.1892,3.09248,4.74006,4.58085,0.03009,4.29024,0,0,0,0,0,0,0,0,3.11391,4.54014,4.70133,0.0358,0,0.000941192,0.000941192,0.00294119
6,49.3652,3.17248,4.46616,4.52164,0.0297,4.24358,0,0,0,0,0,0,0,0,3.04467,4.51007,4.67926,0.0349,0,0.0009505,0.0009505,0.0009505
7,56.7825,3.16229,4.37778,4.49192,0.03075,4.20497,0.00113,0.28571,0.00052,0.00016,0.00103,0.2619,0.00046,0.0001,2.88124,4.53341,4.65552,0.03249,0,0.0009406,0.0009406,0.0009406
8,64.2221,3.04682,4.37303,4.46636,0.02943,4.18938,0.00105,0.28571,0.00079,0.0003,0.00096,0.2619,0.00066,0.00016,2.71525,4.57988,4.62741,0.03013,0,0.0009307,0.0009307,0.0009307
9,71.7123,3.05619,4.32185,4.41708,0.03071,4.18926,0.00096,0.2619,0.00036,0.00017,0.00096,0.2619,0.00038,0.00013,2.68112,4.53218,4.62994,0.02971,0,0.0009208,0.0009208,0.0009208
10,79.1493,2.99974,4.30101,4.3703,0.02796,4.14069,0.001,0.28571,0.00111,0.00036,0.00067,0.19048,0.00111,0.00024,2.63333,4.51992,4.64141,0.03019,0,0.0009109,0.0009109,0.0009109
11,86.6742,2.97144,4.38291,4.35906,0.02721,4.10777,0.00101,0.28571,0.00098,0.00035,0.00059,0.16667,0.00051,0.00012,2.7283,4.59592,4.66295,0.03223,0,0.000901,0.000901,0.000901
