epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,46.5318,0.86769,2.33189,5.8301,0.01197,4.58274,0.00336,0.95276,0.49003,0.31474,0.00342,0.9685,0.48786,0.30291,0.84032,2.64435,9.68505,0.01782,0,0.000654545,0.000654545,0.000654545
2,66.8268,1.04541,1.66577,4.34935,0.01454,2.00159,0.73119,0.56693,0.68216,0.45681,0.72459,0.58006,0.69818,0.48969,1.04152,2.57058,6.98021,0.02326,0,0.00130813,0.00130813,0.00130813
3,87.0817,1.11382,1.63805,3.07175,0.01675,1.71613,0.80475,0.55173,0.66786,0.40554,0.78186,0.52756,0.63498,0.4306,1.30084,2.90282,4.29852,0.03092,0,0.00194852,0.00194852,0.00194852
4,107.264,1.17626,1.61592,2.39246,0.01739,1.77995,0.68109,0.62205,0.6462,0.41991,0.68109,0.62205,0.6474,0.43963,1.25017,1.94447,3.02565,0.0297,0,0.0019406,0.0019406,0.0019406
5,127.235,1.18979,1.62143,1.95109,0.01722,1.65137,0.67697,0.59843,0.63689,0.41413,0.68587,0.6063,0.64719,0.43918,1.25143,1.9985,2.29943,0.02951,0,0.0019208,0.0019208,0.0019208
6,147.028,1.16109,1.44392,1.6186,0.01785,1.44708,0.68546,0.75502,0.74596,0.50841,0.69976,0.77077,0.75851,0.54365,1.16155,1.717,1.67992,0.02596,0,0.001901,0.001901,0.001901
7,167.129,1.11123,1.41678,1.37546,0.01614,1.39129,0.73248,0.6063,0.67204,0.38758,0.72838,0.59843,0.65231,0.45595,1.41389,1.85995,1.97458,0.03582,0,0.0018812,0.0018812,0.0018812
8,186.887,1.09528,1.46383,1.33949,0.01614,1.43751,0.74208,0.73228,0.77505,0.52207,0.73719,0.72886,0.77424,0.53243,1.18235,1.87237,1.37659,0.02721,0,0.0018614,0.0018614,0.0018614
9,206.881,1.16478,1.51287,1.32528,0.01784,1.52117,0.78257,0.73228,0.76758,0.482,0.79959,0.74803,0.79395,0.54348,1.32962,1.66685,1.22243,0.03059,0,0.0018416,0.0018416,0.0018416
10,226.87,1.19259,1.52603,1.322,0.01836,1.55113,0.81015,0.65354,0.79185,0.51543,0.79086,0.65509,0.79567,0.55706,1.21175,1.69882,1.32386,0.0292,0,0.0018218,0.0018218,0.0018218
11,246.84,1.12134,1.45788,1.32174,0.01709,1.47087,0.79764,0.66929,0.78462,0.54298,0.79764,0.66929,0.78076,0.55097,1.14312,1.67089,1.10596,0.02675,0,0.001802,0.001802,0.001802
12,266.867,1.07801,1.41276,1.08729,0.01575,1.26342,0.7846,0.71654,0.7839,0.50985,0.7846,0.71654,0.79301,0.51461,1.20108,1.98993,1.22278,0.02844,0,0.0017822,0.0017822,0.0017822
13,286.778,1.05457,1.29037,1.14281,0.01537,1.23965,0.79198,0.68952,0.80295,0.56376,0.79198,0.68952,0.79481,0.60213,1.1306,1.7805,1.12626,0.02685,0,0.0017624,0.0017624,0.0017624
14,306.763,1.08129,1.41926,1.1036,0.01577,1.36374,0.84595,0.77834,0.86125,0.57637,0.84595,0.77834,0.87018,0.59778,1.13746,1.57096,0.94067,0.02744,0,0.0017426,0.0017426,0.0017426
15,326.742,1.0702,1.4234,1.08267,0.01547,1.24117,0.75736,0.6378,0.74261,0.46244,0.77736,0.65354,0.75525,0.51452,1.37752,1.75598,1.28614,0.03369,0,0.0017228,0.0017228,0.0017228
16,346.655,1.09597,1.39354,1.01493,0.017,1.40594,0.82884,0.76263,0.82572,0.53321,0.83589,0.76201,0.8377,0.58953,1.30303,1.58628,0.98232,0.03273,0,0.001703,0.001703,0.001703
17,366.608,1.02699,1.2614,0.96884,0.0151,1.17276,0.77625,0.7874,0.82635,0.53314,0.81644,0.77049,0.83193,0.57384,1.24809,1.53438,1.00261,0.03125,0,0.0016832,0.0016832,0.0016832
18,386.454,1.01045,1.28349,0.99907,0.01401,1.1924,0.83529,0.75871,0.85178,0.6179,0.84614,0.77942,0.85827,0.64434,1.06692,1.49124,0.88714,0.02427,0,0.0016634,0.0016634,0.0016634
19,406.498,1.04636,1.28166,1.02742,0.0148,1.31371,0.80372,0.75591,0.83702,0.59263,0.83152,0.77953,0.86237,0.63115,1.07765,1.44058,0.91243,0.0248,0,0.0016436,0.0016436,0.0016436
20,426.363,1.03717,1.29847,1.01488,0.0147,1.19638,0.79952,0.78506,0.84908,0.58216,0.79181,0.77866,0.8395,0.63229,1.14192,1.48029,0.87585,0.02817,0,0.0016238,0.0016238,0.0016238
21,446.113,1.07906,1.37263,1.01265,0.01589,1.28642,0.78883,0.7874,0.80738,0.57834,0.80678,0.80315,0.84473,0.60058,1.10887,1.49678,0.92693,0.02623,0,0.001604,0.001604,0.001604
22,466.092,0.95871,1.27791,0.96261,0.01424,1.23182,0.78322,0.72441,0.80655,0.60356,0.80512,0.74803,0.83584,0.61162,0.97836,1.55752,0.96875,0.02199,0,0.0015842,0.0015842,0.0015842
23,486.135,0.98235,1.21852,0.98508,0.0142,1.12681,0.80975,0.80435,0.86345,0.59857,0.80975,0.80435,0.8627,0.62972,1.109,1.50514,0.86334,0.02507,0,0.0015644,0.0015644,0.0015644
24,506.163,0.96442,1.23638,0.86089,0.01437,1.00742,0.81848,0.7874,0.84495,0.61679,0.81848,0.7874,0.84574,0.61313,0.96384,1.62518,0.89312,0.02152,0,0.0015446,0.0015446,0.0015446
25,526.223,0.9837,1.26685,0.9304,0.01468,1.10688,0.81763,0.74136,0.83182,0.60705,0.81763,0.74136,0.8256,0.61251,1.02032,1.50308,0.90634,0.02303,0,0.0015248,0.0015248,0.0015248
26,546.139,0.94581,1.25269,0.8898,0.01383,1.12768,0.87013,0.71654,0.82578,0.6127,0.88011,0.72441,0.83693,0.63718,1.00879,1.44742,0.86701,0.02295,0,0.001505,0.001505,0.001505
27,566.313,0.92917,1.28562,0.90012,0.01376,1.14576,0.81097,0.8189,0.85388,0.61648,0.80317,0.81102,0.8421,0.62889,1.02994,1.54934,0.92049,0.02362,0,0.0014852,0.0014852,0.0014852
28,586.253,1.00037,1.29448,0.92964,0.01491,1.2353,0.78408,0.80063,0.82368,0.5794,0.79179,0.80851,0.82692,0.60087,1.09483,1.661,0.92726,0.02616,0,0.0014654,0.0014654,0.0014654
29,606.042,1.00115,1.26471,0.91754,0.01408,1.05459,0.82981,0.72946,0.80411,0.59153,0.8477,0.74507,0.81766,0.60756,1.08732,1.51913,0.88198,0.02501,0,0.0014456,0.0014456,0.0014456
30,625.906,0.95793,1.24416,0.82288,0.01307,1.09307,0.76544,0.83465,0.86499,0.6216,0.81944,0.81102,0.88274,0.62913,1.0495,1.51182,0.77176,0.02513,0,0.0014258,0.0014258,0.0014258
31,645.719,0.97102,1.1978,0.86051,0.01356,1.03754,0.8316,0.76378,0.8231,0.56429,0.8316,0.76378,0.83023,0.5966,1.1312,1.43308,0.96921,0.02751,0,0.001406,0.001406,0.001406
32,665.659,0.97952,1.30208,0.87058,0.01397,1.09451,0.8204,0.80315,0.82299,0.60796,0.8204,0.80315,0.82348,0.61779,0.95712,1.49442,0.89508,0.02138,0,0.0013862,0.0013862,0.0013862
33,685.538,0.93111,1.29084,0.7916,0.01371,1.0551,0.84226,0.80315,0.84482,0.60797,0.85073,0.81102,0.85352,0.6228,1.07004,1.41457,0.81121,0.02465,0,0.0013664,0.0013664,0.0013664
34,705.466,0.92116,1.19002,0.78218,0.01422,0.96612,0.86642,0.81719,0.86407,0.63719,0.87477,0.82506,0.8725,0.64831,0.98355,1.43554,0.85344,0.02378,0,0.0013466,0.0013466,0.0013466
35,725.466,0.92979,1.20728,0.82478,0.01351,1.08396,0.91607,0.77352,0.86359,0.64722,0.93124,0.77165,0.86949,0.67936,0.95793,1.36401,0.75691,0.02313,0,0.0013268,0.0013268,0.0013268
36,745.38,0.90958,1.17324,0.78187,0.01324,0.99601,0.85879,0.74016,0.82586,0.58861,0.85879,0.74016,0.82439,0.62731,1.03679,1.49292,1.0005,0.02423,0,0.001307,0.001307,0.001307
37,765.286,0.86498,1.12394,0.72716,0.01232,0.98135,0.82835,0.8189,0.87049,0.64949,0.85478,0.84252,0.89494,0.66991,0.99242,1.38663,0.7647,0.02265,0,0.0012872,0.0012872,0.0012872
38,785.195,0.88672,1.13387,0.70185,0.01257,0.91705,0.8287,0.83465,0.8701,0.65053,0.8287,0.83465,0.8805,0.65193,0.9027,1.41408,0.77316,0.02055,0,0.0012674,0.0012674,0.0012674
39,805.015,0.93918,1.23258,0.7657,0.01347,0.9389,0.86631,0.8164,0.88669,0.65718,0.87467,0.82427,0.88898,0.65824,0.99287,1.59433,0.65066,0.02383,0,0.0012476,0.0012476,0.0012476
40,824.876,0.88248,1.21612,0.76895,0.01298,1.03809,0.87739,0.83465,0.88444,0.67199,0.8772,0.84368,0.88977,0.68164,0.94805,1.38245,0.71145,0.02149,0,0.0012278,0.0012278,0.0012278
41,844.9,0.92202,1.18876,0.78067,0.01307,0.95574,0.84581,0.82677,0.88976,0.67863,0.85746,0.83465,0.89466,0.68211,0.9236,1.41293,0.74273,0.02142,0,0.001208,0.001208,0.001208
42,864.945,0.87554,1.2277,0.76951,0.01186,0.84543,0.83563,0.85827,0.87097,0.62982,0.83563,0.85827,0.87294,0.64646,1.02629,1.45286,0.80956,0.02477,0,0.0011882,0.0011882,0.0011882
43,884.833,0.84859,1.14031,0.6699,0.01271,0.87891,0.82808,0.89764,0.89527,0.64949,0.88004,0.88976,0.90616,0.66962,1.00511,1.40256,0.67369,0.02256,0,0.0011684,0.0011684,0.0011684
44,904.627,0.85197,1.14567,0.71579,0.01195,0.93307,0.88811,0.83465,0.89041,0.63905,0.89261,0.85084,0.89192,0.65241,0.95636,1.45216,0.71052,0.02323,0,0.0011486,0.0011486,0.0011486
45,924.51,0.88069,1.20119,0.78522,0.01204,0.89353,0.83039,0.84814,0.87349,0.65129,0.8381,0.85602,0.88309,0.66359,0.9073,1.4779,0.75453,0.02124,0,0.0011288,0.0011288,0.0011288
46,944.382,0.8296,1.10262,0.6982,0.01208,0.80281,0.80296,0.86614,0.881,0.66757,0.86555,0.84252,0.89188,0.67997,0.94709,1.35314,0.6536,0.02214,0,0.001109,0.001109,0.001109
47,964.291,0.83928,1.13417,0.66722,0.01131,0.81663,0.84788,0.81102,0.87447,0.67566,0.86434,0.82677,0.89285,0.68005,0.9074,1.30812,0.71655,0.02043,0,0.0010892,0.0010892,0.0010892
48,984.167,0.82412,1.09544,0.69662,0.01116,0.94891,0.90407,0.79528,0.88294,0.65545,0.90907,0.80315,0.8833,0.67638,0.90469,1.27522,0.74716,0.02103,0,0.0010694,0.0010694,0.0010694
49,1004.11,0.87551,1.14052,0.72839,0.01275,0.96514,0.8538,0.79528,0.84457,0.63365,0.86266,0.80315,0.85777,0.6489,0.93466,1.33157,0.78443,0.02105,0,0.0010496,0.0010496,0.0010496
50,1023.95,0.85091,1.10005,0.69257,0.01177,0.80608,0.86235,0.85039,0.88132,0.70224,0.86235,0.85039,0.88478,0.69359,0.81355,1.37408,0.65298,0.01891,0,0.0010298,0.0010298,0.0010298
51,1043.77,0.84015,1.14615,0.67598,0.01197,0.8762,0.79535,0.87402,0.86199,0.68772,0.80904,0.88976,0.8843,0.68566,0.85749,1.42115,0.68163,0.01992,0,0.00101,0.00101,0.00101
52,1063.83,0.84874,1.09987,0.6617,0.0116,0.80403,0.85218,0.81102,0.87063,0.68085,0.86873,0.82677,0.88449,0.68754,0.8394,1.32309,0.69205,0.01873,0,0.0009902,0.0009902,0.0009902
53,1083.75,0.82154,1.14301,0.74222,0.01174,0.93074,0.87559,0.77953,0.86027,0.65347,0.89378,0.79511,0.88099,0.65969,0.88804,1.31634,0.69722,0.02046,0,0.0009704,0.0009704,0.0009704
54,1103.86,0.78549,1.08127,0.62519,0.01073,0.72513,0.92693,0.79911,0.90159,0.68428,0.92693,0.79911,0.90749,0.69025,0.91496,1.37808,0.68288,0.02019,0,0.0009506,0.0009506,0.0009506
55,1123.93,0.78052,1.08112,0.65402,0.01123,0.75136,0.90946,0.79097,0.88111,0.67729,0.91844,0.79804,0.89318,0.67859,0.89025,1.38348,0.70573,0.02086,0,0.0009308,0.0009308,0.0009308
56,1143.88,0.77465,1.0226,0.67246,0.0108,0.87613,0.87601,0.84252,0.88317,0.67793,0.8842,0.85039,0.89195,0.69697,0.9509,1.37065,0.72873,0.021,0,0.000911,0.000911,0.000911
57,1163.71,0.78173,1.03677,0.64462,0.01099,0.76689,0.8831,0.82677,0.88268,0.70028,0.89171,0.83465,0.88801,0.69056,0.82892,1.35549,0.68658,0.01873,0,0.0008912,0.0008912,0.0008912
58,1183.89,0.80832,1.11807,0.67104,0.0115,0.80265,0.86276,0.82677,0.86799,0.66781,0.86276,0.82677,0.85893,0.66987,0.87903,1.40468,0.68904,0.01994,0,0.0008714,0.0008714,0.0008714
59,1203.61,0.78246,1.06705,0.62473,0.011,0.77463,0.82133,0.83253,0.86709,0.66785,0.82133,0.83253,0.86435,0.6687,0.9051,1.42496,0.71542,0.02057,0,0.0008516,0.0008516,0.0008516
60,1223.49,0.80313,1.06187,0.61484,0.0114,0.85831,0.85138,0.88976,0.90407,0.7093,0.85138,0.88976,0.90487,0.70652,0.84199,1.2658,0.67066,0.01935,0,0.0008318,0.0008318,0.0008318
61,1243.42,0.74979,1.01235,0.61309,0.01072,0.78588,0.87572,0.84252,0.86453,0.6589,0.87572,0.84252,0.87028,0.66659,0.90168,1.47145,0.74423,0.02014,0,0.000812,0.000812,0.000812
62,1263.14,0.75705,1.0087,0.5767,0.01013,0.74941,0.86208,0.83673,0.88824,0.69493,0.8702,0.8446,0.90411,0.69068,0.81164,1.39603,0.67445,0.01864,0,0.0007922,0.0007922,0.0007922
63,1283.08,0.75393,1.05367,0.64048,0.00994,0.77395,0.87968,0.77953,0.87635,0.67568,0.89867,0.79528,0.89351,0.67646,0.85725,1.48804,0.6702,0.01949,0,0.0007724,0.0007724,0.0007724
64,1303.03,0.77093,1.06723,0.59049,0.01098,0.72654,0.915,0.75591,0.87616,0.67116,0.84427,0.82677,0.87935,0.67719,0.88815,1.42681,0.76361,0.02068,0,0.0007526,0.0007526,0.0007526
65,1322.84,0.7518,1.00359,0.60188,0.01071,0.66065,0.8105,0.84193,0.85952,0.68052,0.8105,0.84193,0.8664,0.66301,0.85977,1.45076,0.66221,0.02045,0,0.0007328,0.0007328,0.0007328
66,1342.6,0.76453,1.03754,0.61887,0.01112,0.76404,0.85564,0.84005,0.88427,0.70115,0.8481,0.8353,0.88458,0.69631,0.83112,1.34608,0.66232,0.01872,0,0.000713,0.000713,0.000713
67,1362.52,0.72812,0.95045,0.54341,0.01073,0.68555,0.84137,0.84252,0.88482,0.69576,0.84979,0.85039,0.88226,0.6898,0.80231,1.3597,0.6916,0.01856,0,0.0006932,0.0006932,0.0006932
68,1382.34,0.73973,1.08357,0.59646,0.01027,0.76323,0.85566,0.84019,0.86902,0.65359,0.86362,0.84765,0.8732,0.66872,0.91243,1.54425,0.69224,0.02074,0,0.0006734,0.0006734,0.0006734
69,1402.28,0.75134,1.03814,0.60301,0.01018,0.71012,0.88819,0.87573,0.89915,0.71208,0.88819,0.87573,0.89928,0.7136,0.77901,1.36345,0.65081,0.01744,0,0.0006536,0.0006536,0.0006536
70,1422.32,0.71674,1.01737,0.5038,0.00991,0.71249,0.84781,0.87729,0.89592,0.71417,0.85537,0.88478,0.89879,0.70605,0.79596,1.39796,0.62065,0.01786,0,0.0006338,0.0006338,0.0006338
71,1442.17,0.72987,0.9486,0.53922,0.0099,0.62041,0.90312,0.85039,0.89209,0.70888,0.91148,0.85827,0.89769,0.70778,0.82703,1.35508,0.68363,0.01831,0,0.000614,0.000614,0.000614
72,1462.09,0.76559,1.0326,0.59188,0.0107,0.65613,0.85563,0.85039,0.88692,0.6848,0.86355,0.85827,0.89974,0.69572,0.85602,1.36931,0.66664,0.01888,0,0.0005942,0.0005942,0.0005942
