epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.3226,0.81292,2.26442,5.8688,0.0111,3.18804,0.00303,0.85827,0.2016,0.11056,0.00322,0.91339,0.23053,0.14718,1.00235,2.28721,10.3155,0.02231,0,0.000654545,0.000654545,0.000654545
2,59.2563,1.02689,1.59343,4.39846,0.01429,1.7915,0.70634,0.43307,0.53453,0.34197,0.73202,0.44882,0.55708,0.37674,1.05036,2.00238,7.4037,0.02175,0,0.00130813,0.00130813,0.00130813
3,76.9824,1.10347,1.55644,3.21515,0.01667,1.7378,0.63786,0.54331,0.58422,0.39374,0.63369,0.56693,0.58334,0.42306,1.09901,3.17458,4.32138,0.02453,0,0.00194852,0.00194852,0.00194852
4,94.3239,1.10679,1.52335,2.46954,0.01575,1.77549,0.68365,0.72441,0.69099,0.42537,0.6848,0.71851,0.67382,0.46425,1.27872,2.61207,2.80297,0.02995,0,0.0019406,0.0019406,0.0019406
5,111.751,1.15519,1.59881,2.0884,0.01651,1.70655,0.62432,0.6063,0.57717,0.35099,0.64028,0.59055,0.59505,0.36569,1.26154,2.50119,2.5618,0.02943,0,0.0019208,0.0019208,0.0019208
6,129.241,1.14251,1.4594,1.74607,0.01728,1.45226,0.65819,0.65354,0.64114,0.37266,0.64653,0.6378,0.62972,0.42241,1.3478,2.0769,2.12624,0.03163,0,0.001901,0.001901,0.001901
7,146.779,1.12134,1.48432,1.45734,0.01628,1.44993,0.67108,0.65869,0.71984,0.43961,0.69067,0.68568,0.73313,0.47161,1.38895,2.22087,1.67839,0.03422,0,0.0018812,0.0018812,0.0018812
8,164.196,1.11837,1.50253,1.38976,0.01643,1.45067,0.6418,0.63489,0.70677,0.44518,0.64976,0.64277,0.70507,0.4703,1.23805,1.81645,1.66179,0.02959,0,0.0018614,0.0018614,0.0018614
9,181.806,1.14792,1.50096,1.34899,0.01725,1.53887,0.74166,0.74803,0.80363,0.53381,0.74947,0.75591,0.81542,0.55624,1.14697,2.0856,1.30645,0.02593,0,0.0018416,0.0018416,0.0018416
10,199.357,1.12635,1.50113,1.36234,0.01721,1.57359,0.69486,0.72441,0.77463,0.51418,0.72142,0.73228,0.79159,0.55677,1.16557,1.60579,1.20873,0.0279,0,0.0018218,0.0018218,0.0018218
11,216.955,1.10576,1.52735,1.28399,0.0167,1.49465,0.7958,0.73228,0.79243,0.53265,0.81292,0.74803,0.82878,0.56872,1.1714,1.67763,1.12265,0.02751,0,0.001802,0.001802,0.001802
12,234.495,1.04206,1.41833,1.1793,0.01526,1.25561,0.72837,0.73899,0.78798,0.52444,0.72837,0.73899,0.78679,0.55443,1.24136,1.68602,1.19282,0.02869,0,0.0017822,0.0017822,0.0017822
13,251.858,1.07168,1.31488,1.1509,0.01558,1.35295,0.80357,0.70865,0.78796,0.56177,0.80357,0.70865,0.79136,0.58964,1.07122,1.58979,1.10078,0.0247,0,0.0017624,0.0017624,0.0017624
14,269.249,1.05743,1.41724,1.15628,0.01526,1.346,0.74505,0.73228,0.75105,0.49106,0.72041,0.70866,0.72063,0.5075,1.20757,1.86302,1.28582,0.02935,0,0.0017426,0.0017426,0.0017426
15,286.55,1.03284,1.39291,1.095,0.01482,1.28134,0.74382,0.68587,0.74195,0.48588,0.74382,0.68587,0.73946,0.50599,1.21505,1.82517,1.3239,0.02865,0,0.0017228,0.0017228,0.0017228
16,304.163,1.05513,1.42471,1.04429,0.01617,1.47767,0.73268,0.73376,0.79622,0.57803,0.73268,0.73376,0.79312,0.57921,0.98133,1.51132,1.15839,0.02303,0,0.001703,0.001703,0.001703
17,321.412,0.99069,1.29975,0.98254,0.01429,1.23378,0.76312,0.76378,0.80654,0.5406,0.80178,0.73228,0.80396,0.57382,1.08221,1.51747,1.07771,0.02635,0,0.0016832,0.0016832,0.0016832
