epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,106.257,1.16195,1.79469,2.59493,0.01714,2.42879,0.4398,0.17323,0.18807,0.11247,0.40628,0.14961,0.15533,0.07736,1.65355,11.7587,3.35933,0.03791,0,0.000196364,0.000196364,0.08056
2,211.295,1.08588,1.56032,1.48278,0.01532,1.74683,0.7249,0.54331,0.62871,0.44464,0.7249,0.54331,0.62764,0.43507,1.21866,2.2384,1.52708,0.02637,0,0.00039244,0.00039244,0.0607561
3,318.755,1.06236,1.4698,1.3146,0.01505,1.49602,0.75906,0.66929,0.73358,0.49907,0.79458,0.67007,0.7615,0.5361,1.18409,2.14816,1.23929,0.0265,0,0.000584556,0.000584556,0.0409482
4,426.002,1.10864,1.47912,1.24456,0.01616,1.56869,0.40654,0.40945,0.36569,0.18948,0.39843,0.38583,0.34238,0.1908,1.65004,2.68388,2.33092,0.03862,0,0.000772712,0.000772712,0.0211363
5,533.3,1.11755,1.47089,1.29207,0.01666,1.56784,0.71349,0.74803,0.75514,0.50186,0.71349,0.74803,0.75434,0.53033,1.15035,1.80185,1.18137,0.02608,0,0.000956908,0.000956908,0.00132054
6,640.676,1.14556,1.49332,1.16986,0.01773,1.5025,0.80543,0.67717,0.76914,0.51914,0.80543,0.67717,0.76819,0.54183,1.17983,1.61245,1.21608,0.02637,0,0.0009505,0.0009505,0.0009505
7,748.062,1.09736,1.46969,1.14172,0.01656,1.44891,0.76248,0.66929,0.75158,0.47165,0.79032,0.68261,0.77019,0.50636,1.36253,1.85288,1.26649,0.03283,0,0.0009406,0.0009406,0.0009406
8,855.254,1.15899,1.45888,1.13428,0.0168,1.46618,0.81378,0.6882,0.77352,0.49433,0.82309,0.69608,0.79659,0.53025,1.24391,2.05044,1.10542,0.02919,0,0.0009307,0.0009307,0.0009307
9,962.454,1.12063,1.41453,1.13054,0.01699,1.41599,0.83116,0.65896,0.75854,0.44999,0.77685,0.68504,0.75952,0.52048,1.3767,1.61642,1.23297,0.03214,0,0.0009208,0.0009208,0.0009208
10,1069.75,1.11947,1.38264,1.05423,0.01701,1.24727,0.74292,0.61417,0.67561,0.38805,0.74659,0.60316,0.67502,0.40909,1.49046,2.02371,1.39145,0.03562,0,0.0009109,0.0009109,0.0009109
11,1176.99,1.09636,1.3665,1.06428,0.01654,1.25534,0.78168,0.8176,0.81912,0.54818,0.78168,0.8176,0.82141,0.58139,1.18242,1.73204,1.07477,0.02747,0,0.000901,0.000901,0.000901
12,1284.27,1.04778,1.36423,0.97746,0.01557,1.22422,0.87733,0.73212,0.86032,0.56528,0.86085,0.70866,0.83655,0.58942,1.18855,1.82844,0.87671,0.02808,0,0.0008911,0.0008911,0.0008911
13,1391.53,1.01573,1.31544,0.9677,0.01487,1.32275,0.79167,0.77798,0.83665,0.55796,0.7984,0.80315,0.85364,0.58126,1.12847,1.60617,0.82913,0.02736,0,0.0008812,0.0008812,0.0008812
14,1498.77,0.99432,1.29364,0.94393,0.01474,1.16139,0.78536,0.75591,0.81414,0.60624,0.80213,0.77165,0.84614,0.60771,0.97964,1.54964,1.06719,0.02268,0,0.0008713,0.0008713,0.0008713
15,1606.06,0.98158,1.25519,0.95579,0.01463,1.26401,0.75685,0.72441,0.7741,0.56175,0.75685,0.72441,0.77905,0.57044,1.09097,1.62011,1.07185,0.02544,0,0.0008614,0.0008614,0.0008614
16,1713.27,0.99878,1.28733,0.91154,0.01476,1.15796,0.83454,0.76378,0.8336,0.61523,0.82675,0.78909,0.85466,0.62084,1.02003,1.56691,0.93395,0.02454,0,0.0008515,0.0008515,0.0008515
17,1820.63,0.99368,1.23823,0.89059,0.0148,1.19903,0.74572,0.76205,0.80598,0.5505,0.74572,0.76205,0.81627,0.56471,1.13529,1.8811,1.05533,0.02714,0,0.0008416,0.0008416,0.0008416
18,1927.83,0.96955,1.26395,0.8764,0.01409,1.12873,0.86576,0.80315,0.8539,0.59436,0.87543,0.81102,0.85743,0.62119,1.1184,1.43135,0.98308,0.02587,0,0.0008317,0.0008317,0.0008317
19,2035.06,0.94698,1.27816,0.89733,0.01376,1.16003,0.70318,0.7648,0.78388,0.56053,0.72473,0.78777,0.81227,0.57403,1.06017,1.68838,0.93284,0.02449,0,0.0008218,0.0008218,0.0008218
20,2142.17,0.98083,1.2179,0.89012,0.01404,1.1482,0.82985,0.72441,0.82691,0.60064,0.84102,0.73228,0.8378,0.60624,1.05695,1.92514,0.79556,0.02364,0,0.0008119,0.0008119,0.0008119
21,2249.44,0.99623,1.26003,0.89026,0.01434,1.08325,0.82455,0.75591,0.81985,0.58185,0.8263,0.74803,0.81626,0.5986,1.09077,1.6971,0.88842,0.02625,0,0.000802,0.000802,0.000802
22,2356.67,0.99715,1.2605,0.86627,0.01382,1.11798,0.80938,0.80239,0.86521,0.65151,0.81499,0.81102,0.87969,0.65584,0.95201,1.46589,0.77874,0.02188,0,0.0007921,0.0007921,0.0007921
23,2464.05,0.91379,1.19317,0.86767,0.01281,1.05387,0.86527,0.70799,0.81127,0.60692,0.86527,0.70799,0.81447,0.60674,0.97377,1.53299,0.84437,0.02169,0,0.0007822,0.0007822,0.0007822
24,2571.29,0.90499,1.20778,0.81474,0.01231,1.02969,0.78027,0.7874,0.85685,0.65889,0.79673,0.80315,0.86554,0.6515,0.93529,1.49675,0.83217,0.0216,0,0.0007723,0.0007723,0.0007723
25,2678.56,0.91194,1.16061,0.79895,0.01304,1.06869,0.78343,0.81102,0.85474,0.63726,0.80696,0.82677,0.86449,0.63783,0.98457,1.48507,0.77217,0.02233,0,0.0007624,0.0007624,0.0007624
26,2785.67,0.9152,1.19856,0.81822,0.0129,1.00933,0.83961,0.70073,0.80139,0.58055,0.85795,0.69291,0.81423,0.59232,1.00895,1.74963,1.02177,0.02337,0,0.0007525,0.0007525,0.0007525
27,2892.99,0.8946,1.16291,0.78952,0.01228,1.01956,0.85622,0.70079,0.82648,0.60912,0.83609,0.73228,0.84636,0.61505,0.98707,1.54263,0.94852,0.02199,0,0.0007426,0.0007426,0.0007426
28,3000.13,0.90079,1.1702,0.79258,0.01252,1.01263,0.81264,0.75134,0.82889,0.62751,0.82967,0.76709,0.84185,0.62651,0.97456,1.48167,0.86608,0.02229,0,0.0007327,0.0007327,0.0007327
29,3107.25,0.85788,1.09784,0.73864,0.01211,0.97168,0.82609,0.78547,0.85456,0.6456,0.86988,0.74803,0.85991,0.64145,0.95753,1.52971,0.83446,0.02181,0,0.0007228,0.0007228,0.0007228
30,3214.45,0.88755,1.15159,0.75768,0.01258,1.0265,0.85964,0.72338,0.83216,0.61935,0.79311,0.80315,0.83961,0.61611,1.00623,1.47519,0.8856,0.0236,0,0.0007129,0.0007129,0.0007129
31,3321.59,0.87849,1.11751,0.70118,0.01251,0.95723,0.86097,0.82894,0.88407,0.67987,0.86899,0.83565,0.88779,0.68129,0.93833,1.47231,0.65765,0.02209,0,0.000703,0.000703,0.000703
32,3428.84,0.88249,1.11001,0.73283,0.01257,0.93508,0.86848,0.83193,0.89522,0.66324,0.8767,0.8398,0.89516,0.6652,0.96773,1.40841,0.75382,0.02248,0,0.0006931,0.0006931,0.0006931
