epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,42.8105,0.80948,2.08451,5.84337,0.01143,3.26535,0.00339,0.96063,0.46675,0.3391,0.00339,0.96063,0.48701,0.34801,0.79651,1.88461,9.81633,0.016,0,0.000654545,0.000654545,0.000654545
2,65.5916,0.94114,1.51555,4.05696,0.01324,1.84347,0.7573,0.51599,0.70183,0.46838,0.74463,0.50513,0.68995,0.49349,1.04942,1.82059,7.30987,0.02309,0,0.00130813,0.00130813,0.00130813
3,88.4976,1.06242,1.6178,3.04427,0.01525,1.64513,0.82875,0.5335,0.66976,0.41386,0.81212,0.55906,0.67677,0.44601,1.15276,2.47442,4.74183,0.0253,0,0.00194852,0.00194852,0.00194852
4,111.732,1.13972,1.56106,2.39964,0.01679,1.68276,0.74036,0.68504,0.74121,0.38891,0.74887,0.69291,0.74918,0.46122,1.43012,2.4136,3.13011,0.03361,0,0.0019406,0.0019406,0.0019406
5,135.376,1.15769,1.56565,2.02196,0.01712,1.72227,0.67595,0.72441,0.75182,0.50244,0.69974,0.73228,0.75588,0.49941,1.10457,1.90019,2.37185,0.02489,0,0.0019208,0.0019208,0.0019208
6,159.467,1.15025,1.55132,1.67151,0.01741,1.61652,0.73985,0.64567,0.76842,0.49425,0.68556,0.68504,0.78422,0.53656,1.27359,1.7789,1.90129,0.03049,0,0.001901,0.001901,0.001901
7,183.02,1.15968,1.53285,1.46736,0.01747,1.51196,0.70057,0.79528,0.79008,0.51861,0.69363,0.7874,0.78767,0.53775,1.16138,1.72115,1.61391,0.0271,0,0.0018812,0.0018812,0.0018812
8,206.77,1.12054,1.49453,1.36829,0.01624,1.50622,0.74001,0.78444,0.8173,0.51812,0.75679,0.78405,0.82492,0.58011,1.26085,1.62073,1.38073,0.03169,0,0.0018614,0.0018614,0.0018614
9,230.498,1.10992,1.47778,1.24036,0.01648,1.45749,0.82556,0.65354,0.80204,0.52152,0.8439,0.66929,0.81048,0.56272,1.23642,1.77643,1.33335,0.02856,0,0.0018416,0.0018416,0.0018416
10,254.127,1.13516,1.49992,1.2026,0.017,1.36774,0.77758,0.74016,0.80005,0.50726,0.79354,0.7566,0.82487,0.55054,1.28033,1.67994,1.39313,0.02966,0,0.0018218,0.0018218,0.0018218
11,277.556,1.09275,1.40979,1.15787,0.01593,1.32992,0.72801,0.74803,0.75762,0.48416,0.68054,0.73228,0.7106,0.48359,1.23677,2.80978,1.31539,0.02927,0,0.001802,0.001802,0.001802
