epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,15.2912,3.53315,9.86388,6.8164,0.0325,4.9807,0.00058,0.16667,0.0001,3e-05,0.00092,0.2619,0.00029,4e-05,3.12949,4.76849,5.39392,0.03695,0,0.00018,0.00018,0.08218
2,25.61,3.26828,5.83161,4.57823,0.03153,4.29767,0,0,0,0,0,0,0,0,3.05683,5.48841,4.80989,0.03602,0,0.000376238,0.000376238,0.0623762
3,36.0853,3.18284,5.43984,4.50966,0.03036,4.30665,0,0,0,0,0,0,0,0,3.11185,5.01114,4.69946,0.03671,0,0.000568516,0.000568516,0.0425685
4,46.4813,3.18608,4.88572,4.51291,0.03036,4.22546,0,0,0,0,0,0,0,0,3.10164,4.57567,4.65573,0.03677,0,0.000756834,0.000756834,0.0227568
5,56.8273,3.09882,4.53682,4.54248,0.02993,4.24415,0,0,0,0,0,0,0,0,3.087,4.57203,4.63917,0.03669,0,0.000941192,0.000941192,0.00294119
6,67.3914,3.21645,4.55494,4.47052,0.0302,4.19934,0,0,0,0,0,0,0,0,3.08044,4.57263,4.63346,0.03673,0,0.0009505,0.0009505,0.0009505
7,78.0374,3.17895,4.38748,4.44562,0.03074,4.17281,0,0,0,0,0,0,0,0,3.07689,4.57515,4.63577,0.03645,0,0.0009406,0.0009406,0.0009406
8,88.7624,3.1052,4.31892,4.41949,0.02967,4.20652,0.00111,0.28571,0.00057,0.0001,0.00111,0.28571,0.00052,0.0001,3.04477,4.61079,4.62532,0.03614,0,0.0009307,0.0009307,0.0009307
9,99.6183,3.08212,4.17542,4.39051,0.03033,4.18416,0.00105,0.28571,0.0008,0.00017,0.00096,0.2619,0.00064,0.00012,3.04489,4.71426,4.63228,0.03553,0,0.0009208,0.0009208,0.0009208
10,110.524,3.05544,4.12153,4.34541,0.02842,4.14865,0.00116,0.30952,0.00194,0.00055,0,0,0,0,2.82042,5.1359,4.61095,0.03231,0,0.0009109,0.0009109,0.0009109
11,121.326,3.00624,4.16201,4.30713,0.02771,4.11057,0.00116,0.28571,0.00235,0.00071,0.00048,0.11905,0.00053,7e-05,2.77365,4.65542,4.59694,0.03242,0,0.000901,0.000901,0.000901
12,132.122,2.90157,4.64732,4.30593,0.02538,4.0913,0.00126,0.28571,0.00125,0.00046,0.00021,0.04762,0.00015,2e-05,2.67651,5.52971,4.56588,0.03077,0,0.0008911,0.0008911,0.0008911
13,142.835,2.92482,4.08815,4.31838,0.02447,4.11836,0.00224,0.11905,0.00026,7e-05,0.0009,0.04762,5e-05,1e-05,2.65259,5.91893,4.57748,0.02988,0,0.0008812,0.0008812,0.0008812
14,153.584,2.82855,3.95876,4.07361,0.02775,4.1625,0.00189,0.33333,0.00135,0.00053,0.00095,0.16667,0.00039,6e-05,2.49783,4.74771,4.43256,0.02855,0,0.0008713,0.0008713,0.0008713
15,164.368,2.7548,3.8692,3.9427,0.02662,4.03072,0.00259,0.61905,0.01359,0.0031,0.00189,0.45238,0.01031,0.00127,2.63353,4.116,4.52169,0.03093,0,0.0008614,0.0008614,0.0008614
16,175.246,2.78854,3.78159,3.97053,0.02632,4.09014,0.00248,0.64286,0.05653,0.01301,0.0022,0.57143,0.01536,0.00331,2.45327,4.04749,4.39715,0.02833,0,0.0008515,0.0008515,0.0008515
17,186.074,2.59646,3.8639,3.89965,0.02247,4.01893,0.0025,0.66667,0.05362,0.01521,0.00205,0.54762,0.0054,0.00116,2.35022,4.11723,4.42255,0.02603,0,0.0008416,0.0008416,0.0008416
18,196.932,2.68911,3.69418,3.7801,0.02431,4.02111,0.00257,0.69048,0.05592,0.01205,0.00222,0.59524,0.01646,0.00315,2.4734,4.01025,4.18157,0.02821,0,0.0008317,0.0008317,0.0008317
19,207.712,2.63715,3.60238,3.65086,0.023,3.96613,0.00269,0.71429,0.01901,0.0053,0.00251,0.66667,0.02029,0.00442,2.60021,4.10813,4.09701,0.03047,0,0.0008218,0.0008218,0.0008218
20,218.495,2.49332,3.76408,3.72016,0.02316,3.98495,0.13811,0.35714,0.11387,0.02752,0.27225,0.09524,0.13806,0.02607,2.5687,3.81388,3.88003,0.02953,0,0.0008119,0.0008119,0.0008119
21,229.346,2.55765,3.65036,3.67234,0.02296,3.97953,0.21983,0.16667,0.16281,0.03701,0.16315,0.11905,0.13464,0.03517,2.31538,3.79804,3.90523,0.0253,0,0.000802,0.000802,0.000802
22,240.159,2.60746,3.57182,3.5702,0.02359,3.95829,0.13346,0.14286,0.15513,0.04224,0.10859,0.11905,0.10207,0.03708,2.58276,4.22987,3.82593,0.03112,0,0.0007921,0.0007921,0.0007921
23,250.887,2.45177,3.50633,3.48849,0.0226,3.78577,0.2189,0.2619,0.14048,0.03918,0.19729,0.2381,0.10086,0.02674,2.20782,3.92882,3.69762,0.02513,0,0.0007822,0.0007822,0.0007822
24,261.598,2.50732,3.49525,3.34112,0.02503,3.76505,0.39234,0.21429,0.17451,0.05828,0.34874,0.19048,0.14487,0.03853,2.23372,3.77608,3.38377,0.02468,0,0.0007723,0.0007723,0.0007723
25,272.382,2.46013,3.38669,3.51115,0.02295,3.83753,0.20565,0.16667,0.12243,0.03376,0.1386,0.11905,0.06279,0.01525,2.52466,4.10941,3.45802,0.02951,0,0.0007624,0.0007624,0.0007624
26,283.147,2.42804,3.33161,3.34684,0.0244,3.7448,0.17158,0.14286,0.09303,0.02044,0.11113,0.10132,0.05518,0.00942,2.65818,4.36041,3.49722,0.03161,0,0.0007525,0.0007525,0.0007525
27,293.825,2.42761,3.47133,3.40066,0.02176,3.66117,0.32733,0.16667,0.12372,0.03103,0.22542,0.11905,0.07423,0.01849,2.54363,4.07909,3.46371,0.03036,0,0.0007426,0.0007426,0.0007426
28,304.575,2.49642,3.35216,3.34241,0.02164,3.58353,0.33161,0.14286,0.15923,0.05088,0.33823,0.14286,0.14877,0.03968,2.36514,3.69368,3.16263,0.02654,0,0.0007327,0.0007327,0.0007327
29,315.29,2.44695,3.43198,3.23697,0.0215,3.61804,0.30248,0.19048,0.16587,0.04815,0.34474,0.21429,0.17883,0.04662,2.48027,3.70223,3.04609,0.02809,0,0.0007228,0.0007228,0.0007228
30,326.057,2.34549,3.16682,3.0535,0.02246,3.58456,0.26964,0.38095,0.21445,0.07489,0.37865,0.42857,0.3014,0.10317,2.64745,3.78733,3.21215,0.03056,0,0.0007129,0.0007129,0.0007129
31,336.86,2.35655,3.2852,2.97136,0.02219,3.40835,0.28933,0.30062,0.23625,0.08369,0.3676,0.35714,0.28445,0.10646,2.60473,3.72615,3.10565,0.03024,0,0.000703,0.000703,0.000703
32,347.666,2.43241,3.13433,3.128,0.02183,3.57287,0.38261,0.2381,0.23152,0.08074,0.51276,0.2381,0.24973,0.08484,2.43766,3.57996,3.05055,0.02731,0,0.0006931,0.0006931,0.0006931
33,358.458,2.34147,3.30331,3.07383,0.02051,3.3313,0.38083,0.2619,0.27928,0.11135,0.37957,0.2619,0.27658,0.1051,2.37654,3.42905,2.81668,0.02634,0,0.0006832,0.0006832,0.0006832
34,369.198,2.43259,3.25418,3.19811,0.0223,3.3945,0.39058,0.42857,0.29484,0.12313,0.40004,0.38095,0.32481,0.12751,2.09941,3.27012,3.02853,0.02263,0,0.0006733,0.0006733,0.0006733
