epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,38.669,0.79899,2.12402,5.40644,0.01147,3.21277,0.00336,0.95276,0.46973,0.34928,0.00331,0.93701,0.4952,0.35713,0.87221,2.24974,9.67788,0.01952,0,0.000654545,0.000654545,0.000654545
2,57.5905,0.98001,1.60208,3.81191,0.01389,1.89556,0.65922,0.55118,0.60334,0.36905,0.64126,0.53543,0.56579,0.35945,1.23548,3.79986,6.85942,0.0276,0,0.00130813,0.00130813,0.00130813
3,76.4687,1.09649,1.63255,2.8585,0.01569,1.73037,0.61709,0.43307,0.52969,0.29788,0.67495,0.42511,0.52114,0.33082,1.28993,1.95294,4.254,0.0277,0,0.00194852,0.00194852,0.00194852
4,95.495,1.20301,1.60488,2.20217,0.01778,1.74633,0.67554,0.60658,0.66446,0.3369,0.68915,0.61099,0.70633,0.44569,1.54599,2.21552,2.88691,0.03521,0,0.0019406,0.0019406,0.0019406
5,114.796,1.23896,1.59122,1.91146,0.01865,1.67792,0.61736,0.62205,0.66236,0.39759,0.62196,0.62205,0.66234,0.43936,1.34637,2.19681,2.31326,0.03171,0,0.0019208,0.0019208,0.0019208
6,134.039,1.1812,1.56045,1.59353,0.01802,1.5415,0.68095,0.72441,0.73995,0.49644,0.71967,0.70866,0.77336,0.52625,1.2045,1.74428,1.77777,0.02771,0,0.001901,0.001901,0.001901
7,153.144,1.14167,1.51942,1.41227,0.01708,1.49093,0.71404,0.78647,0.8017,0.51095,0.73146,0.75067,0.82398,0.5579,1.27793,1.72989,1.46229,0.02995,0,0.0018812,0.0018812,0.0018812
8,172.113,1.1416,1.49828,1.30255,0.01641,1.52076,0.74337,0.75268,0.75381,0.47984,0.74428,0.75629,0.78068,0.52658,1.30551,1.80173,1.42914,0.03151,0,0.0018614,0.0018614,0.0018614
9,190.991,1.11248,1.49005,1.2574,0.01674,1.42563,0.71888,0.76378,0.82126,0.53347,0.73777,0.75321,0.80631,0.56688,1.22636,1.74921,1.22957,0.02912,0,0.0018416,0.0018416,0.0018416
10,210.127,1.11979,1.48636,1.18045,0.0169,1.36923,0.67884,0.51969,0.62763,0.38474,0.64388,0.51251,0.608,0.37442,1.31958,1.96741,1.6868,0.0326,0,0.0018218,0.0018218,0.0018218
11,229.176,1.12223,1.40784,1.15701,0.01626,1.29403,0.73426,0.69291,0.70893,0.46733,0.71321,0.70866,0.70245,0.48711,1.23777,2.19828,1.51516,0.02847,0,0.001802,0.001802,0.001802
12,248.09,1.12076,1.43521,1.17012,0.01685,1.34449,0.78405,0.76378,0.81707,0.54065,0.80553,0.73228,0.81928,0.55871,1.13834,1.86894,1.08552,0.02836,0,0.0017822,0.0017822,0.0017822
13,266.928,1.0294,1.37353,1.07207,0.015,1.33242,0.77565,0.72441,0.80387,0.55491,0.78444,0.73228,0.82142,0.58045,1.15597,1.55889,1.1455,0.02782,0,0.0017624,0.0017624,0.0017624
14,285.879,1.10574,1.36856,1.08088,0.01628,1.26964,0.74541,0.7147,0.76244,0.48995,0.75348,0.72203,0.76433,0.53285,1.31421,1.88712,1.21362,0.0296,0,0.0017426,0.0017426,0.0017426
