epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,42.198,0.82054,2.08039,5.53811,0.01164,3.14293,0.00328,0.92913,0.36821,0.25493,0.00331,0.93701,0.37446,0.26185,0.83799,1.96616,9.86444,0.01824,0,0.000654545,0.000654545,0.000654545
2,64.5966,0.96235,1.52315,3.90429,0.01374,1.76505,0.62954,0.56693,0.6117,0.38239,0.65577,0.59055,0.6473,0.42667,1.1931,2.34884,6.856,0.02609,0,0.00130813,0.00130813,0.00130813
3,87.0905,1.07509,1.60994,2.96088,0.01517,1.59761,0.71444,0.6063,0.62988,0.38451,0.71541,0.6063,0.62614,0.40188,1.14787,2.44402,4.39578,0.02538,0,0.00194852,0.00194852,0.00194852
4,109.957,1.17422,1.62085,2.33271,0.01725,1.7222,0.44631,0.51181,0.41142,0.20145,0.4345,0.54331,0.39191,0.20064,1.4589,4.02281,3.55712,0.03502,0,0.0019406,0.0019406,0.0019406
5,133.079,1.1433,1.60402,1.98629,0.01724,1.69127,0.81756,0.56693,0.73122,0.46429,0.66376,0.68504,0.71974,0.4962,1.31096,2.00153,2.15093,0.03043,0,0.0019208,0.0019208,0.0019208
6,155.978,1.14411,1.5661,1.60273,0.01733,1.49805,0.7184,0.61417,0.67194,0.42331,0.69088,0.58268,0.6242,0.40373,1.26081,3.07327,2.11389,0.0283,0,0.001901,0.001901,0.001901
7,178.693,1.15721,1.52553,1.46253,0.01725,1.4517,0.76195,0.70866,0.76027,0.45412,0.74575,0.68504,0.75883,0.50326,1.4177,1.68254,1.64901,0.03489,0,0.0018812,0.0018812,0.0018812
8,201.409,1.18097,1.50805,1.3639,0.01693,1.46022,0.81399,0.70079,0.81232,0.52327,0.84887,0.70866,0.83174,0.57619,1.24073,1.6981,1.35895,0.02867,0,0.0018614,0.0018614,0.0018614
9,224.142,1.11028,1.46897,1.28929,0.0166,1.39216,0.75246,0.67017,0.73768,0.45331,0.76232,0.66929,0.73119,0.48162,1.2729,1.73658,1.56008,0.03101,0,0.0018416,0.0018416,0.0018416
10,246.951,1.12082,1.45752,1.21472,0.01666,1.38491,0.81035,0.73228,0.80629,0.53051,0.83537,0.70079,0.79521,0.55468,1.21858,1.56235,1.22878,0.02828,0,0.0018218,0.0018218,0.0018218
