epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,15.7386,3.45576,6.25959,6.62022,0.0317,4.96248,0.00092,0.2619,0.00037,6e-05,0.00108,0.30952,0.00061,8e-05,3.24872,8.14355,5.1188,0.03817,0,0.00018,0.00018,0.08218
2,26.1657,3.22121,7.50426,4.53095,0.03153,4.2864,0,0,0,0,0,0,0,0,3.09157,5.72428,4.74771,0.03657,0,0.000376238,0.000376238,0.0623762
3,36.6871,3.14336,5.54758,4.53208,0.03052,4.31711,0,0,0,0,0,0,0,0,2.95779,5.65509,4.70247,0.0348,0,0.000568516,0.000568516,0.0425685
4,47.2758,3.14079,5.1596,4.53918,0.03062,4.25557,0,0,0,0,0,0,0,0,2.86214,5.17722,4.67978,0.03309,0,0.000756834,0.000756834,0.0227568
5,57.9429,3.12975,4.54713,4.58476,0.03102,4.30822,0,0,0,0,0,0,0,0,2.83811,4.9571,4.66938,0.03281,0,0.000941192,0.000941192,0.00294119
6,68.7794,3.15203,4.51354,4.51747,0.02975,4.25492,0,0,0,0,0,0,0,0,2.78711,4.78571,4.64822,0.03229,0,0.0009505,0.0009505,0.0009505
7,79.6167,3.14444,4.40578,4.49041,0.03101,4.23536,0,0,0,0,0,0,0,0,2.69739,4.66031,4.63382,0.03101,0,0.0009406,0.0009406,0.0009406
8,90.6433,3.07801,4.52157,4.47482,0.03012,4.20191,0.00214,0.2619,0.00086,0.00031,0.00156,0.19048,0.00051,0.00013,2.57932,4.53893,4.60919,0.02894,0,0.0009307,0.0009307,0.0009307
9,101.626,3.12588,4.3024,4.45435,0.03164,4.18547,0.00096,0.2619,0.00084,0.00038,0.00079,0.21429,0.00062,0.00014,2.47104,4.49257,4.58118,0.0274,0,0.0009208,0.0009208,0.0009208
10,112.543,3.04364,4.29727,4.45147,0.02874,4.12974,0.00096,0.2619,0.00102,0.00044,0.00061,0.16667,0.00556,0.00115,2.60856,4.49442,4.60411,0.03002,0,0.0009109,0.0009109,0.0009109
11,123.336,2.97111,4.26758,4.38273,0.02761,4.09391,0.00114,0.30952,0.00497,0.00085,0.00061,0.16667,0.00569,0.00151,2.81537,4.47177,4.65186,0.03364,0,0.000901,0.000901,0.000901
12,134.213,2.88924,4.45431,4.42718,0.0252,4.04497,0.00114,0.30952,0.00371,0.00077,0.00062,0.16667,0.00187,0.00052,2.93813,4.4809,4.65765,0.03652,0,0.0008911,0.0008911,0.0008911
13,145.014,3.00671,4.40873,4.46067,0.02541,4.08752,0.00117,0.28571,0.00243,0.00042,0.00068,0.16667,0.00184,0.00039,3.04662,4.5454,4.68041,0.0393,0,0.0008812,0.0008812,0.0008812
14,155.829,2.8659,4.13533,4.23326,0.029,4.06806,0.00083,0.19048,0.00265,0.00081,0.00072,0.16667,0.00319,0.00082,3.27053,4.82372,5.10151,0.04523,0,0.0008713,0.0008713,0.0008713
