epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,72.4851,1.17571,1.89452,2.39638,0.01731,2.78309,0.90539,0.11024,0.28048,0.16822,0.03222,0.19685,0.008,0.00239,1.49348,36.4812,3.57473,0.03436,0,0.000196364,0.000196364,0.08056
2,141.4,1.09894,1.58705,1.26787,0.01645,1.79921,0.7266,0.54408,0.66481,0.44996,0.8273,0.49038,0.52213,0.33519,1.25072,4.71999,1.79978,0.02946,0,0.00039244,0.00039244,0.0607561
3,210.532,1.1352,1.54377,1.17127,0.0169,1.67452,0.90778,0.69759,0.82773,0.54511,0.88536,0.73228,0.82345,0.54239,1.24031,2.20582,1.04697,0.02935,0,0.000584556,0.000584556,0.0409482
4,280.019,1.1351,1.56276,1.10144,0.01671,1.61416,0.73431,0.75591,0.80951,0.50076,0.73431,0.75591,0.78815,0.4945,1.29005,2.43911,1.1234,0.03111,0,0.000772712,0.000772712,0.0211363
5,349.203,1.14721,1.54258,1.07201,0.0173,1.53372,0.81742,0.66142,0.78445,0.50621,0.81742,0.66142,0.79131,0.54006,1.23825,1.90211,1.27479,0.02858,0,0.000956908,0.000956908,0.00132054
6,418.507,1.13894,1.43638,1.04924,0.01656,1.48912,0.8477,0.72441,0.80408,0.53049,0.85732,0.73228,0.83286,0.55619,1.23933,1.85117,1.13034,0.02891,0,0.0009505,0.0009505,0.0009505
7,487.748,1.11638,1.42697,1.03567,0.01623,1.40045,0.78977,0.73951,0.80229,0.56185,0.79772,0.74529,0.81473,0.58292,1.16436,1.84257,0.99121,0.02721,0,0.0009406,0.0009406,0.0009406
8,557.062,1.0705,1.42388,1.00317,0.01621,1.40441,0.83782,0.74803,0.83334,0.57665,0.84663,0.75591,0.83041,0.58509,1.20133,1.90858,0.89342,0.02774,0,0.0009307,0.0009307,0.0009307
9,626.357,1.09346,1.40278,0.97356,0.01588,1.39558,0.82836,0.72205,0.7935,0.54543,0.79499,0.72441,0.78668,0.56849,1.23208,1.93842,1.05442,0.02983,0,0.0009208,0.0009208,0.0009208
10,695.605,1.10138,1.39835,0.93686,0.01613,1.3359,0.81479,0.79528,0.86944,0.57119,0.80735,0.81102,0.87777,0.60141,1.21359,1.62491,0.82719,0.02972,0,0.0009109,0.0009109,0.0009109
11,764.926,1.06606,1.35457,0.92649,0.01541,1.34791,0.81503,0.75591,0.80327,0.54425,0.83527,0.75858,0.8174,0.56132,1.17965,2.00715,0.98386,0.02715,0,0.000901,0.000901,0.000901
12,834.145,1.04735,1.3967,0.90298,0.01592,1.32,0.80491,0.8447,0.85244,0.59138,0.81005,0.83951,0.87634,0.61923,1.09218,1.61711,0.74543,0.02548,0,0.0008911,0.0008911,0.0008911
13,903.33,1.00702,1.35911,0.91176,0.01403,1.18235,0.82884,0.76378,0.844,0.60354,0.79498,0.79385,0.84681,0.61219,1.1101,1.95405,0.85808,0.02547,0,0.0008812,0.0008812,0.0008812
14,972.65,1.03057,1.32587,0.87025,0.01501,1.32618,0.84895,0.7081,0.79775,0.5731,0.78553,0.81102,0.82941,0.5855,1.025,1.80243,1.0789,0.02342,0,0.0008713,0.0008713,0.0008713
15,1041.7,0.98653,1.27895,0.83982,0.01464,1.21062,0.85775,0.80716,0.86804,0.6289,0.85775,0.80716,0.87162,0.6532,1.07469,1.44317,0.72158,0.02536,0,0.0008614,0.0008614,0.0008614
16,1111.03,0.99059,1.2705,0.79042,0.01445,1.17111,0.93089,0.76378,0.88891,0.63923,0.94209,0.77165,0.90661,0.65307,1.07418,1.50484,0.67478,0.02372,0,0.0008515,0.0008515,0.0008515
17,1180.38,0.93911,1.2403,0.81575,0.01357,1.25336,0.74159,0.81102,0.83255,0.60798,0.78968,0.77953,0.84463,0.61574,1.05748,1.69348,0.85618,0.02503,0,0.0008416,0.0008416,0.0008416
18,1249.49,0.94534,1.29612,0.83674,0.01343,1.17825,0.83068,0.84983,0.85249,0.6253,0.78462,0.86055,0.87051,0.64262,1.01958,1.58401,0.78849,0.02344,0,0.0008317,0.0008317,0.0008317
19,1318.54,0.96936,1.23366,0.77782,0.01472,1.12304,0.82927,0.79528,0.85869,0.58726,0.82927,0.79528,0.85431,0.58439,1.16869,1.71001,0.82648,0.0277,0,0.0008218,0.0008218,0.0008218
20,1387.72,0.98345,1.24618,0.78795,0.01452,1.15527,0.86993,0.7874,0.8707,0.64979,0.8472,0.82952,0.88754,0.64539,0.99768,1.66484,0.76085,0.02257,0,0.0008119,0.0008119,0.0008119
21,1457.1,0.96135,1.27132,0.84127,0.01384,1.13622,0.88541,0.79528,0.87915,0.64103,0.89418,0.80315,0.88124,0.65369,1.01082,1.57294,0.79114,0.02269,0,0.000802,0.000802,0.000802
22,1526.19,0.96804,1.23962,0.76997,0.01341,1.03369,0.82489,0.89021,0.89522,0.64092,0.81784,0.88378,0.88437,0.64736,1.05702,1.63771,0.66351,0.02408,0,0.0007921,0.0007921,0.0007921
23,1595.4,0.97821,1.24432,0.7832,0.01442,1.02923,0.86927,0.77953,0.8681,0.62489,0.86927,0.77953,0.86898,0.65162,1.05569,1.63415,0.73955,0.02444,0,0.0007822,0.0007822,0.0007822
24,1664.58,0.89089,1.19389,0.73532,0.0126,1.05867,0.86418,0.7874,0.87089,0.60869,0.85554,0.77953,0.86833,0.60597,1.02168,1.50993,0.81677,0.02329,0,0.0007723,0.0007723,0.0007723
25,1733.76,0.89336,1.20937,0.73927,0.01327,1.11815,0.80893,0.8334,0.88288,0.64941,0.85577,0.84096,0.89858,0.66155,1.0194,1.66866,0.70787,0.02481,0,0.0007624,0.0007624,0.0007624
26,1803.01,0.91104,1.22161,0.74926,0.0126,1.07932,0.81223,0.8515,0.88207,0.63526,0.81223,0.8515,0.8889,0.63742,1.04885,1.59523,0.69921,0.02465,0,0.0007525,0.0007525,0.0007525
27,1872.29,0.87062,1.18252,0.714,0.01244,1.02683,0.87036,0.82677,0.87247,0.61759,0.8619,0.8189,0.87213,0.62903,1.12441,1.6695,0.79033,0.02569,0,0.0007426,0.0007426,0.0007426
28,1941.44,0.89386,1.18716,0.71458,0.01273,1.01135,0.81083,0.8189,0.86464,0.6544,0.85046,0.81102,0.87849,0.651,0.94196,1.44343,0.73838,0.02124,0,0.0007327,0.0007327,0.0007327
29,2010.57,0.91841,1.23795,0.76136,0.01321,1.08673,0.85866,0.81321,0.8765,0.65376,0.85034,0.80534,0.89278,0.66252,0.97049,1.43711,0.69946,0.02278,0,0.0007228,0.0007228,0.0007228
30,2079.9,0.89289,1.16673,0.70246,0.01309,1.07022,0.92281,0.8189,0.87015,0.63476,0.91394,0.81102,0.87056,0.63608,1.06677,1.72285,0.70193,0.02483,0,0.0007129,0.0007129,0.0007129
31,2149.07,0.94216,1.24259,0.71866,0.01349,0.97948,0.90994,0.79558,0.8741,0.63252,0.92813,0.81351,0.8833,0.65562,1.10412,1.68587,0.75388,0.02565,0,0.000703,0.000703,0.000703
32,2218.36,0.86954,1.14248,0.69107,0.01206,0.86553,0.86602,0.83465,0.89997,0.64979,0.85785,0.82677,0.88919,0.66108,1.00975,1.49166,0.70308,0.02263,0,0.0006931,0.0006931,0.0006931
33,2287.7,0.88094,1.13041,0.68142,0.01262,0.90503,0.89898,0.84085,0.89514,0.65828,0.9074,0.84873,0.90202,0.66475,1.00972,1.45594,0.64464,0.02334,0,0.0006832,0.0006832,0.0006832
34,2357.04,0.8797,1.09308,0.69355,0.01221,0.95452,0.77051,0.76666,0.8068,0.59649,0.77842,0.77454,0.82273,0.58825,1.03111,1.80129,0.88624,0.02407,0,0.0006733,0.0006733,0.0006733
35,2426.11,0.86546,1.07498,0.68012,0.01208,0.9092,0.91627,0.80315,0.86387,0.66623,0.90703,0.79528,0.86656,0.66944,0.95439,1.46336,0.73223,0.02193,0,0.0006634,0.0006634,0.0006634
36,2495.51,0.86571,1.11531,0.69379,0.01197,0.91997,0.9041,0.80315,0.86849,0.62838,0.9041,0.80315,0.86775,0.63469,1.02611,1.66039,0.7551,0.02418,0,0.0006535,0.0006535,0.0006535
37,2564.78,0.87553,1.12287,0.65604,0.01254,0.97022,0.89473,0.79528,0.86952,0.63533,0.903,0.80636,0.89319,0.6496,1.00704,1.52587,0.75145,0.02369,0,0.0006436,0.0006436,0.0006436
38,2634.09,0.8565,1.1158,0.66626,0.0123,0.88146,0.88643,0.79896,0.86786,0.63641,0.86896,0.78321,0.85257,0.63568,1.03446,1.55538,0.71846,0.0245,0,0.0006337,0.0006337,0.0006337
39,2703.18,0.84145,1.08577,0.64484,0.01143,0.85939,0.87802,0.79528,0.86904,0.64793,0.86933,0.7874,0.85646,0.63793,0.87965,1.44254,0.75235,0.01933,0,0.0006238,0.0006238,0.0006238
40,2772.38,0.85291,1.0867,0.64407,0.01226,0.96198,0.87198,0.85812,0.8862,0.6653,0.94371,0.81102,0.89977,0.66535,0.92757,1.62138,0.69946,0.02124,0,0.0006139,0.0006139,0.0006139
41,2841.62,0.85319,1.1433,0.6834,0.01148,0.93646,0.84947,0.84252,0.88636,0.66081,0.85766,0.85039,0.89212,0.66195,0.96871,1.42989,0.68539,0.02252,0,0.000604,0.000604,0.000604
42,2910.78,0.81272,1.08918,0.63169,0.01171,0.885,0.83611,0.88189,0.90177,0.68444,0.83611,0.88189,0.90861,0.66917,0.94666,1.73068,0.56703,0.02175,0,0.0005941,0.0005941,0.0005941
43,2980.07,0.82537,1.04788,0.62606,0.01162,0.91461,0.87266,0.84252,0.89661,0.65919,0.91931,0.80735,0.90151,0.65399,0.95222,1.53721,0.62206,0.02241,0,0.0005842,0.0005842,0.0005842
44,3049.4,0.81814,1.0544,0.63943,0.01166,0.92698,0.82542,0.83465,0.85725,0.63923,0.81754,0.84678,0.86884,0.65573,0.96247,1.44177,0.766,0.02192,0,0.0005743,0.0005743,0.0005743
45,3118.87,0.79101,1.07809,0.59903,0.01106,0.79433,0.89964,0.84698,0.86857,0.66321,0.89964,0.84698,0.87467,0.67744,0.93358,1.46731,0.68264,0.02174,0,0.0005644,0.0005644,0.0005644
46,3188.24,0.79849,1.06214,0.57825,0.01128,0.7837,0.8617,0.87402,0.89042,0.68874,0.86946,0.88189,0.90224,0.68711,0.9059,1.36218,0.58108,0.02106,0,0.0005545,0.0005545,0.0005545
47,3257.6,0.78621,1.08113,0.60763,0.01092,0.81838,0.91508,0.8485,0.8861,0.67094,0.92342,0.85457,0.89883,0.66694,0.94828,1.57823,0.58293,0.02204,0,0.0005446,0.0005446,0.0005446
48,3326.92,0.78441,1.00152,0.5902,0.01101,0.81314,0.86847,0.83465,0.86408,0.67765,0.85183,0.8189,0.86259,0.67866,0.89043,1.4473,0.68973,0.02004,0,0.0005347,0.0005347,0.0005347
49,3396.46,0.76156,1.04082,0.57617,0.01037,0.8076,0.85093,0.80908,0.88407,0.6615,0.85921,0.81695,0.87596,0.6528,0.95744,1.42804,0.73174,0.02215,0,0.0005248,0.0005248,0.0005248
