epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,43.6152,0.83619,2.15132,5.82516,0.01147,3.1875,0.00308,0.87402,0.24696,0.17088,0.00308,0.87402,0.23996,0.15544,0.76979,2.46234,9.59067,0.01587,0,0.000654545,0.000654545,0.000654545
2,62.5215,1.01568,1.6155,4.30793,0.01442,1.81743,0.65898,0.43307,0.56207,0.36203,0.68294,0.44882,0.59105,0.40211,1.17013,2.15857,7.32185,0.02555,0,0.00130813,0.00130813,0.00130813
3,81.2732,1.08355,1.59613,3.17728,0.01641,1.77094,0.68789,0.6378,0.68904,0.44456,0.67308,0.62205,0.66231,0.4422,1.09909,2.7366,4.47143,0.02403,0,0.00194852,0.00194852,0.00194852
4,100.115,1.09581,1.56981,2.5133,0.01632,1.73056,0.66397,0.6063,0.6073,0.3295,0.65257,0.60639,0.6172,0.38593,1.49417,2.18133,3.56215,0.03771,0,0.0019406,0.0019406,0.0019406
5,118.625,1.20454,1.57538,2.0493,0.01767,1.64078,0.60639,0.71654,0.70483,0.43108,0.61734,0.66929,0.69965,0.48821,1.35734,2.60793,2.34155,0.03146,0,0.0019208,0.0019208,0.0019208
6,137.314,1.1701,1.48614,1.68745,0.01798,1.50477,0.79603,0.62992,0.76339,0.49605,0.83474,0.63638,0.76873,0.49744,1.20411,2.05916,1.83153,0.0286,0,0.001901,0.001901,0.001901
7,155.877,1.09402,1.45234,1.3894,0.01641,1.41074,0.76918,0.71654,0.78799,0.49005,0.77763,0.72441,0.7969,0.52691,1.24961,1.79279,1.59942,0.02987,0,0.0018812,0.0018812,0.0018812
8,174.582,1.10864,1.50658,1.43264,0.01637,1.61562,0.78561,0.66142,0.76275,0.46194,0.77085,0.65354,0.74882,0.49926,1.28009,1.85759,1.59779,0.03097,0,0.0018614,0.0018614,0.0018614
9,193.223,1.12413,1.52082,1.39406,0.01724,1.60767,0.69185,0.77165,0.76524,0.50654,0.84791,0.66142,0.77664,0.53032,1.19644,1.69893,1.4216,0.02826,0,0.0018416,0.0018416,0.0018416
10,212.006,1.147,1.5444,1.32382,0.01759,1.53501,0.7368,0.70866,0.75458,0.50732,0.73341,0.70866,0.7804,0.5509,1.15245,1.62051,1.28919,0.0279,0,0.0018218,0.0018218,0.0018218
