epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,133.318,1.25077,1.92774,2.45108,0.01822,2.57519,0.66604,0.44882,0.52521,0.31807,0.58989,0.54331,0.55766,0.38521,1.29228,2.23369,1.88322,0.02859,0,0.000198462,0.000198462,0.0803523
2,264.569,1.20116,1.61296,1.52868,0.01733,1.97388,0.63117,0.64567,0.67794,0.39294,0.79717,0.55906,0.68824,0.41886,1.37269,2.8128,1.66962,0.03287,0,0.000394517,0.000394517,0.0605484
3,395.919,1.32235,1.70464,1.37224,0.02028,1.91053,0.84005,0.65354,0.75254,0.5034,0.77876,0.66142,0.74187,0.51181,1.1207,2.41355,1.13934,0.02717,0,0.000586612,0.000586612,0.0407405
4,527.044,1.28655,1.56992,1.36333,0.01964,1.83575,0.67568,0.74016,0.77089,0.48836,0.72878,0.69822,0.77542,0.52497,1.23177,2.07541,1.23968,0.03132,0,0.000774747,0.000774747,0.0209286
5,658.117,1.23055,1.54451,1.28209,0.01905,1.64938,0.76211,0.58268,0.707,0.49107,0.74053,0.65354,0.74495,0.51015,1.14555,1.73473,1.23851,0.02748,0,0.000958922,0.000958922,0.00111277
6,789.164,1.2026,1.46745,1.18681,0.01875,1.67283,0.77876,0.69291,0.76219,0.48365,0.77876,0.69291,0.76077,0.49252,1.24706,2.10924,1.29678,0.02976,0,0.0009505,0.0009505,0.0009505
7,920.122,1.14171,1.50369,1.22493,0.01771,1.77229,0.65721,0.77165,0.75317,0.51509,0.75967,0.68504,0.76725,0.54729,1.14914,1.45506,1.07108,0.02699,0,0.0009406,0.0009406,0.0009406
8,1051.3,1.13675,1.45711,1.17814,0.01693,1.61981,0.76049,0.70006,0.78903,0.55581,0.71495,0.76378,0.81,0.55169,1.0393,1.64396,1.1986,0.02492,0,0.0009307,0.0009307,0.0009307
9,1182.59,1.184,1.54644,1.24163,0.01859,1.56201,0.74701,0.76378,0.81594,0.53336,0.822,0.70866,0.83141,0.58442,1.12649,1.50317,1.02926,0.02676,0,0.0009208,0.0009208,0.0009208
10,1313.71,1.18571,1.45733,1.119,0.01852,1.53896,0.693,0.73228,0.77107,0.51725,0.70781,0.74016,0.78191,0.56247,1.10179,1.44826,1.09222,0.02651,0,0.0009109,0.0009109,0.0009109
11,1444.89,1.09766,1.39482,1.08687,0.01627,1.45503,0.81457,0.64567,0.79309,0.53299,0.7102,0.75591,0.80084,0.57961,1.10756,1.41767,0.96285,0.02657,0,0.000901,0.000901,0.000901
12,1576.06,1.12853,1.38568,1.14063,0.0168,1.50523,0.81269,0.64914,0.76206,0.54575,0.81269,0.64914,0.7701,0.56624,0.93981,1.49159,1.30442,0.02223,0,0.0008911,0.0008911,0.0008911
13,1707.17,1.08907,1.36373,1.11777,0.01625,1.43461,0.82881,0.74803,0.82052,0.5668,0.86452,0.76378,0.85207,0.59654,1.04611,1.42795,0.91369,0.02421,0,0.0008812,0.0008812,0.0008812
14,1838.35,1.0483,1.40126,1.04832,0.01504,1.44478,0.79679,0.72441,0.80506,0.56627,0.79926,0.72441,0.80829,0.5882,0.98583,1.47256,0.94813,0.02372,0,0.0008713,0.0008713,0.0008713
15,1969.19,1.04484,1.34727,1.05245,0.01567,1.40332,0.81724,0.73941,0.80928,0.55745,0.81724,0.73941,0.81461,0.58875,1.07896,1.49399,0.94163,0.02565,0,0.0008614,0.0008614,0.0008614
16,2100,1.11024,1.39089,1.05246,0.01728,1.48726,0.86595,0.70079,0.8581,0.61512,0.89273,0.71654,0.86805,0.61252,0.97638,1.51258,0.87861,0.02334,0,0.0008515,0.0008515,0.0008515
17,2230.88,1.045,1.35218,0.97553,0.01496,1.3503,0.78917,0.80315,0.83993,0.57337,0.78109,0.79528,0.83391,0.59995,1.05365,1.47977,0.7827,0.02495,0,0.0008416,0.0008416,0.0008416
18,2361.83,1.02587,1.35149,0.9774,0.01522,1.39748,0.76533,0.7704,0.81564,0.60122,0.76219,0.77953,0.81437,0.60428,0.91328,1.42923,0.88388,0.02117,0,0.0008317,0.0008317,0.0008317
19,2492.64,1.03544,1.34054,0.99563,0.01548,1.35875,0.8745,0.71328,0.80772,0.56772,0.88402,0.72025,0.82954,0.59682,1.00131,1.47213,0.96453,0.02345,0,0.0008218,0.0008218,0.0008218
20,2623.65,1.03136,1.3216,0.96465,0.0157,1.30737,0.86573,0.76157,0.82515,0.59117,0.8833,0.77478,0.82618,0.61365,1.03078,1.43604,0.91933,0.02404,0,0.0008119,0.0008119,0.0008119
21,2754.85,1.05468,1.39252,1.0117,0.01523,1.30896,0.77601,0.79528,0.87277,0.62217,0.77601,0.79528,0.87193,0.62963,0.96505,1.45665,0.74439,0.02298,0,0.000802,0.000802,0.000802
22,2886.03,1.02462,1.34253,0.9265,0.01526,1.30669,0.81045,0.7874,0.83137,0.57815,0.82175,0.79528,0.83889,0.60621,1.05497,1.4385,0.92023,0.02502,0,0.0007921,0.0007921,0.0007921
23,3016.93,1.05359,1.32632,0.96404,0.01624,1.45152,0.79522,0.79528,0.84391,0.60916,0.85105,0.76378,0.85004,0.638,0.97916,1.35197,0.7888,0.02269,0,0.0007822,0.0007822,0.0007822
24,3147.73,0.99675,1.29818,0.90244,0.01437,1.30875,0.88165,0.76257,0.86184,0.60472,0.89777,0.74803,0.85821,0.6207,0.99793,1.4828,0.7941,0.02422,0,0.0007723,0.0007723,0.0007723
25,3278.66,0.96956,1.23279,0.8859,0.01449,1.24301,0.84739,0.74327,0.84565,0.63348,0.84739,0.74327,0.84793,0.64618,0.91975,1.27215,0.79195,0.02179,0,0.0007624,0.0007624,0.0007624
26,3409.5,0.97072,1.2796,0.88604,0.01414,1.15615,0.86982,0.77165,0.87314,0.61113,0.88484,0.74803,0.87489,0.64885,1.00441,1.22842,0.76615,0.02371,0,0.0007525,0.0007525,0.0007525
27,3540.56,0.96557,1.28353,0.90784,0.01414,1.2942,0.88325,0.8189,0.87678,0.63487,0.87439,0.81102,0.86327,0.64783,0.94061,1.38755,0.74195,0.02318,0,0.0007426,0.0007426,0.0007426
28,3671.57,0.93183,1.25867,0.86586,0.01408,1.23636,0.81141,0.8131,0.8558,0.65209,0.82713,0.82885,0.87441,0.65778,0.92624,1.31381,0.79555,0.02197,0,0.0007327,0.0007327,0.0007327
29,3802.68,0.96317,1.21946,0.83607,0.0143,1.2145,0.85646,0.79872,0.84137,0.61528,0.86422,0.80189,0.86014,0.6317,0.95546,1.31818,0.74353,0.02323,0,0.0007228,0.0007228,0.0007228
