epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,131.919,1.29893,2.07491,2.63582,0.01948,2.72676,0.42942,0.29134,0.34233,0.17518,0.42039,0.28346,0.33393,0.15405,1.41551,3.7917,2.70796,0.03301,0,0.000198182,0.000198182,0.08038
2,266.951,1.24285,1.75027,1.73926,0.0189,2.05572,0.55582,0.50252,0.46769,0.32225,0.55277,0.49634,0.44171,0.28463,1.27028,2.67561,1.79293,0.03094,0,0.00039424,0.00039424,0.0605761
3,402.526,1.18802,1.66213,1.46274,0.01817,1.88881,0.73062,0.59799,0.64613,0.43669,0.76194,0.58268,0.65075,0.43776,1.2398,2.00008,1.41334,0.02942,0,0.000586338,0.000586338,0.0407682
4,538.386,1.19323,1.66251,1.41105,0.01811,1.7509,0.63324,0.73414,0.70496,0.45638,0.62073,0.69291,0.71107,0.47621,1.18593,1.81456,1.27342,0.02783,0,0.000774476,0.000774476,0.0209563
5,673.974,1.13063,1.54012,1.28883,0.01768,1.6726,0.7759,0.65354,0.75559,0.47753,0.78557,0.66142,0.76276,0.52041,1.37891,1.76198,1.13763,0.03216,0,0.000958654,0.000958654,0.00114047
6,809.622,1.15979,1.54077,1.24328,0.01755,1.56723,0.79071,0.71396,0.82197,0.5154,0.83548,0.68504,0.82508,0.55593,1.27483,1.67944,1.11745,0.03094,0,0.0009505,0.0009505,0.0009505
7,945.116,1.14017,1.50377,1.15952,0.01792,1.5066,0.77646,0.71113,0.76449,0.48992,0.75914,0.74016,0.77364,0.54112,1.31366,1.6415,1.07852,0.03084,0,0.0009406,0.0009406,0.0009406
8,1080.4,1.18844,1.52607,1.16197,0.01792,1.53868,0.81115,0.73228,0.83108,0.54337,0.81115,0.73228,0.83319,0.58262,1.18809,1.52113,1.06747,0.02748,0,0.0009307,0.0009307,0.0009307
9,1215.92,1.10198,1.4935,1.12806,0.01619,1.48683,0.72128,0.71654,0.75097,0.51916,0.70007,0.71678,0.7513,0.51412,1.17274,1.81036,1.0796,0.02778,0,0.0009208,0.0009208,0.0009208
10,1351.24,1.11305,1.3699,1.05121,0.01689,1.38644,0.73523,0.74803,0.80502,0.56141,0.73409,0.78255,0.83153,0.57378,1.11025,1.72533,0.97104,0.02669,0,0.0009109,0.0009109,0.0009109
11,1486.86,1.09792,1.41393,1.03733,0.01706,1.5061,0.94035,0.66929,0.85007,0.60651,0.92042,0.70866,0.85348,0.62461,1.05157,1.51305,0.92372,0.02523,0,0.000901,0.000901,0.000901
