epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,87.9387,1.18214,1.83885,2.15803,0.01722,2.39626,0.56898,0.3846,0.42006,0.27865,0.4842,0.33071,0.29206,0.13583,1.36732,6.52456,2.39083,0.03245,0,0.000198462,0.000198462,0.0803523
2,173.094,1.16953,1.6744,1.43372,0.01689,2.04924,0.79394,0.62992,0.7609,0.50518,0.78402,0.62205,0.74114,0.45186,1.0733,2.36743,1.39103,0.02525,0,0.000394517,0.000394517,0.0605484
3,258.833,1.23878,1.60032,1.30854,0.01894,1.79042,0.74998,0.56686,0.69209,0.48412,0.76295,0.58287,0.71512,0.49978,1.03319,1.76077,1.4698,0.0254,0,0.000586612,0.000586612,0.0407405
4,344.453,1.21623,1.59655,1.24515,0.018,1.81078,0.76545,0.74803,0.78937,0.50698,0.74904,0.73228,0.76723,0.5177,1.15916,1.69101,1.18667,0.0287,0,0.000774747,0.000774747,0.0209286
5,430.174,1.12294,1.4554,1.25202,0.01653,1.68764,0.76955,0.70079,0.78174,0.52294,0.70441,0.77953,0.78726,0.55922,1.11909,1.43105,1.07379,0.02887,0,0.000958922,0.000958922,0.00111277
6,515.642,1.18729,1.51804,1.22536,0.01812,1.70528,0.87004,0.67717,0.82426,0.52306,0.85308,0.70866,0.83836,0.59006,1.27817,1.64791,0.98732,0.03066,0,0.0009505,0.0009505,0.0009505
7,601.214,1.18587,1.5194,1.21713,0.01847,1.65612,0.81457,0.58805,0.70387,0.44446,0.84691,0.60984,0.73785,0.46664,1.15927,1.91244,1.17634,0.02851,0,0.0009406,0.0009406,0.0009406
8,686.759,1.16631,1.51836,1.20208,0.01781,1.63088,0.72904,0.72441,0.78339,0.52247,0.73609,0.73228,0.80738,0.56158,1.14029,1.61848,1.10812,0.02866,0,0.0009307,0.0009307,0.0009307
9,772.338,1.13637,1.48006,1.17893,0.01702,1.62042,0.75622,0.73228,0.79238,0.52397,0.79749,0.69291,0.78802,0.56474,1.11877,1.60778,1.23487,0.02661,0,0.0009208,0.0009208,0.0009208
10,857.561,1.12764,1.48255,1.20528,0.01714,1.62723,0.82515,0.66929,0.79516,0.51704,0.81902,0.66929,0.79627,0.54348,1.20062,1.69117,1.06981,0.02938,0,0.0009109,0.0009109,0.0009109
11,942.928,1.15041,1.43023,1.11688,0.01689,1.49929,0.81453,0.85827,0.86903,0.6151,0.79857,0.84285,0.8582,0.62872,1.04203,1.41972,0.82402,0.02484,0,0.000901,0.000901,0.000901
12,1028.44,1.09016,1.39082,1.12163,0.01621,1.60737,0.82975,0.72918,0.79632,0.5357,0.82975,0.72918,0.80898,0.55957,1.14068,1.465,1.00497,0.02793,0,0.0008911,0.0008911,0.0008911
13,1113.9,1.07059,1.40347,1.06172,0.0157,1.49974,0.89688,0.68485,0.80291,0.5641,0.92765,0.70669,0.82693,0.59356,1.00734,1.56021,0.9425,0.02388,0,0.0008812,0.0008812,0.0008812
14,1198.63,1.09016,1.36777,1.04031,0.01632,1.49403,0.8333,0.69291,0.82062,0.56586,0.84276,0.70079,0.83729,0.58687,1.07718,1.55611,0.89904,0.02565,0,0.0008713,0.0008713,0.0008713
15,1283.99,1.09551,1.36364,1.01822,0.01577,1.38244,0.72823,0.73228,0.81453,0.54541,0.75324,0.75591,0.82099,0.57245,1.1081,1.3896,0.90259,0.02654,0,0.0008614,0.0008614,0.0008614
16,1369.49,1.07549,1.35512,1.00034,0.01575,1.36077,0.77013,0.79143,0.8283,0.59251,0.77751,0.79798,0.8443,0.61364,0.98407,1.52424,0.91332,0.02282,0,0.0008515,0.0008515,0.0008515
17,1454.7,1.05625,1.38749,1.02944,0.01593,1.36533,0.76964,0.77165,0.82533,0.57069,0.77016,0.76378,0.83112,0.58394,1.06766,1.61373,0.87412,0.02588,0,0.0008416,0.0008416,0.0008416
18,1540.07,1.02002,1.34163,0.99376,0.01567,1.39906,0.8643,0.75226,0.83363,0.58351,0.87565,0.74803,0.83618,0.59873,0.9912,1.40459,0.80048,0.02363,0,0.0008317,0.0008317,0.0008317
19,1625.47,1.03649,1.30349,0.92378,0.01496,1.3075,0.86729,0.79528,0.82597,0.57652,0.86729,0.79528,0.83558,0.58959,1.05126,1.44012,0.83334,0.02525,0,0.0008218,0.0008218,0.0008218
20,1710.97,1.01464,1.28373,0.92934,0.01553,1.34693,0.75531,0.79528,0.82766,0.59489,0.77833,0.81102,0.85176,0.62963,0.99195,1.29758,0.85523,0.02375,0,0.0008119,0.0008119,0.0008119
21,1796.51,1.02652,1.32059,0.93938,0.01583,1.33474,0.80568,0.7509,0.85399,0.62726,0.80568,0.7509,0.86297,0.62431,0.927,1.3926,0.81818,0.0217,0,0.000802,0.000802,0.000802
22,1882.09,1.01845,1.32505,0.94101,0.01538,1.32832,0.82615,0.7874,0.83857,0.59789,0.82478,0.77837,0.82951,0.60715,1.02264,1.45018,0.79898,0.02476,0,0.0007921,0.0007921,0.0007921
23,1967.76,0.99098,1.23256,0.86841,0.01423,1.18657,0.8242,0.81218,0.8721,0.62195,0.83207,0.81931,0.87579,0.63937,0.97228,1.43226,0.74227,0.0231,0,0.0007822,0.0007822,0.0007822
24,2053.27,0.96594,1.23026,0.86099,0.01396,1.29702,0.77336,0.83465,0.85634,0.62713,0.78065,0.84252,0.85898,0.6238,0.93866,1.30109,0.88235,0.02238,0,0.0007723,0.0007723,0.0007723
25,2138.58,0.97195,1.23902,0.84695,0.01419,1.30394,0.79023,0.77123,0.8216,0.59162,0.77964,0.78006,0.81055,0.60226,1.00899,1.55367,0.83567,0.02486,0,0.0007624,0.0007624,0.0007624
26,2223.99,0.97287,1.31796,0.88166,0.01439,1.28866,0.81214,0.81102,0.83542,0.61445,0.83383,0.82677,0.86272,0.62558,0.97228,1.40842,0.72108,0.02305,0,0.0007525,0.0007525,0.0007525
27,2309.32,0.93339,1.29265,0.90086,0.01348,1.24311,0.86684,0.7874,0.85517,0.65157,0.8854,0.80315,0.8726,0.65358,0.93321,1.41185,0.78486,0.02161,0,0.0007426,0.0007426,0.0007426
28,2394.69,0.96191,1.26012,0.85087,0.01448,1.2245,0.87172,0.76378,0.84423,0.60922,0.90318,0.73452,0.84692,0.62752,1.01312,1.34437,0.78883,0.02419,0,0.0007327,0.0007327,0.0007327
29,2479.92,0.96074,1.27712,0.83978,0.01421,1.23381,0.85011,0.79528,0.861,0.64055,0.85011,0.79528,0.86394,0.63672,0.91155,1.36779,0.7289,0.02106,0,0.0007228,0.0007228,0.0007228
