epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,45.9751,0.83024,2.11493,5.79351,0.01187,2.99174,0.00336,0.95276,0.35858,0.25061,0.00336,0.95276,0.37456,0.26132,0.86562,2.34973,9.62758,0.0194,0,0.000654545,0.000654545,0.000654545
2,69.3112,0.94695,1.53917,4.03662,0.01352,1.79403,0.73192,0.301,0.53462,0.32037,0.73192,0.301,0.53461,0.36102,1.02892,2.5902,7.54707,0.02131,0,0.00130813,0.00130813,0.00130813
3,92.4168,1.07414,1.67991,3.07194,0.01529,1.73972,0.71509,0.48819,0.61195,0.37641,0.71509,0.48819,0.60055,0.39353,1.2651,2.37516,4.83781,0.0292,0,0.00194852,0.00194852,0.00194852
4,115.723,1.16253,1.57516,2.36899,0.01715,1.63188,0.59605,0.69291,0.68845,0.36961,0.58956,0.71654,0.67765,0.41715,1.34018,2.66183,3.18468,0.03124,0,0.0019406,0.0019406,0.0019406
5,138.755,1.11873,1.54212,2.00195,0.01637,1.65787,0.64322,0.68504,0.67268,0.43801,0.65487,0.70866,0.70911,0.47644,1.25208,2.03064,2.23746,0.02829,0,0.0019208,0.0019208,0.0019208
6,161.907,1.12868,1.54224,1.63818,0.0172,1.57503,0.71633,0.67606,0.76488,0.45434,0.70083,0.66142,0.75008,0.50175,1.38803,1.87132,1.90775,0.0324,0,0.001901,0.001901,0.001901
7,184.954,1.09392,1.51844,1.47616,0.01634,1.46668,0.83071,0.66142,0.76598,0.47291,0.80421,0.67922,0.77818,0.5017,1.3119,1.8259,1.72773,0.03071,0,0.0018812,0.0018812,0.0018812
8,208.054,1.12824,1.49383,1.38122,0.01604,1.48854,0.71069,0.70079,0.73185,0.49829,0.70154,0.74803,0.72736,0.50831,1.12842,1.7877,1.51552,0.02625,0,0.0018614,0.0018614,0.0018614
9,231.359,1.06268,1.45639,1.30199,0.0157,1.40614,0.75333,0.69291,0.75027,0.49495,0.74477,0.68504,0.73529,0.51663,1.1991,1.87716,1.5377,0.02707,0,0.0018416,0.0018416,0.0018416
10,254.615,1.12995,1.44167,1.21915,0.01683,1.32074,0.7857,0.77165,0.81982,0.55436,0.80389,0.75591,0.81631,0.60235,1.14545,1.57481,1.23638,0.02533,0,0.0018218,0.0018218,0.0018218
