epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,116.751,1.22098,1.87782,2.06472,0.01756,2.60667,0.64531,0.17323,0.2281,0.15341,0.64531,0.17323,0.22661,0.13805,1.32688,3.97682,3.58525,0.03013,0,0.000198182,0.000198182,0.08038
2,231.524,1.18876,1.67946,1.41161,0.01742,1.93024,0.76088,0.42594,0.55965,0.37729,0.71868,0.40232,0.5189,0.33657,1.31333,3.08496,2.01259,0.03142,0,0.00039424,0.00039424,0.0605761
3,346.702,1.18417,1.56493,1.2572,0.01763,1.84621,0.6864,0.66929,0.7002,0.44918,0.7187,0.70079,0.73492,0.47372,1.31356,1.94524,1.26188,0.03216,0,0.000586338,0.000586338,0.0407682
4,461.933,1.16846,1.55042,1.21929,0.01777,1.59702,0.85571,0.70044,0.83325,0.57632,0.75852,0.81621,0.83519,0.58636,1.18516,1.75431,0.89611,0.02743,0,0.000774476,0.000774476,0.0209563
5,576.855,1.11404,1.48673,1.13553,0.01714,1.61401,0.79441,0.77165,0.83414,0.54618,0.8787,0.74152,0.87444,0.58274,1.18913,1.62384,0.8726,0.0281,0,0.000958654,0.000958654,0.00114047
6,691.542,1.12758,1.4623,1.07592,0.01662,1.48103,0.84254,0.70079,0.83293,0.55035,0.852,0.70866,0.84579,0.56811,1.18508,1.78273,1.06969,0.02744,0,0.0009505,0.0009505,0.0009505
7,806.015,1.11988,1.47132,1.07908,0.01723,1.54108,0.77888,0.7874,0.80261,0.55215,0.76096,0.77165,0.79466,0.55523,1.10633,1.59591,1.12929,0.02675,0,0.0009406,0.0009406,0.0009406
8,920.414,1.11658,1.45302,0.9987,0.0166,1.43225,0.66676,0.56693,0.64621,0.41205,0.70361,0.56693,0.64597,0.44952,1.37439,1.68107,1.44552,0.03518,0,0.0009307,0.0009307,0.0009307
9,1034.89,1.11614,1.47486,1.01421,0.01658,1.51313,0.77799,0.82677,0.84796,0.54426,0.77053,0.81962,0.83544,0.56993,1.26775,1.82024,0.88927,0.0307,0,0.0009208,0.0009208,0.0009208
10,1149.37,1.10442,1.36365,0.97567,0.01649,1.47407,0.81172,0.77953,0.85506,0.58849,0.81782,0.79528,0.86036,0.6113,1.17439,1.83529,0.78061,0.0283,0,0.0009109,0.0009109,0.0009109
11,1263.95,1.06237,1.3537,0.95103,0.01662,1.47339,0.86904,0.77953,0.87499,0.6281,0.86931,0.77953,0.87466,0.62407,1.09054,1.53439,0.82099,0.02645,0,0.000901,0.000901,0.000901
12,1378.52,1.04398,1.33459,0.91051,0.01579,1.32357,0.80885,0.73304,0.80693,0.54802,0.82941,0.79528,0.85132,0.58903,1.2441,1.63052,0.9073,0.0289,0,0.0008911,0.0008911,0.0008911
13,1493.04,1.06072,1.37231,0.89427,0.0156,1.24952,0.858,0.80885,0.87159,0.59888,0.85304,0.82271,0.88502,0.6161,1.11337,1.53103,0.77783,0.02537,0,0.0008812,0.0008812,0.0008812
14,1607.67,1.0164,1.37483,0.90699,0.01497,1.30391,0.79059,0.77953,0.83999,0.58216,0.79857,0.7874,0.85144,0.59711,1.10764,1.60198,0.96622,0.02628,0,0.0008713,0.0008713,0.0008713
15,1722.35,1.01887,1.3496,0.89028,0.01493,1.32058,0.83174,0.73956,0.824,0.58269,0.85816,0.76225,0.84877,0.594,1.15564,1.56502,0.95191,0.02724,0,0.0008614,0.0008614,0.0008614
16,1837.15,1.00754,1.28817,0.87216,0.0148,1.27275,0.85383,0.77953,0.86075,0.60389,0.86245,0.7874,0.87345,0.6272,1.10544,1.46938,0.77877,0.02613,0,0.0008515,0.0008515,0.0008515
17,1951.98,0.99003,1.30555,0.85297,0.01438,1.19179,0.8294,0.80315,0.84792,0.62589,0.84567,0.8189,0.87743,0.62337,1.01014,1.56989,0.75322,0.0236,0,0.0008416,0.0008416,0.0008416
18,2066.7,0.97412,1.27229,0.86548,0.01491,1.22149,0.81643,0.77953,0.85591,0.61923,0.82468,0.7874,0.87409,0.63916,1.1045,1.62933,0.76054,0.02551,0,0.0008317,0.0008317,0.0008317
19,2181.53,0.96707,1.26579,0.83881,0.01417,1.18561,0.84182,0.75427,0.8526,0.61341,0.83877,0.77165,0.87923,0.6312,1.02543,1.46579,0.69765,0.02338,0,0.0008218,0.0008218,0.0008218
20,2296.48,0.92479,1.24366,0.8024,0.01391,1.13754,0.84101,0.80315,0.86081,0.62585,0.84101,0.80315,0.87234,0.63369,1.03171,1.52981,0.78123,0.02427,0,0.0008119,0.0008119,0.0008119
