epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,145.473,2.75009,4.2801,4.08454,0.0477,4.07259,0.03571,0.02362,0.00163,0.00033,0.03571,0.02362,0.00167,0.00025,2.49114,7.51172,4.76437,0.0605,0,0.000198182,0.000198182,0.08038
2,285.514,2.2435,3.14018,3.03863,0.0368,3.2259,0.11245,0.17323,0.0687,0.02214,0.12746,0.15748,0.06539,0.01515,2.10488,9.64548,3.73885,0.04921,0,0.00039424,0.00039424,0.0605761
3,424.988,2.12436,2.60025,2.59393,0.03393,2.74417,0.3233,0.36115,0.23573,0.09398,0.31535,0.37008,0.25017,0.12191,1.91985,2.74472,2.56973,0.04429,0,0.000586338,0.000586338,0.0407682
4,564.489,1.96567,2.23816,2.28409,0.03205,2.48712,0.41741,0.53543,0.43467,0.17704,0.42355,0.54331,0.44031,0.2064,1.80367,2.84545,2.23777,0.04315,0,0.000774476,0.000774476,0.0209563
5,704.005,1.91948,2.1531,2.20598,0.03125,2.25783,0.43491,0.44094,0.39832,0.16104,0.47071,0.44094,0.44249,0.24094,1.9376,2.1454,2.14777,0.04562,0,0.000958654,0.000958654,0.00114047
6,843.175,1.85757,2.00057,2.00165,0.02954,2.06971,0.38818,0.46961,0.41921,0.19158,0.36901,0.47244,0.39915,0.21398,1.66347,2.91443,2.15531,0.03928,0,0.0009505,0.0009505,0.0009505
7,982.618,1.80239,1.95601,1.93411,0.02839,2.13383,0.51897,0.52671,0.5494,0.28359,0.54225,0.55033,0.55601,0.34197,1.7445,2.43943,1.67089,0.04081,0,0.0009406,0.0009406,0.0009406
8,1121.86,1.73861,1.87569,1.80685,0.02685,1.9463,0.58831,0.62205,0.61813,0.28938,0.59451,0.59843,0.62866,0.37367,1.76008,2.19023,1.54158,0.04026,0,0.0009307,0.0009307,0.0009307
9,1261.71,1.67923,1.87324,1.75316,0.02686,1.98169,0.62903,0.6063,0.61714,0.30082,0.64287,0.62205,0.63153,0.39321,1.70712,1.93763,1.6227,0.04015,0,0.0009208,0.0009208,0.0009208
10,1401.51,1.64613,1.74411,1.68561,0.02635,1.81371,0.61277,0.54331,0.62713,0.3458,0.60389,0.53543,0.62072,0.4049,1.51714,1.88035,1.6932,0.03461,0,0.0009109,0.0009109,0.0009109
