epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,172.395,1.24957,1.85683,2.32896,0.01804,2.60031,0.63895,0.53543,0.59323,0.40464,0.60053,0.50394,0.52698,0.28837,1.22383,6.20156,1.82301,0.02892,0,0.000198462,0.000198462,0.0803523
2,343.549,1.23258,1.6707,1.54619,0.01883,2.11207,0.65167,0.63344,0.66941,0.46011,0.64439,0.62781,0.65063,0.44571,1.05411,2.37441,1.36519,0.02534,0,0.000394517,0.000394517,0.0605484
3,514.469,1.21641,1.61069,1.43108,0.0188,2.01942,0.78354,0.62709,0.7592,0.46287,0.67224,0.74291,0.77552,0.4829,1.22921,1.95283,1.27379,0.02994,0,0.000586612,0.000586612,0.0407405
4,685.493,1.20168,1.63473,1.41134,0.01835,1.89923,0.72738,0.58268,0.65832,0.45807,0.74506,0.6063,0.68462,0.48471,1.12584,1.74432,1.44168,0.02813,0,0.000774747,0.000774747,0.0209286
5,856.05,1.21382,1.573,1.32347,0.01884,1.77622,0.64991,0.71654,0.74021,0.5094,0.64778,0.70079,0.73612,0.52559,1.03811,1.56252,1.33339,0.02614,0,0.000958922,0.000958922,0.00111277
6,1026.77,1.18071,1.57554,1.26323,0.01811,1.76135,0.79678,0.64834,0.76568,0.49696,0.80573,0.69291,0.7829,0.52817,1.24558,1.5806,1.10934,0.02912,0,0.0009505,0.0009505,0.0009505
7,1197.28,1.16809,1.55626,1.256,0.01779,1.60931,0.73009,0.70288,0.74243,0.48111,0.72211,0.69567,0.73014,0.48847,1.103,1.75289,1.17974,0.02668,0,0.0009406,0.0009406,0.0009406
8,1367.87,1.15661,1.52689,1.18146,0.01785,1.60106,0.73089,0.68504,0.7286,0.48815,0.76018,0.71654,0.74415,0.5163,1.0667,1.48479,1.1948,0.02507,0,0.0009307,0.0009307,0.0009307
9,1538.43,1.14112,1.4664,1.18743,0.01763,1.73465,0.76621,0.80315,0.80159,0.52348,0.77324,0.81102,0.82505,0.54323,1.1008,1.80945,1.05684,0.02662,0,0.0009208,0.0009208,0.0009208
10,1709.17,1.15126,1.4641,1.14808,0.01702,1.59647,0.75339,0.69761,0.75166,0.50114,0.76989,0.7113,0.77733,0.53767,1.12606,1.61725,1.09979,0.02647,0,0.0009109,0.0009109,0.0009109
11,1879.64,1.18554,1.47965,1.14504,0.01748,1.48873,0.73099,0.7275,0.72892,0.49139,0.74682,0.74325,0.75876,0.51514,1.1105,1.61789,0.98353,0.02619,0,0.000901,0.000901,0.000901
12,2050.35,1.15395,1.44261,1.1455,0.01773,1.62989,0.6979,0.72441,0.7443,0.53331,0.72202,0.72441,0.7689,0.55701,1.06606,1.66223,1.1648,0.02569,0,0.0008911,0.0008911,0.0008911
13,2221.04,1.09426,1.41431,1.12671,0.01644,1.4827,0.78971,0.73924,0.79653,0.53191,0.82279,0.76778,0.82635,0.54652,1.08628,1.61861,1.12335,0.02575,0,0.0008812,0.0008812,0.0008812
