epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,110.162,1.22005,1.89746,1.93657,0.01775,2.40276,0.40402,0.1811,0.22609,0.11361,0.36059,0.15748,0.17879,0.095,1.63714,3.11984,3.08673,0.03821,0,0.000198182,0.000198182,0.08038
2,221.305,1.19106,1.62559,1.4566,0.01804,1.96959,0.70514,0.37795,0.47183,0.32969,0.70514,0.37795,0.46549,0.33047,1.24121,2.39742,2.36723,0.03013,0,0.00039424,0.00039424,0.0605761
3,332.039,1.2051,1.59851,1.32421,0.01867,1.75146,0.77992,0.70079,0.77286,0.53152,0.7856,0.69244,0.75418,0.54426,1.16314,2.32624,1.12565,0.02741,0,0.000586338,0.000586338,0.0407682
4,442.656,1.2255,1.5856,1.24508,0.01906,1.79051,0.76621,0.61936,0.73302,0.45739,0.78539,0.63396,0.74474,0.48807,1.32657,1.80914,1.26067,0.03209,0,0.000774476,0.000774476,0.0209563
5,553.179,1.16435,1.4661,1.19031,0.01797,1.58153,0.71794,0.68145,0.76056,0.53616,0.70135,0.6657,0.75045,0.55625,1.12292,1.60443,1.09218,0.02669,0,0.000958654,0.000958654,0.00114047
6,663.742,1.19394,1.51895,1.13945,0.01912,1.52086,0.71271,0.74803,0.77355,0.50648,0.71174,0.74803,0.77943,0.54135,1.20719,1.8352,1.21226,0.02909,0,0.0009505,0.0009505,0.0009505
7,774.18,1.18298,1.5041,1.18164,0.01846,1.55345,0.78549,0.69198,0.78149,0.51104,0.77655,0.68411,0.76937,0.52942,1.2446,1.82395,1.07399,0.02956,0,0.0009406,0.0009406,0.0009406
8,884.562,1.15797,1.4265,1.08193,0.01783,1.40902,0.79409,0.72878,0.78626,0.54137,0.81125,0.74453,0.80965,0.56837,1.19227,1.59218,0.991,0.0284,0,0.0009307,0.0009307,0.0009307
9,995.022,1.0887,1.36383,1.04638,0.01659,1.43705,0.81619,0.67717,0.77932,0.49683,0.77768,0.74371,0.80251,0.53998,1.3313,1.75846,0.95401,0.03169,0,0.0009208,0.0009208,0.0009208
10,1105.38,1.14853,1.43831,1.03389,0.01716,1.42034,0.87566,0.72092,0.82721,0.54461,0.86657,0.71594,0.80416,0.56065,1.17945,1.90682,0.99751,0.02826,0,0.0009109,0.0009109,0.0009109
