epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,69.0583,1.1719,1.82241,2.31003,0.01691,2.42018,0.4402,0.29722,0.27933,0.13017,0.28528,0.22835,0.18493,0.07527,1.80053,7.7278,2.90326,0.04681,0,0.000198182,0.000198182,0.08038
2,136.082,1.20679,1.70866,1.61273,0.01809,1.9454,0.74751,0.55118,0.64323,0.43335,0.73683,0.54331,0.62871,0.42901,1.22922,2.65984,1.41209,0.02847,0,0.00039424,0.00039424,0.0605761
3,202.648,1.18232,1.60424,1.43241,0.01746,1.79746,0.6293,0.58815,0.59415,0.42325,0.64895,0.59681,0.6131,0.45078,1.16307,1.82512,1.43978,0.02749,0,0.000586338,0.000586338,0.0407682
4,269.162,1.1409,1.5771,1.36023,0.01694,1.60166,0.68362,0.73162,0.73141,0.46225,0.65013,0.76086,0.72935,0.48031,1.23039,1.74202,1.22235,0.03033,0,0.000774476,0.000774476,0.0209563
5,335.906,1.11653,1.46884,1.25262,0.01724,1.60958,0.72573,0.66675,0.72541,0.51976,0.7343,0.67462,0.74453,0.52733,1.15398,1.82723,1.20016,0.02703,0,0.000958654,0.000958654,0.00114047
6,402.558,1.13128,1.47687,1.22656,0.01684,1.5453,0.73755,0.77449,0.79281,0.52254,0.72687,0.77535,0.7776,0.52787,1.17139,1.79574,1.00335,0.02729,0,0.0009505,0.0009505,0.0009505
7,469.213,1.14289,1.48687,1.17245,0.01781,1.50828,0.78887,0.6378,0.73879,0.50943,0.77222,0.67717,0.74316,0.52723,1.16025,1.55918,1.1614,0.02707,0,0.0009406,0.0009406,0.0009406
8,535.775,1.13817,1.45809,1.18154,0.01677,1.42634,0.80079,0.59055,0.75125,0.52154,0.62089,0.74016,0.74753,0.5407,1.16476,1.62135,1.11894,0.02848,0,0.0009307,0.0009307,0.0009307
9,602.392,1.0842,1.45663,1.19126,0.01596,1.52934,0.74149,0.69291,0.77211,0.537,0.72804,0.68504,0.76411,0.54831,1.08778,1.69039,1.15321,0.02517,0,0.0009208,0.0009208,0.0009208
10,669.034,1.04552,1.34455,1.09763,0.01572,1.3984,0.80636,0.73228,0.81599,0.55898,0.82415,0.74803,0.83297,0.56528,1.18901,2.00971,0.87254,0.02703,0,0.0009109,0.0009109,0.0009109
11,735.766,1.07252,1.39099,1.07277,0.01653,1.47567,0.75061,0.7584,0.82082,0.57919,0.81671,0.73228,0.83347,0.59459,1.08314,1.59041,0.97053,0.0255,0,0.000901,0.000901,0.000901
12,802.379,1.06737,1.3451,1.03741,0.01622,1.3435,0.84829,0.59843,0.70919,0.47508,0.88091,0.59055,0.73503,0.50535,1.27609,1.8593,1.18551,0.0309,0,0.0008911,0.0008911,0.0008911
13,869.021,1.06861,1.37788,1.00982,0.01577,1.32725,0.73042,0.76805,0.77198,0.52487,0.7325,0.77953,0.77752,0.53941,1.15369,1.81627,1.00302,0.02684,0,0.0008812,0.0008812,0.0008812
14,935.599,1.01851,1.33888,0.98555,0.01529,1.28653,0.81998,0.75318,0.80419,0.52981,0.82855,0.76106,0.8051,0.54383,1.15134,1.7095,0.92386,0.02728,0,0.0008713,0.0008713,0.0008713
15,1002.29,1.01212,1.34128,1.02665,0.01492,1.38819,0.77059,0.74803,0.7998,0.5809,0.77778,0.74803,0.80827,0.57972,1.09163,1.55784,0.93442,0.02554,0,0.0008614,0.0008614,0.0008614
16,1068.82,0.97072,1.33263,0.97472,0.01411,1.26907,0.79172,0.77953,0.83626,0.60495,0.79119,0.77573,0.83262,0.62812,1.00047,1.40813,0.87765,0.02332,0,0.0008515,0.0008515,0.0008515
17,1135.45,0.97233,1.27618,0.90995,0.01425,1.20527,0.76772,0.76378,0.80504,0.57373,0.77563,0.77165,0.79447,0.58184,1.02989,1.59436,0.95647,0.02412,0,0.0008416,0.0008416,0.0008416
18,1201.95,0.98906,1.29398,0.92304,0.01536,1.23418,0.70074,0.80315,0.81481,0.58374,0.70181,0.80315,0.8132,0.59625,1.04819,1.7136,0.94887,0.02477,0,0.0008317,0.0008317,0.0008317
19,1268.54,0.98548,1.27118,0.90527,0.01435,1.19085,0.80779,0.7942,0.83747,0.60805,0.80161,0.79528,0.83547,0.61735,0.97638,1.37912,0.93304,0.02242,0,0.0008218,0.0008218,0.0008218
20,1335.06,0.93446,1.24674,0.87579,0.01421,1.18895,0.78795,0.80315,0.8446,0.61768,0.77446,0.8189,0.85004,0.62537,1.00133,1.50865,0.84742,0.02298,0,0.0008119,0.0008119,0.0008119
21,1401.66,0.94078,1.24602,0.89365,0.01388,1.17289,0.76369,0.7874,0.82867,0.57174,0.79879,0.81276,0.86177,0.59877,1.09865,1.48469,0.85605,0.02588,0,0.000802,0.000802,0.000802
22,1468.18,0.91786,1.21601,0.86101,0.01333,1.10617,0.76876,0.82677,0.82825,0.5922,0.81684,0.76378,0.82805,0.5995,0.98093,1.41319,0.84375,0.02214,0,0.0007921,0.0007921,0.0007921
23,1534.66,0.94593,1.2448,0.88207,0.01333,1.13886,0.832,0.73228,0.83353,0.59594,0.84095,0.74016,0.83137,0.59726,0.97225,1.52787,0.92102,0.02304,0,0.0007822,0.0007822,0.0007822
24,1601.17,0.92045,1.16855,0.85143,0.01325,1.0387,0.8079,0.79479,0.84131,0.61333,0.79917,0.81102,0.84659,0.63149,0.99959,1.53251,0.83589,0.02263,0,0.0007723,0.0007723,0.0007723
25,1667.93,0.9288,1.22206,0.86349,0.01383,1.20975,0.80161,0.77953,0.84004,0.58997,0.77993,0.75348,0.79754,0.60186,1.05978,1.52524,0.80566,0.02422,0,0.0007624,0.0007624,0.0007624
26,1734.43,0.93878,1.16234,0.84347,0.01394,1.11161,0.81295,0.75289,0.83519,0.56534,0.80109,0.76378,0.83251,0.59009,1.16643,1.66772,0.83503,0.02705,0,0.0007525,0.0007525,0.0007525
27,1800.98,0.92979,1.1669,0.81303,0.01313,1.00286,0.82997,0.76871,0.82527,0.58923,0.84664,0.78247,0.8488,0.61191,1.03395,1.67261,0.86015,0.02511,0,0.0007426,0.0007426,0.0007426
28,1867.71,0.9242,1.18693,0.8158,0.01354,0.97929,0.8663,0.76531,0.85505,0.63062,0.87554,0.7755,0.86661,0.63702,0.99995,1.4932,0.7922,0.02348,0,0.0007327,0.0007327,0.0007327
29,1934.36,0.95821,1.2137,0.82187,0.01377,1.12183,0.84339,0.77165,0.84491,0.61135,0.852,0.77953,0.85026,0.62387,1.00576,1.39922,0.74222,0.02466,0,0.0007228,0.0007228,0.0007228
30,2000.94,0.89679,1.16354,0.79357,0.01284,0.94623,0.84772,0.76378,0.86419,0.64285,0.85696,0.77165,0.87583,0.65412,0.96511,1.41089,0.76887,0.02236,0,0.0007129,0.0007129,0.0007129
