epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,65.3144,1.15189,1.94083,2.43938,0.01717,2.79129,0.64577,0.37008,0.46333,0.26796,0.33343,0.22835,0.13984,0.03641,1.56317,17.7938,2.24796,0.03635,0,0.000196364,0.000196364,0.08056
2,131.335,1.13081,1.61395,1.23686,0.017,1.84458,0.75821,0.49386,0.53956,0.34575,0.62997,0.3937,0.34845,0.18807,1.59845,7.177,1.82246,0.03691,0,0.00039244,0.00039244,0.0607561
3,197.54,1.16788,1.60744,1.18739,0.01758,1.68068,0.6574,0.37795,0.44843,0.28798,0.69078,0.29904,0.29936,0.19461,1.7728,9.68795,1.99885,0.04136,0,0.000584556,0.000584556,0.0409482
4,263.82,1.1148,1.58657,1.07459,0.0161,1.5546,0.59607,0.66142,0.6583,0.3821,0.6349,0.64567,0.64758,0.41047,1.4329,2.09067,1.36392,0.03391,0,0.000772712,0.000772712,0.0211363
5,330.204,1.11143,1.51484,1.04203,0.01643,1.51623,0.78459,0.63096,0.72441,0.5066,0.79055,0.66929,0.76823,0.52688,1.19173,2.10178,1.33747,0.02848,0,0.000956908,0.000956908,0.00132054
6,396.528,1.13067,1.48488,1.04327,0.01659,1.5219,0.74384,0.73168,0.76439,0.49422,0.78085,0.78556,0.81742,0.513,1.28314,2.04712,1.11573,0.03028,0,0.0009505,0.0009505,0.0009505
7,462.637,1.10983,1.46966,1.05496,0.01621,1.47074,0.76411,0.66316,0.75632,0.52494,0.78218,0.67862,0.7778,0.55838,1.21323,1.91329,1.04389,0.02858,0,0.0009406,0.0009406,0.0009406
8,529.094,1.11333,1.48126,0.99601,0.01694,1.44566,0.80906,0.74016,0.80677,0.53672,0.82384,0.74803,0.79844,0.54272,1.19625,1.82145,1.0219,0.02893,0,0.0009307,0.0009307,0.0009307
9,595.185,1.08608,1.43101,0.9894,0.01593,1.39363,0.78565,0.77953,0.78744,0.5449,0.78565,0.77953,0.793,0.57473,1.20198,1.7457,1.0047,0.02908,0,0.0009208,0.0009208,0.0009208
10,661.442,1.07085,1.39833,0.93009,0.01537,1.35912,0.78484,0.6606,0.76627,0.48771,0.77548,0.65273,0.75472,0.53243,1.41672,1.76418,1.13655,0.03505,0,0.0009109,0.0009109,0.0009109
11,727.69,1.0778,1.33093,0.91042,0.01532,1.31948,0.78947,0.7677,0.78293,0.54709,0.8056,0.78314,0.80335,0.57357,1.12781,1.73483,1.12624,0.02635,0,0.000901,0.000901,0.000901
12,793.941,1.10164,1.38605,0.91847,0.01662,1.3263,0.83036,0.80937,0.84381,0.59132,0.84152,0.82677,0.86038,0.61909,1.12962,1.54488,0.92851,0.02615,0,0.0008911,0.0008911,0.0008911
13,860.208,1.04272,1.36623,0.87781,0.01485,1.2028,0.89322,0.79044,0.8654,0.61107,0.90212,0.79832,0.88015,0.62113,1.09973,1.58349,0.83405,0.02562,0,0.0008812,0.0008812,0.0008812
14,926.375,1.01644,1.30948,0.86205,0.01497,1.30354,0.84616,0.73627,0.85944,0.62589,0.83397,0.79106,0.87259,0.63253,1.03497,1.66111,0.83958,0.02486,0,0.0008713,0.0008713,0.0008713
15,992.535,0.98148,1.28447,0.80362,0.01448,1.23947,0.81734,0.84563,0.89582,0.61915,0.88703,0.80373,0.91028,0.65904,1.16564,1.44285,0.71357,0.02791,0,0.0008614,0.0008614,0.0008614
16,1058.72,0.9752,1.26451,0.75875,0.0144,1.17206,0.87999,0.77953,0.85143,0.58228,0.88673,0.8189,0.85926,0.60102,1.13106,1.79355,0.89227,0.02699,0,0.0008515,0.0008515,0.0008515
17,1124.83,0.94213,1.27473,0.81697,0.01364,1.22903,0.86497,0.77165,0.85668,0.62534,0.86497,0.77165,0.85859,0.62521,1.02011,1.57627,0.90758,0.02399,0,0.0008416,0.0008416,0.0008416
18,1191.09,0.94546,1.28112,0.79627,0.01357,1.20468,0.85271,0.83465,0.88518,0.62482,0.84393,0.83465,0.89433,0.65178,1.11042,1.65876,0.76715,0.02562,0,0.0008317,0.0008317,0.0008317
19,1257.26,0.9436,1.26006,0.78857,0.01435,1.17573,0.71715,0.69291,0.75628,0.46239,0.71818,0.69291,0.75709,0.4643,1.315,1.84322,1.16618,0.03289,0,0.0008218,0.0008218,0.0008218
20,1323.47,0.96487,1.27763,0.79292,0.01415,1.17102,0.78836,0.74016,0.83693,0.60659,0.79815,0.74723,0.83994,0.61368,1.09344,1.70675,0.82312,0.02624,0,0.0008119,0.0008119,0.0008119
21,1389.6,0.96749,1.29649,0.83224,0.01403,1.17664,0.78968,0.76868,0.81615,0.55566,0.78968,0.76868,0.80805,0.59846,1.25133,1.80589,0.97193,0.02875,0,0.000802,0.000802,0.000802
22,1455.78,0.99077,1.2735,0.77556,0.01398,1.10378,0.85004,0.84802,0.87501,0.59834,0.84248,0.84229,0.87289,0.61468,1.09816,1.74894,0.82509,0.02568,0,0.0007921,0.0007921,0.0007921
23,1521.99,0.94682,1.25553,0.76294,0.01417,1.04867,0.86159,0.74803,0.87142,0.6195,0.86921,0.75591,0.87184,0.63133,1.03815,1.76249,0.81589,0.02471,0,0.0007822,0.0007822,0.0007822
24,1588.06,0.93475,1.19482,0.74503,0.01314,1.05311,0.78366,0.68453,0.79456,0.5693,0.78366,0.68453,0.78928,0.56543,1.06414,1.64566,1.01377,0.02429,0,0.0007723,0.0007723,0.0007723
25,1654.15,0.91256,1.22455,0.77091,0.0136,1.14468,0.9076,0.77165,0.88239,0.62562,0.92354,0.77953,0.88359,0.63652,1.08645,1.68243,0.75669,0.02499,0,0.0007624,0.0007624,0.0007624
26,1720.15,0.92794,1.22925,0.77937,0.01304,1.07863,0.81858,0.77165,0.83615,0.59623,0.84483,0.75591,0.85041,0.60812,1.11032,1.6265,0.91422,0.0263,0,0.0007525,0.0007525,0.0007525
27,1786.33,0.90164,1.16918,0.71495,0.01308,1.0407,0.89618,0.82677,0.86765,0.64003,0.89618,0.82677,0.88098,0.65461,1.09461,1.55383,0.69716,0.02551,0,0.0007426,0.0007426,0.0007426
28,1852.59,0.91734,1.18941,0.69307,0.01316,1.03191,0.82456,0.8512,0.87215,0.64453,0.83575,0.84135,0.8804,0.65357,0.99982,1.48264,0.7413,0.02249,0,0.0007327,0.0007327,0.0007327
29,1918.95,0.90506,1.21087,0.73012,0.0126,0.99088,0.86504,0.7874,0.89778,0.64963,0.8744,0.82226,0.90995,0.68208,1.04319,1.40489,0.70815,0.02353,0,0.0007228,0.0007228,0.0007228
30,1985.24,0.88613,1.15019,0.67616,0.01259,1.01244,0.86542,0.81014,0.90765,0.67304,0.91312,0.77165,0.89521,0.67664,1.01392,1.50253,0.61282,0.02345,0,0.0007129,0.0007129,0.0007129
31,2051.45,0.89195,1.18278,0.67166,0.01259,0.90912,0.88585,0.85549,0.89931,0.66297,0.894,0.86336,0.90058,0.67024,0.98545,1.64533,0.71904,0.02326,0,0.000703,0.000703,0.000703
32,2117.61,0.86627,1.15385,0.68285,0.01191,0.90924,0.90213,0.90551,0.92158,0.67985,0.88843,0.87402,0.90526,0.68925,0.9672,1.39404,0.64551,0.02163,0,0.0006931,0.0006931,0.0006931
33,2183.98,0.84312,1.14373,0.67353,0.01205,0.94521,0.92105,0.82669,0.90364,0.66926,0.9298,0.83427,0.91226,0.68055,0.98645,1.44741,0.70655,0.02216,0,0.0006832,0.0006832,0.0006832
34,2250.21,0.84177,1.06672,0.68095,0.01147,0.88857,0.83741,0.86614,0.90791,0.6878,0.86893,0.8352,0.91141,0.68323,0.95477,1.53613,0.66867,0.021,0,0.0006733,0.0006733,0.0006733
35,2316.51,0.8528,1.08547,0.71734,0.01197,0.9267,0.86496,0.80698,0.8777,0.68534,0.88143,0.7874,0.88018,0.68928,0.91881,1.5084,0.68816,0.02068,0,0.0006634,0.0006634,0.0006634
36,2382.82,0.84292,1.11645,0.67877,0.01164,0.91641,0.90656,0.76378,0.87866,0.66643,0.90656,0.76378,0.87436,0.66679,0.95849,1.43188,0.7585,0.02173,0,0.0006535,0.0006535,0.0006535
37,2449,0.84894,1.11982,0.66392,0.01221,0.94675,0.8593,0.85039,0.89981,0.66646,0.8593,0.85039,0.90704,0.66531,1.00041,1.46646,0.66344,0.02297,0,0.0006436,0.0006436,0.0006436
38,2515.09,0.8416,1.10345,0.68796,0.0121,0.97923,0.88899,0.81977,0.89315,0.64918,0.89753,0.82764,0.88897,0.6566,1.06481,1.45105,0.6992,0.02447,0,0.0006337,0.0006337,0.0006337
39,2581.34,0.84893,1.08001,0.63197,0.01166,0.84198,0.86855,0.76378,0.87076,0.66844,0.8775,0.77165,0.87156,0.66121,0.90629,1.55451,0.81139,0.01969,0,0.0006238,0.0006238,0.0006238
40,2647.78,0.83181,1.07112,0.64867,0.01182,0.89219,0.82422,0.8189,0.87949,0.64529,0.8441,0.84252,0.88844,0.66567,1.016,1.49639,0.7496,0.02228,0,0.0006139,0.0006139,0.0006139
41,2714.08,0.869,1.15066,0.68679,0.01187,0.97215,0.89272,0.79528,0.88079,0.65667,0.86349,0.82677,0.88095,0.66862,0.9618,1.46685,0.76044,0.0212,0,0.000604,0.000604,0.000604
42,2780.26,0.8029,1.06548,0.61704,0.01153,0.85143,0.94217,0.81102,0.91806,0.68465,0.95162,0.8189,0.92638,0.68032,0.94052,1.61874,0.61158,0.02127,0,0.0005941,0.0005941,0.0005941
43,2846.53,0.81827,1.05023,0.59834,0.01131,0.85363,0.91231,0.81918,0.88786,0.68883,0.90277,0.85039,0.90141,0.69506,0.92757,1.5045,0.64886,0.02087,0,0.0005842,0.0005842,0.0005842
44,2912.78,0.81366,1.05734,0.60158,0.01157,0.86878,0.8484,0.83729,0.89341,0.65742,0.83268,0.8229,0.88271,0.67246,0.96376,1.40181,0.78833,0.022,0,0.0005743,0.0005743,0.0005743
45,2978.84,0.80707,1.05271,0.59209,0.01128,0.75503,0.86771,0.82633,0.88161,0.63615,0.86371,0.82677,0.87456,0.65432,1.04748,1.54376,0.7485,0.02398,0,0.0005644,0.0005644,0.0005644
46,3044.9,0.78506,1.04756,0.57814,0.01086,0.83489,0.83581,0.85039,0.90094,0.69225,0.83581,0.85039,0.90399,0.68403,0.9383,1.37918,0.70421,0.02055,0,0.0005545,0.0005545,0.0005545
47,3111,0.78802,1.07748,0.58927,0.01101,0.77905,0.84718,0.82935,0.86048,0.66591,0.86326,0.8451,0.87381,0.66251,0.9549,1.56964,0.73646,0.02272,0,0.0005446,0.0005446,0.0005446
48,3177.13,0.75796,1.00411,0.59051,0.01077,0.79168,0.84562,0.8195,0.8811,0.66586,0.84562,0.8195,0.88522,0.67527,0.95429,1.55901,0.70186,0.02167,0,0.0005347,0.0005347,0.0005347
49,3243.24,0.75358,1.06689,0.60996,0.01044,0.83554,0.90045,0.7835,0.87858,0.68317,0.90946,0.79094,0.87448,0.68396,0.9185,1.4176,0.68346,0.02103,0,0.0005248,0.0005248,0.0005248
50,3309.39,0.7528,1.03285,0.54896,0.01031,0.83336,0.83779,0.84252,0.86782,0.67638,0.84073,0.84252,0.86678,0.66512,0.92681,1.62891,0.7175,0.02139,0,0.0005149,0.0005149,0.0005149
