epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,38.9426,1.26736,2.39209,3.37372,0.01467,2.67825,0.00587,0.36641,0.02183,0.00479,0.00024,0.01527,2e-05,0,2.72203,22.857,4.26181,0.0554,0,0.000193548,0.000193548,0.0808387
2,75.7434,1.199,1.7601,1.5808,0.01352,1.55041,0.85187,0.26344,0.43861,0.29838,0.85187,0.26344,0.435,0.31041,1.34197,3.66253,2.76843,0.02542,0,0.000389652,0.000389652,0.0610348
3,113.835,1.18587,1.54901,1.23315,0.01362,1.39992,0.73612,0.74046,0.78716,0.50006,0.74771,0.77099,0.82511,0.5748,1.37305,1.93234,1.3522,0.02456,0,0.000581796,0.000581796,0.041227
4,152.556,1.16426,1.50301,1.13745,0.01259,1.24511,0.83425,0.83969,0.90184,0.58447,0.82101,0.87539,0.9098,0.6355,1.30403,2.00529,0.79577,0.0241,0,0.00076998,0.00076998,0.0214151
5,190.724,1.16115,1.38573,1.01971,0.01358,1.03624,0.82576,0.86828,0.89557,0.58845,0.83768,0.82728,0.89127,0.66718,1.27238,1.6921,0.82071,0.02259,0,0.000954204,0.000954204,0.00159937
6,229.294,1.2325,1.49362,1.06978,0.01408,1.11673,0.88603,0.73282,0.86136,0.54926,0.8768,0.72519,0.86019,0.60104,1.29486,1.75368,0.94352,0.0237,0,0.0009505,0.0009505,0.0009505
7,267.415,1.20705,1.43931,1.02887,0.01373,1.08058,0.83533,0.83969,0.90049,0.63224,0.84543,0.85496,0.90896,0.68384,1.08856,1.40043,0.7614,0.02013,0,0.0009406,0.0009406,0.0009406
8,305.901,1.12635,1.41685,0.92123,0.01334,0.94225,0.8766,0.68702,0.83178,0.56244,0.82051,0.72519,0.8382,0.6094,1.22639,1.71773,1.04832,0.02176,0,0.0009307,0.0009307,0.0009307
9,344.101,1.12619,1.40403,0.97194,0.01301,1.04949,0.84384,0.825,0.88356,0.65347,0.84384,0.825,0.89238,0.65974,1.02376,1.45401,0.78899,0.01784,0,0.0009208,0.0009208,0.0009208
10,382.339,1.09262,1.23993,0.88789,0.01275,0.90743,0.8358,0.84733,0.89976,0.64799,0.89121,0.80153,0.91468,0.70218,1.06377,1.30546,0.73189,0.0182,0,0.0009109,0.0009109,0.0009109
11,420.791,1.11588,1.38413,0.89663,0.01275,0.96157,0.84524,0.8855,0.90579,0.60183,0.85778,0.87023,0.92215,0.68969,1.21618,1.23036,0.88781,0.02208,0,0.000901,0.000901,0.000901
12,458.98,1.13028,1.31234,0.88451,0.01263,0.9017,0.93481,0.83206,0.93295,0.63929,0.94045,0.83969,0.94261,0.70962,1.15658,1.23276,0.79888,0.01992,0,0.0008911,0.0008911,0.0008911
13,497.325,1.11156,1.31432,0.81437,0.01241,0.80871,0.92006,0.8855,0.92424,0.69558,0.92799,0.89313,0.94637,0.73132,0.94011,1.1814,0.63233,0.01641,0,0.0008812,0.0008812,0.0008812
14,535.612,1.04736,1.27039,0.79801,0.01196,0.85463,0.85042,0.86798,0.89943,0.65131,0.85301,0.88597,0.92347,0.68761,0.97982,1.36776,0.76758,0.01723,0,0.0008713,0.0008713,0.0008713
15,573.854,1.02695,1.18773,0.72659,0.01151,0.8093,0.89919,0.88517,0.92924,0.70408,0.90695,0.89281,0.94555,0.72529,0.96162,1.245,0.55017,0.01721,0,0.0008614,0.0008614,0.0008614
16,612.29,1.06225,1.23066,0.76777,0.01191,0.83545,0.83781,0.90076,0.905,0.68746,0.83781,0.90076,0.91308,0.71298,0.93074,1.22205,0.62743,0.01578,0,0.0008515,0.0008515,0.0008515
17,650.469,1.0079,1.24857,0.76728,0.01136,0.95058,0.82405,0.89313,0.92457,0.69032,0.87081,0.87471,0.94395,0.72522,0.91811,1.25986,0.59576,0.01597,0,0.0008416,0.0008416,0.0008416
18,688.691,1.0062,1.25678,0.73549,0.01109,0.88927,0.89506,0.83969,0.94168,0.68826,0.91122,0.86184,0.94998,0.71821,1.02765,1.35021,0.55697,0.01805,0,0.0008317,0.0008317,0.0008317
19,727.026,1.00052,1.16863,0.659,0.01064,0.65061,0.88258,0.89313,0.93738,0.72397,0.90521,0.91603,0.9537,0.74396,0.87974,1.15168,0.54017,0.0152,0,0.0008218,0.0008218,0.0008218
20,765.292,1.08675,1.22105,0.69198,0.01187,0.82546,0.90311,0.83206,0.90258,0.66176,0.94955,0.86198,0.95031,0.70647,1.03003,1.3185,0.54835,0.01776,0,0.0008119,0.0008119,0.0008119
21,803.63,0.99995,1.17419,0.66524,0.01132,0.76572,0.94419,0.90076,0.95608,0.68513,0.96066,0.91603,0.97169,0.74632,1.06696,1.23697,0.46821,0.02,0,0.000802,0.000802,0.000802
22,841.795,1.06274,1.2506,0.71192,0.01279,0.86824,0.91663,0.83928,0.91017,0.69214,0.92038,0.8626,0.93352,0.72077,0.99681,1.23545,0.63311,0.01652,0,0.0007921,0.0007921,0.0007921
23,880.006,0.99074,1.13764,0.65775,0.01101,0.69008,0.87859,0.87786,0.93543,0.69184,0.89808,0.8626,0.93907,0.71604,0.96242,1.252,0.52915,0.01615,0,0.0007822,0.0007822,0.0007822
24,918.254,1.00566,1.16102,0.72448,0.0111,0.84872,0.9133,0.88451,0.95717,0.69613,0.92801,0.89313,0.96613,0.71607,1.00839,1.16277,0.59566,0.01717,0,0.0007723,0.0007723,0.0007723
25,956.544,0.97638,1.13171,0.63784,0.0114,0.65937,0.90813,0.90551,0.95675,0.69002,0.92412,0.92968,0.96198,0.72022,1.00569,1.45665,0.48515,0.01687,0,0.0007624,0.0007624,0.0007624
26,994.886,1.0153,1.17677,0.64394,0.01057,0.73109,0.92152,0.9084,0.94828,0.72274,0.91723,0.93055,0.96012,0.73737,0.92875,1.32058,0.54806,0.01554,0,0.0007525,0.0007525,0.0007525
27,1033.1,0.96142,1.15882,0.64834,0.01059,0.71538,0.88249,0.8855,0.95488,0.70404,0.88249,0.8855,0.93637,0.71096,0.9359,1.56663,0.54355,0.01617,0,0.0007426,0.0007426,0.0007426
28,1071.32,0.94581,1.14313,0.64919,0.0105,0.82173,0.94455,0.91016,0.97262,0.76168,0.96797,0.92277,0.97918,0.76839,0.82845,1.29832,0.40423,0.01425,0,0.0007327,0.0007327,0.0007327
29,1109.64,0.91186,1.20459,0.62018,0.01009,0.67658,0.94658,0.89313,0.95227,0.70986,0.93791,0.8855,0.9489,0.7598,0.9219,1.15433,0.54754,0.01607,0,0.0007228,0.0007228,0.0007228
30,1147.83,0.89941,1.11122,0.60139,0.0096,0.6061,0.93244,0.91603,0.96655,0.75778,0.94798,0.9313,0.98062,0.78386,0.83482,1.18568,0.38028,0.01409,0,0.0007129,0.0007129,0.0007129
31,1186.23,0.87826,1.08097,0.55517,0.00926,0.57013,0.91585,0.91387,0.94988,0.7195,0.9388,0.93677,0.9665,0.74024,0.90443,1.1587,0.47234,0.01607,0,0.000703,0.000703,0.000703
32,1224.48,0.94936,1.17287,0.63117,0.01057,0.68571,0.91817,0.94221,0.96019,0.72933,0.92561,0.94984,0.96905,0.74291,0.85643,1.11128,0.53644,0.01424,0,0.0006931,0.0006931,0.0006931
33,1262.7,0.88929,1.08027,0.56216,0.00957,0.62745,0.93049,0.9197,0.96668,0.7344,0.94594,0.93497,0.97704,0.75944,0.86432,1.20885,0.44028,0.01441,0,0.0006832,0.0006832,0.0006832
34,1300.92,0.92009,1.13833,0.57529,0.01009,0.58776,0.91105,0.93818,0.96306,0.74147,0.92581,0.95262,0.9769,0.76795,0.85524,1.09691,0.41009,0.01422,0,0.0006733,0.0006733,0.0006733
35,1339.2,0.92619,1.07918,0.5699,0.01006,0.58701,0.91964,0.94656,0.97547,0.73853,0.91964,0.94656,0.97547,0.76481,0.86502,1.07619,0.42641,0.01456,0,0.0006634,0.0006634,0.0006634
36,1377.41,0.94532,1.11968,0.56616,0.00975,0.63655,0.94469,0.92366,0.97143,0.74463,0.94469,0.92366,0.97578,0.77122,0.84097,1.06419,0.43676,0.01367,0,0.0006535,0.0006535,0.0006535
37,1415.62,0.91359,1.07487,0.54131,0.00968,0.54512,0.93834,0.91603,0.94836,0.73106,0.94679,0.92366,0.95291,0.75867,0.85353,1.05096,0.47015,0.01384,0,0.0006436,0.0006436,0.0006436
38,1453.77,0.92761,1.09803,0.56348,0.01009,0.6683,0.94277,0.92366,0.96812,0.74093,0.95056,0.9313,0.9729,0.777,0.87767,1.10146,0.40492,0.01542,0,0.0006337,0.0006337,0.0006337
39,1491.99,0.91442,1.03342,0.54643,0.00973,0.5515,0.96696,0.9084,0.95602,0.74446,0.97508,0.91603,0.96731,0.77673,0.86704,1.14821,0.46341,0.01466,0,0.0006238,0.0006238,0.0006238
40,1530.07,0.86482,1.02349,0.56772,0.00947,0.6389,0.88467,0.9313,0.94232,0.74213,0.90479,0.94656,0.9516,0.77492,0.86853,1.08566,0.50463,0.01497,0,0.0006139,0.0006139,0.0006139
41,1568.25,0.87114,1.0355,0.51815,0.00943,0.55725,0.95458,0.96251,0.99055,0.78659,0.95458,0.96251,0.99055,0.79786,0.79737,1.18916,0.30517,0.01281,0,0.000604,0.000604,0.000604
42,1606.59,0.91803,1.09842,0.57662,0.00935,0.65131,0.93114,0.9313,0.97642,0.74871,0.93678,0.9313,0.98252,0.7846,0.84884,1.04746,0.38797,0.01402,0,0.0005941,0.0005941,0.0005941
43,1644.84,0.85419,1.02733,0.51634,0.00877,0.54317,0.96025,0.92193,0.95886,0.74329,0.96819,0.92925,0.97435,0.76744,0.84006,1.13817,0.41475,0.01381,0,0.0005842,0.0005842,0.0005842
44,1682.96,0.85685,1.10049,0.53942,0.00902,0.58421,0.9287,0.92366,0.97568,0.7524,0.93904,0.93893,0.97772,0.77205,0.85696,1.15848,0.39064,0.01389,0,0.0005743,0.0005743,0.0005743
45,1721.22,0.86532,1.03402,0.50419,0.00886,0.59416,0.90538,0.94955,0.97366,0.75344,0.91266,0.95718,0.97705,0.78379,0.83722,1.06053,0.38812,0.01366,0,0.0005644,0.0005644,0.0005644
46,1759.28,0.85364,1.02319,0.49056,0.00927,0.52127,0.93159,0.93562,0.9544,0.76303,0.93915,0.94261,0.96334,0.78135,0.80063,1.078,0.44176,0.01323,0,0.0005545,0.0005545,0.0005545
47,1797.41,0.86337,1.00208,0.49456,0.00938,0.55945,0.92077,0.9313,0.95136,0.75603,0.97341,0.91603,0.96655,0.76897,0.86219,1.18993,0.43822,0.01465,0,0.0005446,0.0005446,0.0005446
48,1835.59,0.82809,0.99452,0.51667,0.00888,0.54476,0.94917,0.94656,0.9702,0.76861,0.95682,0.9542,0.97207,0.78628,0.79822,1.10716,0.4185,0.01304,0,0.0005347,0.0005347,0.0005347
