epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,132.173,1.24316,1.92289,1.77497,0.01844,2.57798,0.74185,0.47521,0.58815,0.32035,0.56898,0.18898,0.17323,0.07579,1.38943,12.9681,2.14081,0.03395,0,0.000198462,0.000198462,0.0803523
2,262.252,1.19168,1.60287,1.29485,0.01726,1.899,0.75875,0.65354,0.70475,0.4711,0.81066,0.64055,0.72461,0.48858,1.16672,2.16642,1.72623,0.02858,0,0.000394517,0.000394517,0.0605484
3,392.503,1.20617,1.64312,1.23887,0.0182,1.86358,0.8601,0.74016,0.80646,0.54928,0.83265,0.71654,0.78104,0.56219,1.10659,2.01965,0.96168,0.02633,0,0.000586612,0.000586612,0.0407405
4,522.573,1.22984,1.56165,1.21786,0.01861,1.85124,0.81623,0.69945,0.78674,0.4709,0.82541,0.70733,0.79589,0.52869,1.32642,1.67735,1.57255,0.03181,0,0.000774747,0.000774747,0.0209286
5,652.565,1.19171,1.53469,1.20865,0.01866,1.76083,0.87106,0.68504,0.83215,0.5725,0.82073,0.75591,0.86538,0.59563,1.12899,1.5932,0.88586,0.02708,0,0.000958922,0.000958922,0.00111277
6,782.59,1.12522,1.41867,1.06406,0.01698,1.68245,0.704,0.78657,0.78839,0.49272,0.75539,0.72951,0.79144,0.50932,1.18061,1.88139,1.16578,0.02851,0,0.0009505,0.0009505,0.0009505
7,912.551,1.15012,1.51658,1.15762,0.0175,1.77351,0.87741,0.79528,0.8665,0.5685,0.88752,0.80315,0.8676,0.59465,1.12219,1.63726,0.98593,0.02697,0,0.0009406,0.0009406,0.0009406
8,1042.5,1.1349,1.48906,1.08801,0.01703,1.61417,0.76195,0.69291,0.80201,0.53062,0.77814,0.71804,0.81818,0.53933,1.18558,2.29997,1.43298,0.02747,0,0.0009307,0.0009307,0.0009307
9,1172.4,1.16806,1.50898,1.09239,0.018,1.63063,0.87024,0.73934,0.84242,0.57247,0.87024,0.73934,0.84645,0.61763,1.15073,1.45311,0.90785,0.02819,0,0.0009208,0.0009208,0.0009208
10,1302.5,1.16755,1.42323,1.02854,0.01831,1.50561,0.88231,0.70866,0.81966,0.55452,0.89211,0.71654,0.84011,0.59072,1.15349,1.43908,0.89983,0.02705,0,0.0009109,0.0009109,0.0009109
11,1432.49,1.11686,1.39817,1.00355,0.01644,1.42375,0.87736,0.73228,0.82903,0.5906,0.8973,0.74803,0.85281,0.60397,0.99449,1.53599,0.76999,0.024,0,0.000901,0.000901,0.000901
12,1562.51,1.15118,1.35039,0.99219,0.01691,1.4404,0.8179,0.77953,0.85804,0.5996,0.76126,0.85827,0.87061,0.62184,0.97531,1.33383,0.91032,0.02293,0,0.0008911,0.0008911,0.0008911
13,1692.46,1.11539,1.34787,1.0252,0.01695,1.38033,0.82715,0.79528,0.81468,0.56527,0.82637,0.83465,0.83377,0.60932,1.01995,1.26731,0.90312,0.0255,0,0.0008812,0.0008812,0.0008812
14,1822.36,1.06827,1.35308,0.96232,0.01568,1.443,0.76512,0.79514,0.79624,0.54909,0.76424,0.79126,0.79814,0.56555,1.04503,1.4844,0.99541,0.02457,0,0.0008713,0.0008713,0.0008713
15,1952.05,1.03551,1.31862,0.9638,0.01571,1.38229,0.89042,0.73228,0.86747,0.61243,0.90232,0.74016,0.8755,0.61372,0.99698,1.45495,0.80352,0.02345,0,0.0008614,0.0008614,0.0008614
16,2081.95,1.058,1.35461,0.93511,0.01632,1.35857,0.81274,0.82019,0.8673,0.61247,0.81274,0.82019,0.86212,0.62846,0.99979,1.40029,0.79705,0.02444,0,0.0008515,0.0008515,0.0008515
17,2211.89,1.02068,1.34297,0.94152,0.01467,1.40902,0.85837,0.71654,0.80612,0.58912,0.86777,0.72342,0.81873,0.59044,1.01802,1.52692,0.87945,0.02425,0,0.0008416,0.0008416,0.0008416
