epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,54.6716,0.97686,2.05728,4.16431,0.01379,3.01936,0.60221,0.3937,0.45662,0.20153,0.62629,0.40945,0.49243,0.2608,1.50385,4.88063,3.18555,0.03531,0,0.000654545,0.000654545,0.000654545
2,95.2313,1.36673,1.98093,1.84715,0.02044,2.08426,0.06294,0.17323,0.02733,0.00846,0.02708,0.07087,0.00408,0.00074,nan,nan,nan,nan,0,0.00130813,0.00130813,0.00130813
3,136.231,1.58294,1.91072,1.67499,0.02592,2.04331,0.47084,0.24409,0.25668,0.11904,0.46911,0.34646,0.29178,0.13936,2.32596,21.6136,2.63626,0.05617,0,0.00194852,0.00194852,0.00194852
4,175.859,1.58976,1.83612,1.59808,0.0243,2.09153,0.48301,0.48031,0.49215,0.24739,0.49571,0.49606,0.50756,0.2688,1.69197,2.6936,2.8157,0.04111,0,0.0019406,0.0019406,0.0019406
5,216.653,1.45518,1.80653,1.56615,0.02184,1.82206,0.66634,0.59055,0.63315,0.37113,0.67227,0.64567,0.66116,0.41616,1.46984,2.1661,2.0632,0.03495,0,0.0019208,0.0019208,0.0019208
6,256.682,1.46882,1.67313,1.33992,0.02291,1.69888,0.73782,0.66142,0.71663,0.43319,0.7556,0.65731,0.72189,0.47415,1.4951,2.00743,1.56755,0.03586,0,0.001901,0.001901,0.001901
7,297.02,1.36498,1.59053,1.22839,0.02082,1.63101,0.55305,0.33071,0.33217,0.20322,0.59312,0.37008,0.34842,0.19905,2.17224,nan,nan,0.05436,0,0.0018812,0.0018812,0.0018812
8,336.994,1.34661,1.63628,1.24862,0.02045,1.66467,0.70956,0.47244,0.53927,0.27712,0.68353,0.45669,0.50894,0.27604,1.60973,2.30492,1.98933,0.03942,0,0.0018614,0.0018614,0.0018614
9,376.999,1.29781,1.67645,1.32464,0.02018,1.69351,0.77716,0.71654,0.79596,0.48165,0.823,0.73228,0.81812,0.55681,1.42656,1.96206,1.05062,0.03822,0,0.0018416,0.0018416,0.0018416
10,417.689,1.3007,1.6245,1.23383,0.02081,1.69217,0.69796,0.74602,0.77081,0.49961,0.70933,0.7494,0.78185,0.53827,1.34609,1.73947,1.07207,0.03124,0,0.0018218,0.0018218,0.0018218
