filename,image_path,gt_mask_path,pred_mask_path,dice,iou,precision,recall,specificity,tp,fp,fn,tn,gt_foreground_ratio,pred_foreground_ratio
cju13fwthn9mq0835gacxgy01.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju13fwthn9mq0835gacxgy01.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju13fwthn9mq0835gacxgy01.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju13fwthn9mq0835gacxgy01.png,0.9646766082583961,0.9317635590515273,0.952216554164387,0.9774670733642867,0.9921163671811926,55439,2782,1278,350101,0.13846923828125,0.14214111328125
cju13hp5rnbjx0835bf0jowgx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju13hp5rnbjx0835bf0jowgx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju13hp5rnbjx0835bf0jowgx.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju13hp5rnbjx0835bf0jowgx.png,0.7955964508711311,0.6605729877224634,0.9872230528748566,0.6662691496200663,0.9989726663679387,29052,376,14552,365620,0.106455078125,0.071845703125
cju14g8o4xui30878gkgbrvqj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14g8o4xui30878gkgbrvqj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14g8o4xui30878gkgbrvqj.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju14g8o4xui30878gkgbrvqj.png,0.8947479612967645,0.8095420139168932,0.8095420139168932,1.0,0.9937570799875709,10588,2491,0,396521,0.025849609375,0.03193115234375
cju14hjh2ob2o0835ouz3r5aa.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14hjh2ob2o0835ouz3r5aa.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14hjh2ob2o0835ouz3r5aa.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju14hjh2ob2o0835ouz3r5aa.png,0.9603326089011053,0.9236921510889524,0.9340317985480489,0.9881575109382826,0.9899797584979437,50816,3589,609,354586,0.12554931640625,0.13282470703125
cju14pxbaoksp0835qzorx6g6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14pxbaoksp0835qzorx6g6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14pxbaoksp0835qzorx6g6.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju14pxbaoksp0835qzorx6g6.png,0.47586610524989365,0.3122206696469241,0.3125407079180903,0.9967310246194819,0.830672245702022,29271,64384,96,315849,0.07169677734375,0.22864990234375
cju15czxqp3lv0835jvhgzurz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15czxqp3lv0835jvhgzurz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15czxqp3lv0835jvhgzurz.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15czxqp3lv0835jvhgzurz.png,0.959458747034549,0.9220766060934252,0.9423033775737886,0.9772503535055422,0.9775533636382024,109196,6686,2542,291176,0.2727978515625,0.2829150390625
cju15jr8jz8sb0855ukmkswkz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15jr8jz8sb0855ukmkswkz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15jr8jz8sb0855ukmkswkz.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15jr8jz8sb0855ukmkswkz.png,0.9019164006765679,0.8213549507818403,0.9912878187866389,0.8273271638542442,0.9966727162734434,106386,935,22204,280075,0.3139404296875,0.26201416015625
cju15l5ubz9yh0855b3ivdpse.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15l5ubz9yh0855b3ivdpse.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15l5ubz9yh0855b3ivdpse.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15l5ubz9yh0855b3ivdpse.png,0.3467316280996071,0.20972495088963145,1.0,0.20972495088963145,1.0,2989,0,11263,395348,0.034794921875,0.00729736328125
cju15mhjczc8z0801kit5c6di.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15mhjczc8z0801kit5c6di.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15mhjczc8z0801kit5c6di.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15mhjczc8z0801kit5c6di.png,0.9294293452881952,0.8681625460194577,0.9585059043363477,0.9020649395386028,0.993922824955354,49757,2154,5402,352287,0.13466552734375,0.12673583984375
cju15ptjtppz40988odsm9azx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15ptjtppz40988odsm9azx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15ptjtppz40988odsm9azx.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15ptjtppz40988odsm9azx.png,0.7643540106451818,0.6185865670513618,0.6189011212539246,0.999179049339138,0.9610915849423055,24342,14989,20,370249,0.0594775390625,0.09602294921875
cju15wdt3zla10801odjiw7sy.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15wdt3zla10801odjiw7sy.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15wdt3zla10801odjiw7sy.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju15wdt3zla10801odjiw7sy.png,0.9859188455387466,0.972228742444733,0.983234670108777,0.9886177163827481,0.9967013655762694,66271,1130,763,341436,0.1636572265625,0.16455322265625
