epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,44.8998,0.91167,2.28453,5.53013,0.01263,7.43429,0.00314,0.88976,0.38436,0.21908,0.00328,0.92913,0.38042,0.24348,0.91873,2.4701,9.9245,0.01989,0,0.000654545,0.000654545,0.000654545
2,64.8089,1.01283,1.63812,4.1526,0.01446,2.12608,0.66374,0.49738,0.59177,0.26482,0.66564,0.48597,0.5913,0.39159,1.26867,2.1212,7.09793,0.02812,0,0.00130813,0.00130813,0.00130813
3,84.3087,1.15813,1.64424,2.88157,0.01748,1.91384,0.66814,0.64567,0.67056,0.36918,0.64036,0.68504,0.66348,0.41171,1.4121,2.25853,4.03942,0.03336,0,0.00194852,0.00194852,0.00194852
4,103.679,1.20602,1.62368,2.29196,0.01783,1.85726,0.77965,0.65354,0.74343,0.40039,0.79037,0.66142,0.75301,0.47926,1.63138,2.67998,2.59204,0.03893,0,0.0019406,0.0019406,0.0019406
5,122.983,1.21107,1.60925,1.82435,0.01755,1.62479,0.71347,0.66664,0.73651,0.44654,0.80505,0.59843,0.73767,0.47133,1.30137,1.83433,1.98435,0.03065,0,0.0019208,0.0019208,0.0019208
6,142.237,1.15938,1.51029,1.54151,0.01756,1.49832,0.78705,0.64567,0.76419,0.50593,0.80265,0.6378,0.77538,0.53235,1.17577,1.82285,1.52509,0.02738,0,0.001901,0.001901,0.001901
7,161.656,1.08196,1.48925,1.26786,0.01598,1.43091,0.86413,0.66142,0.78395,0.52069,0.85324,0.65354,0.76606,0.53928,1.24112,2.3156,1.36318,0.02979,0,0.0018812,0.0018812,0.0018812
8,181.222,1.1642,1.53626,1.33568,0.01705,1.54363,0.65794,0.74016,0.7663,0.45722,0.67194,0.75591,0.75895,0.50963,1.33837,1.65926,1.37827,0.03319,0,0.0018614,0.0018614,0.0018614
9,200.867,1.1629,1.55774,1.35624,0.01747,1.61114,0.75785,0.61417,0.71204,0.46687,0.67875,0.73203,0.73621,0.4914,1.27946,1.78242,1.39243,0.02967,0,0.0018416,0.0018416,0.0018416
10,220.33,1.17972,1.51715,1.27807,0.01838,1.6168,0.82517,0.67717,0.783,0.50707,0.84853,0.69291,0.79866,0.54378,1.25155,1.63004,1.26661,0.03113,0,0.0018218,0.0018218,0.0018218
