epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,171.672,1.21562,1.81334,2.02873,0.01817,2.47341,0.57663,0.11024,0.17207,0.09977,0.65901,0.12598,0.17946,0.08272,1.46343,5.38971,3.67817,0.03368,0,0.000198462,0.000198462,0.0803523
2,343.604,1.16385,1.63439,1.30049,0.01671,1.96845,0.66829,0.58268,0.66326,0.44807,0.63913,0.46457,0.55125,0.31066,1.16732,5.03133,1.45844,0.02833,0,0.000394517,0.000394517,0.0605484
3,514.852,1.20227,1.60242,1.22282,0.01819,1.82017,0.81325,0.6515,0.77337,0.43425,0.8475,0.61265,0.73597,0.45054,1.42514,1.85777,1.20988,0.03841,0,0.000586612,0.000586612,0.0407405
4,686.195,1.17915,1.58914,1.17431,0.0175,1.7184,0.68172,0.72522,0.73731,0.46252,0.70329,0.74654,0.76691,0.51655,1.2802,1.88237,1.43777,0.03162,0,0.000774747,0.000774747,0.0209286
5,857.52,1.12578,1.46141,1.12599,0.01659,1.66933,0.72356,0.48819,0.61564,0.38801,0.71618,0.48031,0.59292,0.39878,1.25309,1.92143,1.79593,0.03065,0,0.000958922,0.000958922,0.00111277
6,1029.16,1.15505,1.51512,1.17374,0.01767,1.70932,0.81546,0.72441,0.8126,0.52621,0.81253,0.74016,0.81544,0.55246,1.20851,1.71837,1.24192,0.02988,0,0.0009505,0.0009505,0.0009505
7,1200.42,1.22304,1.51236,1.14726,0.01918,1.67498,0.81274,0.6063,0.71409,0.48346,0.83385,0.62205,0.72832,0.5043,1.20348,1.71825,1.50638,0.02911,0,0.0009406,0.0009406,0.0009406
8,1371.71,1.18297,1.51232,1.11196,0.01828,1.61263,0.78487,0.66929,0.76779,0.48449,0.80047,0.66336,0.77272,0.51465,1.12565,1.56324,1.1421,0.02707,0,0.0009307,0.0009307,0.0009307
9,1542.83,1.15472,1.46034,1.09414,0.01739,1.55892,0.79579,0.79528,0.85214,0.59185,0.78003,0.77953,0.83917,0.59225,1.0338,1.94705,0.81531,0.02536,0,0.0009208,0.0009208,0.0009208
10,1714.21,1.11886,1.46783,1.04474,0.01723,1.52429,0.76442,0.74096,0.81517,0.5317,0.77136,0.77038,0.82224,0.56276,1.20004,1.49209,1.15887,0.0292,0,0.0009109,0.0009109,0.0009109
11,1885.29,1.12585,1.46716,1.04816,0.01688,1.56489,0.78193,0.80315,0.82338,0.58456,0.86127,0.74803,0.84449,0.61341,1.04402,1.47265,0.87279,0.02425,0,0.000901,0.000901,0.000901
12,2056.47,1.07802,1.40448,1.04936,0.01603,1.62758,0.70035,0.81102,0.80376,0.5652,0.70942,0.82661,0.82515,0.58773,1.03312,1.53988,0.85209,0.02413,0,0.0008911,0.0008911,0.0008911
13,2227.68,1.04971,1.3726,0.97786,0.01561,1.52837,0.84152,0.76378,0.82511,0.57546,0.83691,0.77165,0.83231,0.59536,0.99921,1.43367,0.92249,0.02414,0,0.0008812,0.0008812,0.0008812
14,2398.82,1.07714,1.33752,0.95436,0.016,1.38364,0.76728,0.77881,0.81808,0.59396,0.75952,0.77093,0.81591,0.60984,0.95926,1.58504,0.93151,0.02359,0,0.0008713,0.0008713,0.0008713
15,2570.03,1.06298,1.34325,0.97708,0.01482,1.4296,0.86567,0.74016,0.8447,0.60103,0.88915,0.76378,0.86394,0.62136,1.00987,1.49716,0.8526,0.02454,0,0.0008614,0.0008614,0.0008614
16,2741.07,1.05563,1.35278,0.91964,0.01562,1.3119,0.86858,0.76378,0.81936,0.56246,0.89153,0.77953,0.85269,0.59492,1.1061,1.50818,0.95027,0.02704,0,0.0008515,0.0008515,0.0008515
17,2912.3,1.05946,1.42606,0.99344,0.01621,1.38266,0.83675,0.72441,0.82072,0.58637,0.8426,0.72441,0.8297,0.60083,0.95595,1.45133,0.96889,0.0226,0,0.0008416,0.0008416,0.0008416
18,3083.8,1.01487,1.34385,0.9192,0.0153,1.41797,0.84812,0.79147,0.8504,0.60072,0.85656,0.79934,0.86435,0.61472,1.03055,1.57199,0.75333,0.02447,0,0.0008317,0.0008317,0.0008317
19,3255.22,1.04964,1.3475,0.90475,0.01503,1.37593,0.84947,0.73228,0.83267,0.58426,0.8586,0.74016,0.8462,0.61701,1.00787,1.40438,0.88154,0.02463,0,0.0008218,0.0008218,0.0008218
20,3426.68,1.01952,1.29199,0.88343,0.01589,1.26576,0.78734,0.77953,0.82802,0.5905,0.79529,0.7874,0.83373,0.61724,1.07595,1.53015,0.9205,0.0263,0,0.0008119,0.0008119,0.0008119
21,3598.04,1.00949,1.3183,0.8777,0.01543,1.31421,0.8065,0.78765,0.85139,0.59173,0.81794,0.79528,0.86367,0.61086,1.02386,1.34752,0.88843,0.02412,0,0.000802,0.000802,0.000802
22,3769.34,1.01557,1.31387,0.87473,0.01541,1.35163,0.83044,0.80315,0.87025,0.64328,0.84618,0.82299,0.88553,0.65919,0.98288,1.39766,0.70235,0.02414,0,0.0007921,0.0007921,0.0007921
23,3940.82,1.00001,1.24825,0.84408,0.0147,1.22061,0.89577,0.77953,0.89301,0.639,0.89811,0.80315,0.91191,0.65095,1.0189,1.39357,0.66982,0.02301,0,0.0007822,0.0007822,0.0007822
24,4112.25,1.00542,1.26733,0.87684,0.01479,1.3643,0.79737,0.8056,0.84198,0.59611,0.80652,0.78775,0.85174,0.61516,1.01535,1.50942,0.87303,0.02383,0,0.0007723,0.0007723,0.0007723
25,4283.52,0.99996,1.25806,0.84487,0.01444,1.23724,0.87347,0.77165,0.84817,0.61552,0.86877,0.77165,0.8538,0.63242,1.00776,1.51024,0.77044,0.02398,0,0.0007624,0.0007624,0.0007624
26,4454.87,0.99946,1.29435,0.84678,0.0151,1.2485,0.80826,0.86299,0.86823,0.63424,0.8224,0.86614,0.87418,0.64323,0.97177,1.38387,0.72973,0.02333,0,0.0007525,0.0007525,0.0007525
27,4626.2,0.9447,1.26225,0.86236,0.01364,1.21296,0.86486,0.80629,0.87038,0.63473,0.87331,0.81416,0.88867,0.65332,0.97614,1.32526,0.65315,0.02361,0,0.0007426,0.0007426,0.0007426
28,4797.6,0.94607,1.248,0.77788,0.01422,1.22246,0.80147,0.79469,0.81233,0.60797,0.79259,0.79528,0.80894,0.60739,0.95892,1.43087,0.89277,0.02327,0,0.0007327,0.0007327,0.0007327
29,4969.16,0.93868,1.2644,0.79438,0.01378,1.25921,0.85059,0.76207,0.84092,0.62184,0.87663,0.78332,0.86133,0.6202,0.90877,1.33984,0.65711,0.02128,0,0.0007228,0.0007228,0.0007228
30,5140.65,0.95769,1.25164,0.88391,0.01433,1.29263,0.80553,0.77165,0.84854,0.61956,0.83019,0.79528,0.86989,0.63501,0.9638,1.29257,0.71991,0.0228,0,0.0007129,0.0007129,0.0007129
31,5311.97,0.93008,1.20214,0.80358,0.01372,1.0909,0.87779,0.79179,0.88244,0.65589,0.88652,0.79967,0.89515,0.67035,0.9335,1.3894,0.72529,0.02138,0,0.000703,0.000703,0.000703
32,5483.28,0.94402,1.2434,0.80637,0.01365,1.1529,0.86461,0.77953,0.8534,0.62766,0.86461,0.77953,0.86267,0.63818,0.95158,1.43597,0.72225,0.02197,0,0.0006931,0.0006931,0.0006931
33,5654.46,0.92254,1.22341,0.79639,0.01366,1.14842,0.88905,0.73228,0.83688,0.62381,0.89902,0.74016,0.84871,0.64528,0.89458,1.36551,0.84917,0.02214,0,0.0006832,0.0006832,0.0006832
34,5825.78,0.93765,1.23707,0.78124,0.01368,1.09714,0.86001,0.75591,0.86491,0.62286,0.86961,0.76378,0.8733,0.6362,0.9847,1.40424,0.87572,0.02329,0,0.0006733,0.0006733,0.0006733
35,5996.97,0.9307,1.16123,0.74325,0.01395,0.98769,0.81805,0.75591,0.81783,0.61825,0.82657,0.76378,0.82557,0.62662,0.97984,1.45493,0.84254,0.02381,0,0.0006634,0.0006634,0.0006634
36,6168.2,0.89493,1.13553,0.74606,0.01268,1.07366,0.85888,0.8147,0.87093,0.6613,0.85888,0.8147,0.87661,0.66527,0.8589,1.36278,0.66055,0.01964,0,0.0006535,0.0006535,0.0006535
37,6339.45,0.93573,1.2203,0.76346,0.01337,1.17804,0.88056,0.81274,0.86643,0.65005,0.88909,0.82061,0.89354,0.65859,0.90325,1.39285,0.65919,0.02122,0,0.0006436,0.0006436,0.0006436
38,6510.68,0.89864,1.17278,0.78348,0.01273,0.96194,0.88296,0.77224,0.87975,0.6439,0.87993,0.79528,0.89384,0.65826,0.87725,1.20996,0.71482,0.01982,0,0.0006337,0.0006337,0.0006337
39,6681.89,0.88458,1.1655,0.76142,0.01299,1.05152,0.91159,0.81194,0.88812,0.64246,0.92048,0.82031,0.89177,0.65504,0.95538,1.39022,0.64655,0.02236,0,0.0006238,0.0006238,0.0006238
40,6852.97,0.87243,1.16891,0.69246,0.01228,1.01183,0.82865,0.79969,0.87586,0.66069,0.84224,0.8189,0.8796,0.66017,0.81187,1.23987,0.68758,0.01866,0,0.0006139,0.0006139,0.0006139
41,7024.23,0.9054,1.13949,0.70676,0.01329,1.00595,0.85145,0.84252,0.89451,0.67034,0.85941,0.85039,0.9067,0.6833,0.87652,1.21882,0.65586,0.01971,0,0.000604,0.000604,0.000604
42,7195.39,0.89711,1.14081,0.73782,0.0127,0.98828,0.91817,0.79514,0.86996,0.65005,0.92726,0.80301,0.88121,0.66344,0.89082,1.32721,0.72975,0.02101,0,0.0005941,0.0005941,0.0005941
43,7366.45,0.87078,1.06687,0.6708,0.01306,0.96798,0.89728,0.82539,0.89742,0.68069,0.90567,0.83165,0.90438,0.69221,0.886,1.26733,0.57721,0.02044,0,0.0005842,0.0005842,0.0005842
44,7537.67,0.87958,1.11975,0.69899,0.01252,0.94553,0.88584,0.82677,0.87553,0.66301,0.89428,0.83465,0.8798,0.67116,0.85822,1.34501,0.64333,0.01948,0,0.0005743,0.0005743,0.0005743
45,7708.74,0.85001,1.13793,0.67909,0.01196,0.86962,0.83886,0.82677,0.88576,0.66817,0.84813,0.83465,0.89012,0.67437,0.8614,1.45236,0.59467,0.01941,0,0.0005644,0.0005644,0.0005644
46,7879.93,0.83651,1.12062,0.67423,0.01199,0.90088,0.841,0.83298,0.87886,0.67923,0.84886,0.84026,0.88093,0.67721,0.83006,1.3913,0.68931,0.01971,0,0.0005545,0.0005545,0.0005545
47,8051.05,0.82268,1.09754,0.64081,0.01175,0.89749,0.88736,0.85039,0.91916,0.69895,0.88069,0.87185,0.91732,0.69679,0.79833,1.18438,0.59524,0.01818,0,0.0005446,0.0005446,0.0005446
48,8222.4,0.82929,1.12305,0.69215,0.01132,0.90723,0.85803,0.85661,0.88606,0.67953,0.87364,0.87107,0.90059,0.68515,0.83615,1.29247,0.61081,0.01909,0,0.0005347,0.0005347,0.0005347
49,8393.49,0.83181,1.08929,0.64671,0.01176,0.86965,0.89848,0.7874,0.87448,0.67726,0.90773,0.79528,0.88788,0.67659,0.81972,1.32905,0.69127,0.0194,0,0.0005248,0.0005248,0.0005248
50,8564.5,0.78825,1.08445,0.64941,0.01143,0.9393,0.86664,0.81102,0.87647,0.65602,0.86904,0.83606,0.89013,0.65827,0.92217,1.36897,0.67983,0.02178,0,0.0005149,0.0005149,0.0005149
51,8735.72,0.85086,1.08738,0.65944,0.01267,0.88745,0.891,0.83673,0.88001,0.64768,0.89938,0.84461,0.88936,0.66597,0.95518,1.49664,0.70249,0.02125,0,0.000505,0.000505,0.000505
52,8906.79,0.84573,1.07946,0.65577,0.01189,0.84823,0.83758,0.85272,0.88769,0.64988,0.83026,0.84733,0.88239,0.65041,0.88238,1.26531,0.75318,0.02041,0,0.0004951,0.0004951,0.0004951
53,9077.93,0.83041,1.06597,0.65513,0.01183,0.84188,0.78977,0.88743,0.88735,0.68118,0.90143,0.7874,0.89914,0.68424,0.82709,1.24162,0.62128,0.01932,0,0.0004852,0.0004852,0.0004852
