epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,77.6667,1.30017,2.08647,2.48757,0.01816,2.85044,0.02022,0.35433,0.05591,0.01715,0.00674,0.11811,0.00652,0.00225,2.66659,13.8218,5.03505,0.06794,0,0.000196364,0.000196364,0.08056
2,160.939,1.17305,1.54909,1.10911,0.01762,1.67301,0.76309,0.70079,0.72831,0.51238,0.79595,0.5836,0.62852,0.41248,1.20513,4.31611,1.26865,0.02736,0,0.00039244,0.00039244,0.0607561
3,244.725,1.14931,1.53652,1.08081,0.01653,1.61847,0.77046,0.69291,0.72148,0.47102,0.78359,0.68504,0.72419,0.48115,1.31027,2.32986,1.49165,0.03093,0,0.000584556,0.000584556,0.0409482
4,328.467,1.09472,1.5983,1.1251,0.01635,1.61204,0.78152,0.6378,0.73436,0.49555,0.78355,0.64567,0.74043,0.5227,1.20324,2.09706,1.42982,0.02783,0,0.000772712,0.000772712,0.0211363
5,412.274,1.16391,1.58285,1.04891,0.01784,1.46182,0.62276,0.6063,0.62635,0.38795,0.63085,0.61417,0.62167,0.40354,1.52614,2.95306,1.34755,0.03599,0,0.000956908,0.000956908,0.00132054
6,496.098,1.1578,1.45958,1.02374,0.01725,1.44034,0.82133,0.70866,0.81323,0.52742,0.82323,0.70866,0.80315,0.57181,1.29146,2.01818,1.03892,0.03009,0,0.0009505,0.0009505,0.0009505
7,579.985,1.14005,1.50048,1.02761,0.01737,1.43433,0.71025,0.75277,0.79933,0.54597,0.75513,0.70418,0.78594,0.5548,1.24099,2.20254,1.04527,0.02967,0,0.0009406,0.0009406,0.0009406
8,663.953,1.1247,1.46116,0.9792,0.01683,1.45458,0.73272,0.71235,0.73333,0.47624,0.73272,0.71235,0.72424,0.48675,1.33981,2.76153,1.20724,0.03159,0,0.0009307,0.0009307,0.0009307
9,747.798,1.14803,1.41223,0.95899,0.01745,1.44661,0.85941,0.7874,0.83866,0.57905,0.85082,0.77953,0.8388,0.58103,1.12574,1.71168,0.88371,0.02554,0,0.0009208,0.0009208,0.0009208
10,831.881,1.10037,1.37739,0.88031,0.01662,1.2666,0.81826,0.8189,0.85007,0.59475,0.834,0.83465,0.85401,0.61008,1.15248,1.682,0.79922,0.02655,0,0.0009109,0.0009109,0.0009109
11,916.132,1.09367,1.44224,0.91048,0.01612,1.28039,0.78242,0.75591,0.79702,0.55052,0.78242,0.75591,0.78745,0.56078,1.23659,1.84249,0.93343,0.02928,0,0.000901,0.000901,0.000901
12,1000.19,1.06574,1.32211,0.88201,0.01587,1.24659,0.85231,0.77248,0.85226,0.59163,0.83608,0.7874,0.85552,0.61885,1.09677,1.62666,0.91063,0.02503,0,0.0008911,0.0008911,0.0008911
13,1084.2,1.07284,1.39764,0.88911,0.01541,1.28678,0.76928,0.8139,0.82817,0.56939,0.81144,0.83465,0.85736,0.57428,1.20082,1.94661,0.89139,0.02813,0,0.0008812,0.0008812,0.0008812
14,1168.18,1.02495,1.37716,0.83327,0.01458,1.13772,0.82853,0.76092,0.83416,0.57091,0.84527,0.77429,0.84506,0.609,1.17833,1.64519,0.87846,0.0272,0,0.0008713,0.0008713,0.0008713
15,1252.02,1.01748,1.30522,0.8385,0.0149,1.1968,0.85953,0.81909,0.88775,0.6264,0.85132,0.81156,0.88104,0.63883,1.11876,1.74575,0.76257,0.02524,0,0.0008614,0.0008614,0.0008614
16,1336.28,1.05064,1.34577,0.80013,0.0159,1.18849,0.81892,0.84252,0.88183,0.6483,0.82691,0.85039,0.88785,0.65286,1.01908,1.59741,0.76127,0.02387,0,0.0008515,0.0008515,0.0008515
17,1420.31,0.98068,1.27024,0.76256,0.01408,1.1018,0.874,0.76378,0.8662,0.60373,0.89322,0.79039,0.87667,0.63409,1.1635,1.53504,0.76805,0.02703,0,0.0008416,0.0008416,0.0008416
18,1504,0.96487,1.29608,0.80128,0.01416,1.2164,0.86522,0.77953,0.84076,0.60255,0.89198,0.80315,0.85775,0.6239,1.0766,1.62556,0.87053,0.02545,0,0.0008317,0.0008317,0.0008317
19,1588.03,0.97291,1.25419,0.80994,0.01378,1.06312,0.85371,0.7812,0.84698,0.58549,0.88293,0.77953,0.85986,0.62599,1.10938,1.58675,0.95217,0.02511,0,0.0008218,0.0008218,0.0008218
20,1672.02,0.98982,1.26396,0.80811,0.01448,1.20374,0.88688,0.77165,0.87698,0.57715,0.83244,0.82148,0.8785,0.62559,1.25172,1.57751,0.8579,0.03017,0,0.0008119,0.0008119,0.0008119
21,1756.11,0.9931,1.24868,0.77962,0.01458,1.11518,0.86198,0.84252,0.8945,0.64594,0.86198,0.84252,0.89396,0.65805,1.05894,1.59247,0.7219,0.02436,0,0.000802,0.000802,0.000802
22,1840.08,0.95141,1.22873,0.74696,0.01344,1.02471,0.85613,0.80315,0.8713,0.62219,0.85613,0.80315,0.85895,0.6398,1.08209,1.6237,0.73848,0.02493,0,0.0007921,0.0007921,0.0007921
23,1924.04,0.93441,1.19977,0.76206,0.01292,1.04209,0.81165,0.70079,0.75841,0.54405,0.8274,0.71654,0.78077,0.56704,1.14515,1.68213,0.95881,0.02642,0,0.0007822,0.0007822,0.0007822
24,2008.31,0.95559,1.1957,0.73621,0.01334,1.02636,0.86937,0.73368,0.83972,0.62959,0.87866,0.74128,0.85031,0.63862,1.02641,1.59375,0.76489,0.02455,0,0.0007723,0.0007723,0.0007723
25,2092.31,0.92731,1.20277,0.74879,0.0133,1.05217,0.89152,0.84127,0.87385,0.62785,0.90004,0.85075,0.87254,0.64082,1.07423,1.48766,0.69025,0.02517,0,0.0007624,0.0007624,0.0007624
26,2176.32,0.90591,1.18766,0.71361,0.01334,0.99642,0.89188,0.77953,0.84383,0.60395,0.87712,0.7874,0.83837,0.61992,1.07224,1.78322,0.89401,0.02527,0,0.0007525,0.0007525,0.0007525
27,2260.54,0.91657,1.17377,0.71688,0.01266,0.97693,0.809,0.86716,0.86931,0.63526,0.81722,0.88012,0.88927,0.64251,0.98558,1.64672,0.76575,0.02244,0,0.0007426,0.0007426,0.0007426
28,2344.57,0.91835,1.1864,0.7107,0.01358,0.96706,0.84623,0.74803,0.82026,0.5926,0.84111,0.79197,0.84507,0.62263,1.13976,1.64984,0.8332,0.02817,0,0.0007327,0.0007327,0.0007327
29,2428.75,0.89635,1.1889,0.71281,0.01308,0.98478,0.84128,0.84252,0.89127,0.64695,0.84128,0.84252,0.89057,0.67285,1.03554,1.44744,0.65805,0.02413,0,0.0007228,0.0007228,0.0007228
30,2512.71,0.89092,1.1749,0.67044,0.0129,0.92253,0.84401,0.83465,0.87821,0.67161,0.84838,0.85039,0.88198,0.66411,1.00795,1.51367,0.64089,0.02352,0,0.0007129,0.0007129,0.0007129
31,2596.75,0.86833,1.14072,0.67533,0.01243,0.92071,0.87667,0.77953,0.88159,0.64672,0.88813,0.7874,0.88369,0.62857,0.97632,1.78919,0.80133,0.0214,0,0.000703,0.000703,0.000703
32,2680.72,0.86537,1.16536,0.68336,0.0121,0.96402,0.87848,0.83465,0.87701,0.66272,0.84585,0.87402,0.88136,0.65936,0.99504,1.58013,0.65253,0.0226,0,0.0006931,0.0006931,0.0006931
33,2764.31,0.87634,1.16384,0.69007,0.01201,0.95094,0.85079,0.80818,0.87146,0.63966,0.85898,0.81537,0.87411,0.6497,1.01376,1.80547,0.73024,0.02297,0,0.0006832,0.0006832,0.0006832
34,2848.12,0.91135,1.14325,0.67542,0.01282,0.96395,0.83352,0.85039,0.8996,0.6494,0.8414,0.85827,0.90809,0.66009,1.02042,1.46586,0.63712,0.02274,0,0.0006733,0.0006733,0.0006733
35,2931.98,0.91385,1.19554,0.69754,0.01278,0.92403,0.81584,0.80227,0.84282,0.58641,0.80783,0.7944,0.82892,0.59508,1.08629,1.73111,0.91837,0.02484,0,0.0006634,0.0006634,0.0006634
