epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,157.722,1.33883,2.01656,2.10751,0.01972,2.49425,0.65369,0.5748,0.64557,0.41622,0.53454,0.52756,0.51429,0.29789,1.18386,4.00031,1.93918,0.02788,0,0.000198462,0.000198462,0.0803523
2,313.243,1.30179,1.74104,1.51062,0.01987,2.16019,0.65034,0.66142,0.63206,0.42432,0.66158,0.67717,0.65235,0.4384,1.24052,2.38366,1.50838,0.03186,0,0.000394517,0.000394517,0.0605484
3,468.567,1.28478,1.66929,1.42719,0.01978,1.99792,0.68261,0.64353,0.70152,0.45693,0.69096,0.6514,0.71622,0.4863,1.17025,1.93411,1.61924,0.02866,0,0.000586612,0.000586612,0.0407405
4,623.796,1.28196,1.66227,1.39506,0.01943,1.96761,0.82376,0.56693,0.70948,0.48206,0.77471,0.64567,0.72828,0.49979,1.10442,1.5593,1.29372,0.02664,0,0.000774747,0.000774747,0.0209286
5,778.916,1.21728,1.52495,1.32525,0.0184,1.78863,0.66819,0.66929,0.71869,0.46334,0.66528,0.67298,0.72587,0.48148,1.12463,1.49283,1.46199,0.02683,0,0.000958922,0.000958922,0.00111277
6,933.842,1.21092,1.59224,1.23723,0.01841,1.77613,0.73351,0.73691,0.75279,0.5132,0.75724,0.76141,0.78457,0.5371,1.04238,1.60052,1.17818,0.02533,0,0.0009505,0.0009505,0.0009505
7,1089.1,1.18968,1.57489,1.22954,0.01841,1.60772,0.72673,0.76378,0.75878,0.47282,0.72516,0.76869,0.75169,0.50826,1.20417,1.57957,1.31663,0.02969,0,0.0009406,0.0009406,0.0009406
8,1244.15,1.19572,1.53364,1.14346,0.01871,1.63165,0.76627,0.77165,0.80055,0.52985,0.78608,0.7874,0.82374,0.5559,1.07654,1.46942,0.99601,0.02556,0,0.0009307,0.0009307,0.0009307
9,1399.31,1.198,1.51019,1.14739,0.01848,1.73291,0.7673,0.68504,0.75459,0.4678,0.77175,0.69291,0.7486,0.50324,1.26297,2.07099,1.21244,0.0313,0,0.0009208,0.0009208,0.0009208
10,1554.22,1.16417,1.45667,1.11858,0.01731,1.57194,0.79137,0.73228,0.80085,0.57913,0.80839,0.74803,0.81879,0.57866,1.02521,1.523,0.92861,0.02343,0,0.0009109,0.0009109,0.0009109
11,1709.21,1.14602,1.54003,1.15096,0.01687,1.51112,0.73946,0.71513,0.70325,0.4694,0.73132,0.70726,0.70758,0.49752,1.1918,1.72588,1.10232,0.02943,0,0.000901,0.000901,0.000901
12,1864.15,1.11086,1.49969,1.07798,0.01708,1.64972,0.78946,0.79719,0.81496,0.5381,0.78546,0.80719,0.82064,0.56328,1.09855,1.59046,0.97725,0.02652,0,0.0008911,0.0008911,0.0008911
13,2019.18,1.12228,1.4425,1.123,0.01679,1.47267,0.82482,0.70079,0.79433,0.53068,0.86286,0.70079,0.82602,0.56845,1.11873,1.46797,0.95069,0.02751,0,0.0008812,0.0008812,0.0008812
14,2174.26,1.08922,1.39297,1.03412,0.01644,1.40691,0.88102,0.6997,0.8215,0.57495,0.89429,0.70866,0.82999,0.58184,1.06141,1.38681,0.92955,0.02488,0,0.0008713,0.0008713,0.0008713
15,2329.34,1.04494,1.3384,0.98086,0.01554,1.33772,0.81395,0.65451,0.77431,0.52039,0.83347,0.66996,0.79283,0.56477,1.0781,1.39246,1.10841,0.02742,0,0.0008614,0.0008614,0.0008614
16,2484.15,1.06816,1.28394,0.94849,0.01698,1.32836,0.78628,0.69527,0.78137,0.51136,0.78628,0.69527,0.77816,0.54468,1.05773,1.498,1.08423,0.02483,0,0.0008515,0.0008515,0.0008515
17,2639.38,1.02952,1.31915,1.00528,0.0158,1.40858,0.77936,0.77878,0.81367,0.56761,0.83251,0.74016,0.81334,0.58321,1.05517,1.49166,0.91841,0.0254,0,0.0008416,0.0008416,0.0008416
18,2794.52,1.02761,1.31638,0.99019,0.01596,1.39839,0.78067,0.76378,0.79935,0.54703,0.79701,0.77953,0.82846,0.56418,1.05021,1.51451,0.92441,0.02508,0,0.0008317,0.0008317,0.0008317
19,2949.51,1.0539,1.38687,0.97785,0.01579,1.37471,0.83477,0.71604,0.79174,0.57325,0.83477,0.71604,0.7917,0.591,1.04699,1.42829,0.90084,0.02582,0,0.0008218,0.0008218,0.0008218
20,3104.75,1.03178,1.33381,0.90907,0.01578,1.26805,0.72454,0.74563,0.81117,0.59004,0.7475,0.76925,0.82581,0.61301,1.00367,1.32792,0.8674,0.02479,0,0.0008119,0.0008119,0.0008119
21,3260.03,1.00092,1.26886,0.91025,0.01468,1.192,0.88815,0.73228,0.86741,0.63481,0.93486,0.74016,0.87645,0.64252,0.93258,1.26955,0.75404,0.02232,0,0.000802,0.000802,0.000802
22,3415.5,1.0049,1.29996,0.89481,0.01473,1.25012,0.84527,0.76378,0.84212,0.5981,0.84527,0.76378,0.84527,0.60874,1.01452,1.45718,0.91019,0.0237,0,0.0007921,0.0007921,0.0007921
23,3570.54,1.0273,1.28778,0.87399,0.01492,1.29971,0.81552,0.76581,0.82703,0.58348,0.79415,0.77953,0.82771,0.59728,1.03655,1.44398,0.75622,0.02517,0,0.0007822,0.0007822,0.0007822
24,3725.46,0.95982,1.27568,0.89388,0.01414,1.24987,0.78838,0.77953,0.84042,0.61133,0.79634,0.7874,0.85832,0.61044,0.96487,1.41298,0.80276,0.02321,0,0.0007723,0.0007723,0.0007723
25,3880.5,0.98472,1.29386,0.9398,0.0146,1.30534,0.76648,0.7874,0.82081,0.60203,0.75653,0.80743,0.83263,0.59819,0.91556,1.43812,0.84277,0.02146,0,0.0007624,0.0007624,0.0007624
26,4058.57,0.95167,1.25816,0.87294,0.01388,1.16494,0.77218,0.7874,0.82585,0.6009,0.7812,0.80315,0.84242,0.61392,1.01017,1.39779,0.84003,0.02441,0,0.0007525,0.0007525,0.0007525
27,4213.46,0.9982,1.27404,0.88145,0.01486,1.24896,0.70667,0.79673,0.81134,0.59643,0.69969,0.78885,0.81399,0.61092,0.99414,1.27389,0.89527,0.0234,0,0.0007426,0.0007426,0.0007426
28,4368.5,0.95524,1.24649,0.88812,0.0139,1.1442,0.87812,0.74803,0.83485,0.59352,0.87812,0.74803,0.84863,0.61701,1.03023,1.40936,0.89267,0.02447,0,0.0007327,0.0007327,0.0007327
29,4523.66,0.96989,1.23103,0.85064,0.0148,1.22007,0.8793,0.7874,0.86868,0.64508,0.88833,0.79528,0.88293,0.6537,0.9355,1.26466,0.74557,0.02241,0,0.0007228,0.0007228,0.0007228
30,4678.83,0.96419,1.22759,0.7987,0.0142,1.10352,0.8741,0.77165,0.85039,0.63831,0.86518,0.76378,0.8422,0.63906,0.8898,1.261,0.83019,0.02072,0,0.0007129,0.0007129,0.0007129
31,4833.78,0.9458,1.25785,0.82741,0.01414,1.25657,0.86012,0.7874,0.84879,0.64588,0.86012,0.7874,0.85765,0.6545,0.86116,1.27477,0.7495,0.02016,0,0.000703,0.000703,0.000703
32,4989.21,0.93579,1.17845,0.78732,0.0138,1.08751,0.85495,0.74259,0.85531,0.6202,0.834,0.75167,0.85298,0.62813,0.9439,1.46667,0.74597,0.02166,0,0.0006931,0.0006931,0.0006931
33,5144.42,0.96288,1.2281,0.81637,0.01343,1.08982,0.85041,0.7874,0.86792,0.64708,0.91783,0.73228,0.86993,0.65608,0.91582,1.28337,0.737,0.02192,0,0.0006832,0.0006832,0.0006832
34,5299.64,0.91676,1.20322,0.79514,0.01365,1.09878,0.91776,0.74803,0.87444,0.66188,0.93212,0.75591,0.88237,0.66605,0.91112,1.27431,0.70331,0.02127,0,0.0006733,0.0006733,0.0006733
35,5454.96,0.89388,1.17589,0.78674,0.01337,1.03961,0.89094,0.74803,0.87099,0.66031,0.90346,0.73693,0.88019,0.67322,0.8593,1.3464,0.70729,0.01994,0,0.0006634,0.0006634,0.0006634
