epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.6991,0.79645,2.07448,5.8597,0.01132,3.24774,0.00336,0.95276,0.37886,0.27199,0.00333,0.94488,0.39555,0.2694,0.71119,1.82046,9.77768,0.01476,0,0.000654545,0.000654545,0.000654545
2,64.1763,0.92623,1.52394,4.06796,0.01297,1.88876,0.69118,0.56397,0.64366,0.39196,0.6654,0.54808,0.61631,0.3962,1.11441,2.48755,7.28409,0.02326,0,0.00130813,0.00130813,0.00130813
3,86.806,1.0856,1.63409,3.12551,0.01551,1.66545,0.68405,0.59055,0.61255,0.36833,0.68405,0.59055,0.6024,0.3766,1.12593,2.25676,4.85397,0.02509,0,0.00194852,0.00194852,0.00194852
4,109.62,1.14602,1.5586,2.39967,0.01683,1.78574,0.68384,0.59612,0.67401,0.39974,0.72842,0.6063,0.707,0.41874,1.29245,2.51326,3.36156,0.02903,0,0.0019406,0.0019406,0.0019406
5,132.214,1.14382,1.56769,1.98207,0.01711,1.67375,0.63253,0.70479,0.70792,0.45661,0.75588,0.62205,0.71736,0.47439,1.15108,1.92438,2.3751,0.02683,0,0.0019208,0.0019208,0.0019208
6,154.669,1.14835,1.53518,1.6489,0.01753,1.59667,0.68333,0.74761,0.77822,0.50037,0.67902,0.75591,0.77446,0.53324,1.17925,1.85042,1.97007,0.02774,0,0.001901,0.001901,0.001901
7,177.407,1.07436,1.51701,1.44447,0.01592,1.5067,0.78438,0.73228,0.80346,0.46377,0.80915,0.74803,0.80451,0.51811,1.40934,1.68225,1.6854,0.03722,0,0.0018812,0.0018812,0.0018812
8,199.996,1.16108,1.51914,1.35447,0.01678,1.51613,0.74711,0.74803,0.78507,0.51009,0.75498,0.75591,0.79319,0.54694,1.27334,1.82259,1.3796,0.02905,0,0.0018614,0.0018614,0.0018614
9,222.337,1.09584,1.48271,1.31855,0.01644,1.49029,0.81902,0.71654,0.81086,0.53431,0.82876,0.70079,0.80862,0.58043,1.22239,1.66894,1.32366,0.02894,0,0.0018416,0.0018416,0.0018416
10,244.963,1.08515,1.45048,1.17173,0.01614,1.34275,0.78224,0.80315,0.81033,0.53948,0.81952,0.82677,0.83585,0.56474,1.21966,1.68575,1.21393,0.02842,0,0.0018218,0.0018218,0.0018218
