epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,82.0043,1.16983,1.83224,1.85971,0.01725,2.45819,0.61546,0.30709,0.34665,0.21577,0.58632,0.27903,0.3036,0.19966,1.60401,4.80651,2.74817,0.04154,0,0.000198462,0.000198462,0.0803523
2,166.447,1.23386,1.67241,1.47179,0.01837,2.0125,0.76557,0.64288,0.7386,0.46561,0.72844,0.69291,0.74184,0.51518,1.21695,1.74029,1.74634,0.02782,0,0.000394517,0.000394517,0.0605484
3,250.694,1.18789,1.63118,1.38899,0.01784,1.90555,0.73829,0.6664,0.73712,0.49504,0.7343,0.63106,0.73532,0.51322,1.09941,1.82553,1.29492,0.02607,0,0.000586612,0.000586612,0.0407405
4,334.89,1.19204,1.53252,1.28722,0.01807,1.8214,0.84867,0.66236,0.79266,0.51498,0.83858,0.65449,0.77362,0.5268,1.1517,2.21817,1.27416,0.02677,0,0.000774747,0.000774747,0.0209286
5,419.238,1.18968,1.57456,1.29566,0.01739,1.86854,0.67932,0.62992,0.7004,0.45605,0.71784,0.61417,0.69892,0.49254,1.22849,1.73668,1.19014,0.02977,0,0.000958922,0.000958922,0.00111277
6,503.529,1.19715,1.51474,1.24474,0.01813,1.69364,0.84865,0.67717,0.82913,0.54984,0.84345,0.70079,0.83954,0.58744,1.0938,1.48917,1.11251,0.02658,0,0.0009505,0.0009505,0.0009505
7,587.479,1.1513,1.4101,1.18274,0.01725,1.61424,0.8274,0.67717,0.77558,0.49736,0.84737,0.69291,0.80507,0.54173,1.23745,1.48967,1.04547,0.0318,0,0.0009406,0.0009406,0.0009406
8,671.369,1.17544,1.51913,1.14614,0.01783,1.63901,0.81962,0.6378,0.75876,0.48886,0.80576,0.66142,0.7692,0.52646,1.16438,1.6918,1.17503,0.02892,0,0.0009307,0.0009307,0.0009307
9,755.313,1.12815,1.46126,1.161,0.0166,1.65775,0.72721,0.81102,0.78534,0.53793,0.72015,0.80315,0.77849,0.55569,1.04284,1.52138,1.39789,0.02529,0,0.0009208,0.0009208,0.0009208
10,839.34,1.14643,1.43545,1.13071,0.01732,1.47987,0.81205,0.70079,0.78563,0.51207,0.82118,0.70866,0.78665,0.56022,1.18885,1.5439,1.06397,0.0293,0,0.0009109,0.0009109,0.0009109
