epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,73.9205,1.20973,2.01905,2.60475,0.01825,2.57742,0.20623,0.41732,0.28638,0.14261,0.19455,0.3937,0.26385,0.11833,1.768,5.94774,3.67134,0.04137,0,0.000196364,0.000196364,0.08056
2,146.635,1.12892,1.5999,1.39642,0.01656,1.87127,0.73937,0.51379,0.56412,0.35949,0.79365,0.54331,0.59077,0.35702,1.36039,5.25994,1.88631,0.03239,0,0.00039244,0.00039244,0.0607561
3,220.146,1.1206,1.58219,1.23507,0.0164,1.57601,0.79194,0.59843,0.72816,0.49904,0.80423,0.62992,0.76871,0.50512,1.14126,1.99833,1.25871,0.02695,0,0.000584556,0.000584556,0.0409482
4,293.832,1.15597,1.51775,1.15757,0.01729,1.64368,0.766,0.62205,0.68097,0.4267,0.77569,0.62992,0.69528,0.45785,1.35163,2.11934,1.41428,0.03216,0,0.000772712,0.000772712,0.0211363
5,367.365,1.11552,1.46459,1.20863,0.01661,1.52474,0.8141,0.74803,0.82826,0.5066,0.83344,0.74859,0.8312,0.56875,1.32109,1.9709,1.11699,0.03126,0,0.000956908,0.000956908,0.00132054
6,440.888,1.15002,1.46411,1.13796,0.01777,1.52008,0.68011,0.79528,0.77682,0.53472,0.70204,0.8189,0.82335,0.5464,1.16739,1.84471,1.11763,0.027,0,0.0009505,0.0009505,0.0009505
7,514.378,1.12093,1.47323,1.11235,0.01717,1.44612,0.78736,0.76378,0.79825,0.53257,0.80359,0.77953,0.82964,0.56564,1.25576,1.80364,1.00144,0.03013,0,0.0009406,0.0009406,0.0009406
8,587.842,1.14599,1.43541,1.11127,0.01683,1.4864,0.80171,0.74016,0.81784,0.54099,0.83618,0.77165,0.84411,0.58453,1.28798,1.58549,0.97543,0.031,0,0.0009307,0.0009307,0.0009307
9,661.398,1.12071,1.41802,1.06259,0.01692,1.37643,0.76639,0.67166,0.76376,0.53462,0.78386,0.68533,0.78452,0.54766,1.17453,1.71149,1.12329,0.0277,0,0.0009208,0.0009208,0.0009208
10,734.778,1.08822,1.43996,1.01826,0.01623,1.27976,0.80219,0.60671,0.68982,0.40926,0.80219,0.60671,0.70783,0.44605,1.47164,2.057,1.3886,0.03631,0,0.0009109,0.0009109,0.0009109
