epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,42.1567,0.89351,2.2644,5.46606,0.01234,7.34026,0.00333,0.94488,0.47114,0.29812,0.00336,0.95276,0.4963,0.30548,0.82858,3.24891,9.67633,0.01684,0,0.000654545,0.000654545,0.000654545
2,60.8759,1.09706,1.72827,4.09289,0.01573,2.17154,0.66024,0.55906,0.60703,0.39794,0.71567,0.55496,0.62857,0.41845,1.10314,2.6556,6.43924,0.02447,0,0.00130813,0.00130813,0.00130813
3,79.1503,1.13127,1.69182,2.85562,0.01692,1.84249,0.621,0.61929,0.6499,0.40936,0.62889,0.62716,0.64855,0.4549,1.28167,2.16401,3.86121,0.02947,0,0.00194852,0.00194852,0.00194852
4,97.5397,1.16014,1.63587,2.18185,0.01712,1.79758,0.64556,0.66142,0.66323,0.3931,0.65125,0.64698,0.63872,0.42264,1.28716,2.52541,2.92624,0.02935,0,0.0019406,0.0019406,0.0019406
5,115.777,1.19192,1.60757,1.7911,0.01728,1.65075,0.71803,0.68504,0.69799,0.4246,0.68563,0.66142,0.67182,0.44372,1.26268,2.19971,2.13708,0.02939,0,0.0019208,0.0019208,0.0019208
6,134.013,1.17758,1.53301,1.50568,0.01824,1.49234,0.70399,0.72441,0.76905,0.51431,0.72694,0.74803,0.78746,0.53964,1.2106,1.89734,1.66322,0.0282,0,0.001901,0.001901,0.001901
7,152.302,1.10829,1.47174,1.29041,0.01632,1.40839,0.79884,0.67717,0.75228,0.48353,0.80844,0.68504,0.76083,0.52498,1.20715,1.80214,1.57919,0.02912,0,0.0018812,0.0018812,0.0018812
8,170.634,1.14593,1.46808,1.29738,0.01708,1.48148,0.78613,0.66571,0.7673,0.5335,0.79259,0.66929,0.76167,0.5388,1.17605,1.75627,1.30388,0.02672,0,0.0018614,0.0018614,0.0018614
9,188.966,1.16398,1.61142,1.28159,0.01802,1.61898,0.75546,0.72975,0.762,0.49886,0.76369,0.74016,0.77106,0.5057,1.20213,1.73718,1.28994,0.02823,0,0.0018416,0.0018416,0.0018416
10,207.15,1.16526,1.58564,1.27538,0.01851,1.59678,0.7411,0.70079,0.74997,0.4996,0.8066,0.68963,0.77042,0.53245,1.26448,1.70052,1.24729,0.02985,0,0.0018218,0.0018218,0.0018218
11,225.352,1.14222,1.43874,1.2427,0.01744,1.46631,0.81369,0.74803,0.81982,0.5434,0.83501,0.76378,0.84727,0.59745,1.24514,1.53295,1.0705,0.03031,0,0.001802,0.001802,0.001802
12,243.768,1.03448,1.38838,1.0486,0.01537,1.30606,0.8428,0.67717,0.80674,0.53224,0.78305,0.74016,0.81882,0.56088,1.20552,1.6895,1.10613,0.02761,0,0.0017822,0.0017822,0.0017822
13,262.128,1.09176,1.32198,1.07648,0.0163,1.28552,0.76524,0.6417,0.77898,0.50377,0.77434,0.64849,0.78575,0.55662,1.2485,1.69793,1.14989,0.02892,0,0.0017624,0.0017624,0.0017624
14,280.515,1.0612,1.36111,1.03731,0.01533,1.28516,0.79414,0.75591,0.82465,0.56946,0.80551,0.7827,0.84161,0.59254,1.16342,1.64434,0.95351,0.02691,0,0.0017426,0.0017426,0.0017426
15,298.84,1.05241,1.42323,1.02564,0.01525,1.2881,0.82508,0.66929,0.76838,0.52719,0.81537,0.66142,0.75172,0.54397,1.16036,1.75496,1.16913,0.0275,0,0.0017228,0.0017228,0.0017228
16,317.15,1.09247,1.38625,0.96251,0.01702,1.42694,0.75129,0.79528,0.83198,0.58876,0.76104,0.80315,0.83657,0.61728,1.12744,1.67132,0.91693,0.02628,0,0.001703,0.001703,0.001703
17,335.257,1.02853,1.26756,0.96763,0.01506,1.20122,0.84444,0.73228,0.82573,0.5499,0.87363,0.70766,0.82384,0.58477,1.1784,1.68795,1.012,0.02891,0,0.0016832,0.0016832,0.0016832
18,353.616,1.02065,1.33886,0.95179,0.01464,1.24672,0.77516,0.79528,0.83445,0.58006,0.83643,0.74016,0.83346,0.603,1.09067,1.6244,0.96626,0.02566,0,0.0016634,0.0016634,0.0016634
19,371.755,1.02184,1.33388,1.00277,0.0146,1.3072,0.79885,0.7505,0.82574,0.57712,0.80723,0.75838,0.84355,0.60238,1.10125,1.4891,0.98591,0.02586,0,0.0016436,0.0016436,0.0016436
20,389.959,1.03696,1.34065,0.98534,0.01467,1.20685,0.8572,0.81102,0.83599,0.59236,0.8572,0.81102,0.83974,0.61612,1.06485,1.6495,0.9201,0.02546,0,0.0016238,0.0016238,0.0016238
21,408.159,1.04299,1.36214,0.97791,0.01536,1.33173,0.84043,0.83465,0.84119,0.60229,0.8523,0.83465,0.85459,0.62617,1.03762,1.49132,0.88467,0.02411,0,0.001604,0.001604,0.001604
22,426.339,1.01531,1.30133,0.87896,0.01515,1.22273,0.86921,0.78499,0.88408,0.61877,0.86871,0.7874,0.89971,0.63112,1.08897,1.68207,0.74448,0.02594,0,0.0015842,0.0015842,0.0015842
23,444.695,1.04863,1.24269,0.91779,0.01516,1.21156,0.86109,0.74803,0.86269,0.62759,0.83514,0.79777,0.87312,0.63704,1.04395,1.48958,0.82163,0.02426,0,0.0015644,0.0015644,0.0015644
24,463.084,0.93938,1.25402,0.813,0.01391,1.00688,0.82908,0.7874,0.86119,0.63328,0.86875,0.74803,0.85799,0.64222,0.95225,1.48995,0.92283,0.02169,0,0.0015446,0.0015446,0.0015446
25,481.292,0.96055,1.25164,0.85866,0.01422,1.09855,0.82116,0.75925,0.84435,0.60915,0.80413,0.74351,0.82426,0.61221,1.04594,1.56016,0.93313,0.02419,0,0.0015248,0.0015248,0.0015248
26,499.489,0.95904,1.2788,0.8627,0.01387,1.17017,0.87733,0.79528,0.85817,0.6189,0.88731,0.80599,0.86563,0.64404,1.03004,1.51965,0.77121,0.02433,0,0.001505,0.001505,0.001505
27,517.711,0.92399,1.24825,0.87346,0.01394,1.11166,0.76966,0.81563,0.84073,0.61271,0.76878,0.81159,0.8499,0.6256,0.99898,1.42098,0.91048,0.02275,0,0.0014852,0.0014852,0.0014852
28,535.909,0.95636,1.27872,0.93056,0.01379,1.22017,0.81427,0.82849,0.86583,0.64367,0.87806,0.77953,0.8742,0.65759,0.97233,1.49491,0.82946,0.02301,0,0.0014654,0.0014654,0.0014654
29,554.052,0.94959,1.28608,0.89997,0.01289,1.10095,0.77442,0.87402,0.8576,0.63491,0.7814,0.88189,0.86238,0.64229,1.03184,1.50221,0.72361,0.02339,0,0.0014456,0.0014456,0.0014456
30,572.264,0.92838,1.23523,0.81152,0.01274,1.08711,0.73181,0.85039,0.84629,0.62122,0.75723,0.87402,0.8587,0.62699,0.98568,1.50932,0.75471,0.02215,0,0.0014258,0.0014258,0.0014258
