epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,67.9426,1.20672,1.82823,2.07514,0.01738,2.3678,0.58769,0.6063,0.60643,0.39065,0.54466,0.66142,0.61451,0.32681,1.23687,3.95275,1.54894,0.02743,0,0.000198182,0.000198182,0.08038
2,136.138,1.10745,1.50279,1.32834,0.01557,1.8007,0.70494,0.54558,0.64536,0.40824,0.71926,0.56486,0.6504,0.41863,1.26854,2.19502,1.47539,0.03021,0,0.00039424,0.00039424,0.0605761
3,203.981,1.23048,1.62234,1.21457,0.01893,1.6865,0.79233,0.69097,0.7851,0.43988,0.78731,0.70866,0.80372,0.50372,1.52562,2.10692,1.20463,0.03648,0,0.000586338,0.000586338,0.0407682
4,272.041,1.19087,1.54577,1.26387,0.01826,1.71356,0.73295,0.64567,0.75122,0.4814,0.70127,0.72089,0.76727,0.51005,1.29254,2.0322,1.34363,0.03136,0,0.000774476,0.000774476,0.0209563
5,339.865,1.18139,1.54461,1.19186,0.01757,1.6092,0.84988,0.66868,0.78102,0.5009,0.83995,0.66117,0.74115,0.46844,1.23647,2.61916,1.02417,0.0308,0,0.000958654,0.000958654,0.00114047
6,407.54,1.15895,1.48876,1.15538,0.0175,1.5273,0.72226,0.76378,0.78697,0.51416,0.72971,0.77165,0.79351,0.50583,1.25063,2.0733,1.05988,0.03086,0,0.0009505,0.0009505,0.0009505
7,475.306,1.12352,1.48962,1.12491,0.01716,1.50183,0.82636,0.74016,0.80353,0.52718,0.84445,0.75591,0.81896,0.57098,1.21366,1.60995,0.97266,0.02819,0,0.0009406,0.0009406,0.0009406
8,543.177,1.13033,1.41821,1.05602,0.01695,1.37575,0.7109,0.74803,0.79236,0.54138,0.7726,0.69291,0.79608,0.56511,1.16478,1.53259,1.0657,0.02788,0,0.0009307,0.0009307,0.0009307
9,611.081,1.06579,1.40559,1.0783,0.01525,1.40045,0.82638,0.74016,0.82823,0.55153,0.85635,0.75591,0.85364,0.58671,1.14196,1.61026,0.90319,0.02744,0,0.0009208,0.0009208,0.0009208
10,678.99,1.07273,1.34584,1.00056,0.01612,1.33541,0.80131,0.76216,0.81353,0.5707,0.82705,0.75591,0.82144,0.58688,1.13872,1.55328,0.9375,0.02636,0,0.0009109,0.0009109,0.0009109
11,746.743,1.07443,1.36853,0.95567,0.0165,1.43346,0.83992,0.82629,0.8644,0.5891,0.86922,0.8189,0.8738,0.6262,1.11321,1.57277,0.75394,0.02619,0,0.000901,0.000901,0.000901
12,814.736,1.08131,1.30633,0.94283,0.01569,1.34686,0.86959,0.75591,0.82085,0.59184,0.85476,0.78778,0.84078,0.62183,1.11508,1.58397,0.92974,0.02594,0,0.0008911,0.0008911,0.0008911
13,882.373,1.03608,1.32317,0.94102,0.01548,1.34253,0.81485,0.83168,0.86417,0.5938,0.81485,0.83168,0.87211,0.61905,1.12249,1.52722,0.76956,0.02585,0,0.0008812,0.0008812,0.0008812
14,950.147,1.07245,1.38062,0.98068,0.01582,1.40378,0.8403,0.82865,0.87113,0.62371,0.84805,0.83497,0.89315,0.63527,1.08509,1.44166,0.75289,0.02586,0,0.0008713,0.0008713,0.0008713
15,1018.05,1.00439,1.31387,0.88891,0.0147,1.25556,0.72889,0.82564,0.82349,0.57374,0.73585,0.83351,0.84201,0.61004,1.06641,1.40577,0.93716,0.02449,0,0.0008614,0.0008614,0.0008614
16,1085.92,1.01192,1.32852,0.94437,0.01478,1.30571,0.7949,0.7874,0.81193,0.59975,0.8108,0.80315,0.84612,0.608,1.03992,1.46802,0.84068,0.02375,0,0.0008515,0.0008515,0.0008515
17,1153.79,1.00681,1.31403,0.91394,0.0144,1.20074,0.82122,0.75955,0.83889,0.60562,0.82122,0.75955,0.85178,0.61517,1.07461,1.54692,0.83003,0.02461,0,0.0008416,0.0008416,0.0008416
18,1221.52,0.97737,1.26548,0.83898,0.01412,1.16601,0.82846,0.8366,0.86053,0.64255,0.83625,0.84447,0.87326,0.63538,0.94286,1.44509,0.80153,0.02155,0,0.0008317,0.0008317,0.0008317
19,1289.58,1.04275,1.29862,0.91177,0.01504,1.11673,0.88701,0.77165,0.87097,0.63597,0.88007,0.80896,0.89021,0.65839,1.03902,1.38784,0.7916,0.02413,0,0.0008218,0.0008218,0.0008218
20,1357.38,0.96592,1.22706,0.83095,0.01433,1.13387,0.88691,0.74101,0.83135,0.60631,0.81865,0.8189,0.84163,0.61512,1.03412,1.49763,0.81024,0.02341,0,0.0008119,0.0008119,0.0008119
21,1425.16,0.97305,1.23104,0.81336,0.01397,1.05336,0.89821,0.82677,0.88548,0.63298,0.88772,0.83465,0.88742,0.65981,1.01743,1.47301,0.71224,0.02365,0,0.000802,0.000802,0.000802
22,1493.02,0.93496,1.26046,0.80827,0.01316,1.0799,0.82254,0.80315,0.83085,0.58322,0.83227,0.81102,0.8409,0.62435,1.09332,1.48573,0.87162,0.02693,0,0.0007921,0.0007921,0.0007921
23,1560.81,1.01571,1.22811,0.83364,0.0152,1.10615,0.88024,0.81022,0.87721,0.66061,0.90224,0.79939,0.88861,0.6727,0.96466,1.38521,0.72321,0.02254,0,0.0007822,0.0007822,0.0007822
24,1628.74,0.96607,1.2157,0.81819,0.01423,1.11634,0.81832,0.85121,0.90004,0.67442,0.95212,0.75591,0.90062,0.66582,0.96961,1.62362,0.65622,0.02217,0,0.0007723,0.0007723,0.0007723
25,1696.66,0.91458,1.20133,0.77196,0.01306,0.97206,0.85026,0.80478,0.85775,0.62326,0.86763,0.81102,0.8737,0.6409,0.97242,1.47207,0.80887,0.02219,0,0.0007624,0.0007624,0.0007624
26,1764.45,0.9405,1.21636,0.78052,0.01372,1.16751,0.75645,0.83465,0.85078,0.64292,0.79036,0.83121,0.86462,0.63683,0.95738,1.59908,0.77242,0.02106,0,0.0007525,0.0007525,0.0007525
27,1832.33,0.89676,1.16363,0.734,0.013,0.98236,0.89981,0.7779,0.87033,0.65808,0.90889,0.78551,0.88877,0.66485,0.9352,1.44251,0.63826,0.02132,0,0.0007426,0.0007426,0.0007426
28,1900.14,0.92148,1.15073,0.75145,0.01319,1.00289,0.87943,0.80315,0.88429,0.66677,0.84176,0.87959,0.89546,0.68102,0.94495,1.3674,0.72001,0.02214,0,0.0007327,0.0007327,0.0007327
29,1968.01,0.92238,1.16281,0.80718,0.01333,0.97698,0.84684,0.83465,0.88383,0.66005,0.86755,0.83465,0.89601,0.66804,0.97085,1.47876,0.69548,0.02342,0,0.0007228,0.0007228,0.0007228
30,2035.83,0.89198,1.13052,0.73636,0.01246,0.95968,0.8546,0.83308,0.87182,0.66156,0.88197,0.8189,0.89073,0.67048,0.94959,1.43495,0.65186,0.02208,0,0.0007129,0.0007129,0.0007129
31,2103.74,0.90225,1.11013,0.74337,0.01294,0.97351,0.8614,0.73407,0.83893,0.60727,0.8614,0.73407,0.84196,0.60466,1.01308,1.52081,0.82286,0.02316,0,0.000703,0.000703,0.000703
32,2171.57,0.90234,1.17618,0.71267,0.01309,0.96475,0.82249,0.87566,0.88823,0.668,0.82989,0.88353,0.90423,0.68936,0.95001,1.35084,0.59869,0.02171,0,0.0006931,0.0006931,0.0006931
33,2239.62,0.85792,1.11226,0.69065,0.01227,0.94237,0.88388,0.80315,0.86766,0.65626,0.82777,0.87402,0.87304,0.65127,0.9382,1.47239,0.74086,0.02159,0,0.0006832,0.0006832,0.0006832
34,2307.42,0.85736,1.13305,0.71404,0.01207,0.96388,0.89886,0.75591,0.86137,0.65753,0.92225,0.77953,0.88677,0.66221,0.91712,1.60993,0.69587,0.02106,0,0.0006733,0.0006733,0.0006733
35,2375.37,0.87058,1.09514,0.67895,0.01269,0.89407,0.84697,0.87402,0.9087,0.68689,0.88666,0.81102,0.90698,0.68913,0.91751,1.40647,0.60069,0.02067,0,0.0006634,0.0006634,0.0006634
36,2443.4,0.85224,1.11554,0.67617,0.01203,0.88539,0.86747,0.82461,0.88044,0.67418,0.87562,0.83148,0.88846,0.67328,0.92566,1.41796,0.68845,0.02083,0,0.0006535,0.0006535,0.0006535
37,2511.25,0.90368,1.14614,0.77069,0.01292,0.97275,0.87114,0.82677,0.84625,0.63845,0.89113,0.8189,0.85598,0.65164,0.92317,1.45281,0.8169,0.02148,0,0.0006436,0.0006436,0.0006436
38,2579.18,0.84999,1.06946,0.68108,0.01222,0.9388,0.83508,0.83732,0.88642,0.64759,0.84294,0.8452,0.90088,0.65607,0.9683,1.35744,0.7099,0.02285,0,0.0006337,0.0006337,0.0006337
39,2646.94,0.86297,1.10807,0.70723,0.01232,0.94106,0.88403,0.82677,0.87043,0.64676,0.89245,0.83465,0.88088,0.65151,0.96603,1.60116,0.73759,0.02199,0,0.0006238,0.0006238,0.0006238
40,2714.89,0.85204,1.11621,0.68485,0.01195,0.84015,0.88685,0.80229,0.88381,0.6415,0.87173,0.80271,0.86784,0.65045,0.99132,1.55135,0.77292,0.02282,0,0.0006139,0.0006139,0.0006139
41,2782.69,0.81926,1.09573,0.67865,0.01162,0.89579,0.88292,0.83131,0.86403,0.65659,0.88292,0.83131,0.87604,0.65346,0.94229,1.46714,0.73194,0.02134,0,0.000604,0.000604,0.000604
42,2850.46,0.82885,1.09823,0.62955,0.01211,0.83473,0.84785,0.84252,0.87968,0.67206,0.84785,0.84252,0.88574,0.67459,0.9172,1.37444,0.64096,0.02123,0,0.0005941,0.0005941,0.0005941
43,2918.42,0.81189,1.10846,0.66053,0.01135,0.84275,0.8633,0.79561,0.88873,0.67513,0.86623,0.82677,0.89965,0.67485,0.92126,1.45858,0.6556,0.02107,0,0.0005842,0.0005842,0.0005842
44,2986.13,0.82505,1.07288,0.65271,0.01201,0.79985,0.88016,0.88189,0.89141,0.68382,0.89588,0.89764,0.91125,0.68218,0.87705,1.4911,0.65633,0.01955,0,0.0005743,0.0005743,0.0005743
