epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,107.733,1.10872,1.77152,2.60002,0.01621,2.48094,0.37921,0.04342,0.09496,0.04285,0.30515,0.0315,0.0713,0.03108,1.72392,13.4687,3.94083,0.03905,0,0.000196364,0.000196364,0.08056
2,214.114,1.0532,1.54062,1.4552,0.01487,1.71303,0.50476,0.43337,0.47836,0.31366,0.51943,0.49606,0.49765,0.33514,1.32814,4.43154,1.95232,0.02927,0,0.00039244,0.00039244,0.0607561
3,320.705,1.09006,1.5214,1.34557,0.0155,1.52146,0.76433,0.74056,0.77355,0.55073,0.77234,0.74797,0.78917,0.54394,1.11319,1.99579,1.04952,0.02577,0,0.000584556,0.000584556,0.0409482
4,427.398,1.15052,1.50943,1.25539,0.01716,1.61706,0.67506,0.62205,0.61831,0.3732,0.70137,0.6103,0.63588,0.40713,1.53706,2.25312,1.40313,0.0363,0,0.000772712,0.000772712,0.0211363
5,533.971,1.11116,1.51431,1.26459,0.01668,1.54273,0.63841,0.61417,0.67108,0.42692,0.65907,0.62992,0.68677,0.46661,1.29503,1.98198,1.43328,0.029,0,0.000956908,0.000956908,0.00132054
6,640.421,1.13831,1.43663,1.1693,0.01749,1.45033,0.61652,0.74016,0.69695,0.46862,0.62009,0.74016,0.70905,0.4989,1.25209,1.88165,1.60766,0.03002,0,0.0009505,0.0009505,0.0009505
7,746.915,1.13635,1.47498,1.14762,0.01745,1.46533,0.75028,0.61417,0.72241,0.46303,0.7443,0.62992,0.73744,0.49407,1.25361,1.78157,1.1609,0.02981,0,0.0009406,0.0009406,0.0009406
8,853.437,1.09124,1.4606,1.09499,0.01561,1.44581,0.82971,0.68504,0.78609,0.53754,0.78382,0.71654,0.78955,0.5606,1.15041,1.82087,1.06118,0.02705,0,0.0009307,0.0009307,0.0009307
9,959.974,1.07643,1.39768,1.08739,0.01601,1.36153,0.81119,0.76378,0.83305,0.587,0.81119,0.76378,0.8343,0.614,1.10548,1.45517,0.92085,0.02596,0,0.0009208,0.0009208,0.0009208
10,1066.48,1.08176,1.4274,0.98933,0.01611,1.26395,0.83666,0.72599,0.82697,0.55644,0.84552,0.73264,0.83988,0.58906,1.19445,1.71736,1.02641,0.02765,0,0.0009109,0.0009109,0.0009109
