epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,42.3408,0.88448,2.25684,5.47152,0.01225,7.38369,0.00336,0.95276,0.41587,0.28754,0.00342,0.9685,0.43174,0.31028,0.78405,2.24783,9.63496,0.01581,0,0.000654545,0.000654545,0.000654545
2,61.0969,1.04781,1.66954,4.07709,0.01508,2.17348,0.6181,0.26772,0.41011,0.21476,0.63628,0.27559,0.42766,0.24738,1.25954,5.03883,7.23481,0.02748,0,0.00130813,0.00130813,0.00130813
3,79.5033,1.14062,1.73428,2.87263,0.01725,1.86118,0.62343,0.65179,0.66439,0.34915,0.62789,0.64567,0.6177,0.37986,1.57963,3.64491,3.55803,0.0363,0,0.00194852,0.00194852,0.00194852
4,97.9814,1.18614,1.63397,2.23011,0.01775,1.89901,0.71167,0.68026,0.73211,0.45355,0.72652,0.71122,0.73887,0.47117,1.23849,2.10245,2.55225,0.02805,0,0.0019406,0.0019406,0.0019406
5,116.543,1.18314,1.63931,1.82799,0.01712,1.77327,0.72833,0.69662,0.7183,0.44635,0.72833,0.69662,0.71915,0.50105,1.28016,1.78673,2.17168,0.02962,0,0.0019208,0.0019208,0.0019208
6,135.131,1.1567,1.48614,1.53834,0.01755,1.47358,0.76398,0.62205,0.74552,0.46077,0.70379,0.72963,0.77791,0.53297,1.34324,1.64847,1.74691,0.03091,0,0.001901,0.001901,0.001901
7,153.494,1.13001,1.48483,1.40355,0.01668,1.4589,0.72445,0.74016,0.77779,0.51662,0.72445,0.74016,0.77024,0.52615,1.17269,1.98349,1.49992,0.02829,0,0.0018812,0.0018812,0.0018812
8,171.943,1.08859,1.49979,1.31192,0.01581,1.51779,0.83018,0.62205,0.75817,0.47769,0.80988,0.6063,0.74183,0.50787,1.25164,1.81636,1.53037,0.03077,0,0.0018614,0.0018614,0.0018614
9,190.204,1.16732,1.55969,1.28998,0.01777,1.53159,0.78051,0.67717,0.76209,0.50337,0.77144,0.66929,0.75362,0.51586,1.20807,2.11892,1.27232,0.02805,0,0.0018416,0.0018416,0.0018416
10,208.619,1.15235,1.49769,1.28574,0.01777,1.61663,0.73023,0.68207,0.73662,0.46717,0.70318,0.65288,0.71783,0.48593,1.26556,1.62509,1.46408,0.02913,0,0.0018218,0.0018218,0.0018218
11,227.003,1.11763,1.4781,1.28138,0.01722,1.51795,0.75237,0.76556,0.80822,0.53647,0.76987,0.76378,0.79774,0.57248,1.24774,1.62528,1.13841,0.03051,0,0.001802,0.001802,0.001802
12,245.412,1.12023,1.38894,1.1183,0.01667,1.29359,0.71303,0.76302,0.81556,0.5693,0.74113,0.77953,0.84463,0.57054,1.0848,1.85736,0.98367,0.02558,0,0.0017822,0.0017822,0.0017822
13,263.903,1.0889,1.29885,1.11677,0.01593,1.24144,0.73244,0.72441,0.78493,0.53942,0.80863,0.68504,0.79639,0.56412,1.12201,1.68351,1.1534,0.02637,0,0.0017624,0.0017624,0.0017624
14,282.274,1.02552,1.35385,1.0441,0.01481,1.37713,0.80561,0.74803,0.80815,0.55671,0.82333,0.76378,0.81602,0.58762,1.09468,1.62965,1.05362,0.02626,0,0.0017426,0.0017426,0.0017426
15,300.863,1.05062,1.38955,1.02137,0.01523,1.20572,0.83679,0.72668,0.80372,0.52208,0.83679,0.72668,0.80681,0.57366,1.24907,1.65707,1.03842,0.03036,0,0.0017228,0.0017228,0.0017228
16,319.375,1.06322,1.39963,1.0002,0.01626,1.42663,0.86582,0.68504,0.82046,0.5749,0.87316,0.68504,0.82451,0.59793,1.08506,1.58807,1.01806,0.02581,0,0.001703,0.001703,0.001703
17,338.004,0.98953,1.26388,0.95258,0.01436,1.23011,0.86204,0.80315,0.87937,0.62733,0.85359,0.79528,0.87249,0.64735,1.0769,1.4635,0.88962,0.02459,0,0.0016832,0.0016832,0.0016832
18,356.548,1.02096,1.34236,0.96039,0.01429,1.19864,0.83998,0.7874,0.84058,0.59229,0.86105,0.80315,0.85303,0.6248,1.09698,1.64341,0.93034,0.02651,0,0.0016634,0.0016634,0.0016634
19,375.351,1.00441,1.3139,0.9973,0.01423,1.2727,0.76068,0.75083,0.79954,0.56398,0.77758,0.77165,0.81098,0.58298,1.10081,1.72719,1.00496,0.02544,0,0.0016436,0.0016436,0.0016436
