epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.8261,0.85747,2.1232,5.43008,0.01234,7.04361,0.56723,0.25984,0.35833,0.20872,0.56723,0.25984,0.35902,0.18684,0.94519,2.63472,9.94701,0.02083,0,0.000654545,0.000654545,0.000654545
2,64.127,1.03502,1.61477,3.86786,0.01491,2.14453,0.77026,0.55442,0.67669,0.41105,0.77067,0.59055,0.67788,0.44134,1.15113,2.02326,6.80804,0.02637,0,0.00130813,0.00130813,0.00130813
3,86.5169,1.11445,1.64969,2.81587,0.01592,1.72851,0.58253,0.67022,0.62355,0.38712,0.55404,0.62992,0.58575,0.3252,1.23878,4.79889,4.15631,0.02822,0,0.00194852,0.00194852,0.00194852
4,109.189,1.1856,1.6212,2.17544,0.01757,1.76696,0.55874,0.67798,0.63506,0.37328,0.55633,0.67717,0.63547,0.4153,1.33148,2.57309,2.8815,0.03073,0,0.0019406,0.0019406,0.0019406
5,132.216,1.16927,1.60054,1.8552,0.01715,1.73593,0.7623,0.53543,0.65528,0.41705,0.79017,0.53374,0.65731,0.42948,1.21812,1.99254,2.04633,0.02779,0,0.0019208,0.0019208,0.0019208
6,155.423,1.24952,1.66392,1.5864,0.01947,1.65231,0.71088,0.64567,0.71744,0.4682,0.71088,0.64567,0.71658,0.49838,1.20263,2.05157,1.74463,0.02742,0,0.001901,0.001901,0.001901
7,178.421,1.16667,1.57704,1.42122,0.01728,1.51379,0.69607,0.7874,0.80052,0.5384,0.67448,0.77953,0.78287,0.55097,1.15184,1.80056,1.29715,0.02599,0,0.0018812,0.0018812,0.0018812
8,201.265,1.1787,1.53761,1.35211,0.01685,1.5732,0.74443,0.75591,0.77824,0.51297,0.75219,0.76378,0.78285,0.55197,1.17194,1.74337,1.39594,0.02833,0,0.0018614,0.0018614,0.0018614
9,224.171,1.12668,1.51416,1.25135,0.01671,1.47912,0.7472,0.74477,0.82366,0.53328,0.7472,0.74477,0.81614,0.57992,1.23419,1.63803,1.12612,0.02927,0,0.0018416,0.0018416,0.0018416
10,247.148,1.14842,1.49648,1.18014,0.01715,1.31267,0.68572,0.63567,0.69421,0.40832,0.69541,0.62921,0.68797,0.44784,1.39028,1.96075,1.53704,0.03312,0,0.0018218,0.0018218,0.0018218
11,270.128,1.11073,1.42455,1.16944,0.01649,1.33835,0.7584,0.74016,0.82104,0.5597,0.74914,0.73228,0.81249,0.5958,1.14399,1.50986,1.13553,0.0258,0,0.001802,0.001802,0.001802
12,292.97,1.0975,1.44593,1.10943,0.01615,1.36282,0.81211,0.7147,0.79747,0.50647,0.83889,0.73798,0.83324,0.57236,1.36953,1.54787,1.08082,0.03144,0,0.0017822,0.0017822,0.0017822
13,315.847,1.05328,1.36542,1.04962,0.0152,1.34495,0.73062,0.74803,0.76135,0.51911,0.71797,0.74016,0.75786,0.53997,1.14953,1.753,1.15174,0.02671,0,0.0017624,0.0017624,0.0017624
14,338.897,1.06253,1.34075,1.04987,0.0156,1.28688,0.74834,0.72586,0.81601,0.53091,0.74834,0.72586,0.81613,0.57932,1.24293,1.57931,1.05008,0.03004,0,0.0017426,0.0017426,0.0017426
15,361.894,1.09284,1.39517,1.02441,0.01633,1.30538,0.67029,0.76839,0.76781,0.49493,0.66355,0.76093,0.74591,0.51249,1.31306,1.90108,1.28476,0.03113,0,0.0017228,0.0017228,0.0017228
16,384.771,1.08007,1.36345,1.01547,0.01586,1.25397,0.81594,0.76796,0.82447,0.5798,0.787,0.79528,0.83237,0.59399,1.14611,1.64017,0.96154,0.02695,0,0.001703,0.001703,0.001703
17,407.705,1.0325,1.3137,0.99582,0.01538,1.27689,0.84576,0.734,0.83038,0.6013,0.86092,0.72441,0.83652,0.61056,1.09404,1.64911,0.9265,0.02491,0,0.0016832,0.0016832,0.0016832
18,430.723,1.0265,1.32948,0.9786,0.01486,1.22154,0.835,0.77953,0.82724,0.5371,0.84047,0.7874,0.85202,0.60311,1.27347,1.46066,0.97424,0.03005,0,0.0016634,0.0016634,0.0016634
19,453.498,1.01356,1.30498,0.97594,0.0147,1.26187,0.79802,0.83465,0.84712,0.59322,0.82175,0.83488,0.86501,0.60889,1.11029,1.68334,0.83347,0.02541,0,0.0016436,0.0016436,0.0016436
