epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4116,1.31801,2.1862,4.8069,0.01011,4.052,0.00025,0.07143,8e-05,2e-05,0,0,0,0,2.66025,27.8296,5.61583,0.03351,0,0.00018,0.00018,0.08218
2,27.7274,1.28135,1.72084,2.38277,0.01005,2.09646,0.00765,0.09524,0.00295,0.00063,0.00191,0.02381,0.00011,2e-05,2.28158,26.4826,5.70185,0.02913,0,0.000376238,0.000376238,0.0623762
3,40.2774,1.22673,1.6038,1.96777,0.01001,1.96013,0.1875,0.07143,0.04433,0.0275,0.0625,0.02381,0.00833,0.00167,1.95487,10.2989,5.22402,0.02238,0,0.000568516,0.000568516,0.0425685
4,53.051,1.21031,1.58622,1.77745,0.00991,1.9801,0.87434,0.11905,0.21082,0.11644,0.87434,0.11905,0.20646,0.13994,1.715,3.91909,3.72434,0.01765,0,0.000756834,0.000756834,0.0227568
5,66.033,1.28251,1.64994,1.83383,0.01015,1.74672,0.83654,0.48763,0.54239,0.29553,0.79676,0.46693,0.49585,0.29385,1.64102,4.06484,2.13671,0.01819,0,0.000941192,0.000941192,0.00294119
6,79.0568,1.31494,1.58773,1.74047,0.01018,1.66345,0.62571,0.61905,0.63613,0.40166,0.59714,0.59524,0.61866,0.3589,1.42485,3.04192,2.18938,0.01494,0,0.0009505,0.0009505,0.0009505
7,92.3501,1.20086,1.51639,1.50728,0.00929,1.50266,0.80266,0.54762,0.67215,0.44554,0.80266,0.54762,0.67691,0.47097,1.63756,3.19594,1.72934,0.01594,0,0.0009406,0.0009406,0.0009406
8,106.112,1.19839,1.38933,1.41397,0.00917,1.2523,0.52853,0.69401,0.56242,0.32782,0.52853,0.69401,0.57741,0.35384,1.93525,6.35437,2.35639,0.02028,0,0.0009307,0.0009307,0.0009307
9,120.355,1.28217,1.51501,1.36219,0.01037,1.38483,0.63752,0.69048,0.6537,0.3809,0.77626,0.64286,0.71609,0.43804,1.67625,2.87944,2.00992,0.01874,0,0.0009208,0.0009208,0.0009208
10,134.424,1.17189,1.29473,1.27828,0.00894,1.31739,0.75787,0.54762,0.63318,0.36686,0.75787,0.54762,0.63357,0.4029,1.59739,2.26333,1.82779,0.01739,0,0.0009109,0.0009109,0.0009109
11,147.996,1.13918,1.31001,1.11475,0.00844,1.08629,0.67643,0.71429,0.72154,0.41043,0.67643,0.71429,0.72354,0.46808,1.57571,2.21196,1.36396,0.01664,0,0.000901,0.000901,0.000901
12,161.382,1.11083,1.29004,1.12666,0.00805,1.10547,0.67421,0.54762,0.617,0.33663,0.67421,0.54762,0.6144,0.35775,1.6684,2.54279,1.75322,0.0181,0,0.0008911,0.0008911,0.0008911
13,174.816,1.18018,1.41882,1.24012,0.00802,1.22047,0.53537,0.74078,0.632,0.35981,0.53537,0.74078,0.63747,0.37027,1.76799,2.32986,1.67043,0.02074,0,0.0008812,0.0008812,0.0008812
14,188.572,1.19396,1.26415,1.12104,0.00966,1.06996,0.68303,0.61577,0.56527,0.32541,0.68303,0.61577,0.57354,0.38026,1.63742,2.25841,2.48002,0.01746,0,0.0008713,0.0008713,0.0008713
15,202.337,1.20338,1.2689,1.19717,0.00993,1.20266,0.66463,0.61905,0.7158,0.43875,0.69163,0.64286,0.7498,0.50812,1.58941,1.59162,1.58694,0.0173,0,0.0008614,0.0008614,0.0008614
16,216.041,1.15199,1.34456,1.18457,0.00873,1.1773,0.65743,0.68549,0.70919,0.44081,0.68027,0.7093,0.73382,0.47933,1.52173,1.86582,1.33702,0.01533,0,0.0008515,0.0008515,0.0008515
17,229.498,1.19907,1.39112,1.12811,0.00864,0.9605,0.69503,0.70554,0.66888,0.41976,0.71814,0.72811,0.71071,0.46843,1.6314,2.09683,1.52273,0.01719,0,0.0008416,0.0008416,0.0008416
18,243.025,1.13615,1.1307,1.0453,0.00853,1.03003,0.80981,0.83333,0.87682,0.5261,0.80981,0.83333,0.87682,0.59414,1.41722,1.68222,0.81014,0.01361,0,0.0008317,0.0008317,0.0008317
19,256.756,1.10248,1.29261,1.01077,0.00785,0.94867,0.81196,0.80952,0.87269,0.5153,0.81196,0.80952,0.86343,0.57236,1.62574,1.68866,0.85699,0.01896,0,0.0008218,0.0008218,0.0008218
20,270.393,1.0803,1.282,0.91622,0.00844,0.92094,0.95027,0.59524,0.74977,0.46302,0.95027,0.59524,0.74977,0.5123,1.53579,1.65575,1.09965,0.01697,0,0.0008119,0.0008119,0.0008119
21,284.025,1.07429,1.24592,0.98293,0.00851,1.22464,0.81682,0.64286,0.69932,0.46812,0.81682,0.64286,0.68435,0.49877,1.47716,1.85913,1.45395,0.01496,0,0.000802,0.000802,0.000802
22,297.535,1.11707,1.31992,1.00246,0.00851,1.07647,0.55516,0.47619,0.4927,0.33659,0.49104,0.4825,0.46003,0.33935,1.51152,2.54573,2.10877,0.01656,0,0.0007921,0.0007921,0.0007921
23,311.05,0.99695,1.16029,0.86762,0.00765,0.95728,0.79539,0.83299,0.84375,0.59338,0.79539,0.83299,0.84382,0.59904,1.18517,1.48298,0.94329,0.01304,0,0.0007822,0.0007822,0.0007822
24,324.678,1.11017,1.16682,0.89792,0.00883,0.88023,0.87725,0.78571,0.85709,0.58705,0.90429,0.80952,0.84378,0.55263,1.32032,2.14765,0.91329,0.01304,0,0.0007723,0.0007723,0.0007723
25,338.279,1.14206,1.18794,0.93068,0.00871,1.10657,0.85093,0.67974,0.7967,0.52057,0.88063,0.70275,0.8275,0.53079,1.32373,2.09481,1.1574,0.01259,0,0.0007624,0.0007624,0.0007624
26,351.881,1.12592,1.14529,0.92454,0.00924,0.97049,0.90538,0.88095,0.93278,0.60198,0.90538,0.88095,0.95283,0.64839,1.42087,1.21935,0.68168,0.01344,0,0.0007525,0.0007525,0.0007525
27,365.597,1.06859,1.15783,0.89777,0.00759,1.13003,0.78739,0.83333,0.81916,0.49583,0.81414,0.85714,0.84038,0.54522,1.44624,1.39267,0.87377,0.01498,0,0.0007426,0.0007426,0.0007426
28,379.167,1.10279,1.13969,0.84301,0.00748,0.85378,0.85646,0.7381,0.85436,0.54755,0.78088,0.83333,0.87837,0.59558,1.36471,1.4812,0.81403,0.014,0,0.0007327,0.0007327,0.0007327
29,392.737,1.09284,1.19497,0.81423,0.0082,0.9073,0.83482,0.83333,0.90079,0.61082,0.85867,0.85714,0.92006,0.6604,1.23459,1.38061,0.72963,0.01203,0,0.0007228,0.0007228,0.0007228
30,406.359,1.13699,1.149,0.84224,0.00906,0.88526,0.81278,0.88095,0.9039,0.63396,0.83526,0.90476,0.92715,0.66912,1.1722,1.2952,0.70857,0.01072,0,0.0007129,0.0007129,0.0007129
31,420.092,1.06415,1.18212,0.80587,0.00848,0.66175,0.91894,0.90476,0.94379,0.69391,0.94357,0.92857,0.96649,0.72172,1.06698,1.26291,0.62183,0.00921,0,0.000703,0.000703,0.000703
32,433.834,1.09353,1.18362,0.85386,0.00805,0.86076,0.83013,0.93088,0.96588,0.67372,0.83013,0.93088,0.96588,0.68949,1.18373,1.31982,0.54844,0.0104,0,0.0006931,0.0006931,0.0006931
33,447.419,1.0339,1.12768,0.84829,0.00762,0.8397,0.82446,0.89472,0.923,0.63604,0.82446,0.89472,0.923,0.64703,1.2646,1.3075,0.62158,0.01182,0,0.0006832,0.0006832,0.0006832
34,460.94,0.99262,1.10433,0.79281,0.00768,0.75212,0.81796,0.85714,0.90194,0.60232,0.81796,0.85714,0.91313,0.64002,1.30638,1.25244,0.73024,0.01276,0,0.0006733,0.0006733,0.0006733
35,474.381,0.98477,1.04101,0.77501,0.00746,0.71743,0.9472,0.85432,0.95417,0.66404,0.9472,0.85432,0.95417,0.68191,1.17786,1.23822,0.61426,0.01077,0,0.0006634,0.0006634,0.0006634
36,487.816,0.98453,1.18128,0.69261,0.00737,0.61869,0.85872,0.90476,0.93002,0.64558,0.88223,0.92857,0.9661,0.68941,1.10778,1.29284,0.52809,0.01,0,0.0006535,0.0006535,0.0006535
37,501.368,0.9742,0.96695,0.70615,0.00679,0.82908,0.92647,0.90003,0.94446,0.65057,0.95092,0.92279,0.97665,0.68773,1.13534,1.24742,0.5387,0.01043,0,0.0006436,0.0006436,0.0006436
38,514.99,0.95972,1.01477,0.66601,0.00748,0.65688,0.94085,0.88095,0.89681,0.60239,0.96662,0.90476,0.92722,0.64917,1.20356,1.36099,0.83172,0.01212,0,0.0006337,0.0006337,0.0006337
39,528.542,1.04082,1.11048,0.75757,0.00736,0.78965,0.94371,0.80952,0.88086,0.62327,0.97218,0.83333,0.9102,0.64973,1.13722,1.32841,0.73829,0.01091,0,0.0006238,0.0006238,0.0006238
40,542.073,1.02951,1.01443,0.77761,0.00758,0.78683,0.94114,0.83333,0.90866,0.65649,0.96846,0.85714,0.948,0.67293,1.09983,1.26159,0.54891,0.00994,0,0.0006139,0.0006139,0.0006139
41,555.539,0.97224,1.06929,0.7201,0.00675,0.59814,0.89561,0.88095,0.91359,0.62106,0.92001,0.90476,0.95258,0.68244,1.228,1.27405,0.56964,0.01171,0,0.000604,0.000604,0.000604
42,569.059,0.9382,0.93028,0.66158,0.0066,0.59835,0.86234,0.89506,0.92612,0.65844,0.88526,0.91863,0.94387,0.70623,1.24273,1.36201,0.64684,0.01136,0,0.0005941,0.0005941,0.0005941
43,582.638,0.96534,1.02003,0.63975,0.00757,0.64572,0.84515,0.90476,0.91749,0.67233,0.85922,0.92857,0.93706,0.715,1.21329,1.42886,0.56306,0.01129,0,0.0005842,0.0005842,0.0005842
44,596.291,0.96886,0.96044,0.66325,0.00649,0.67439,0.85219,0.95238,0.95625,0.67951,0.85219,0.95238,0.95625,0.70816,1.13844,1.49918,0.48574,0.01044,0,0.0005743,0.0005743,0.0005743
45,609.938,0.97467,0.99879,0.66448,0.00737,0.58039,0.91544,0.85714,0.9436,0.65575,0.91544,0.85714,0.9436,0.69704,1.11316,1.37543,0.54984,0.01028,0,0.0005644,0.0005644,0.0005644
46,623.517,0.90916,0.95435,0.60838,0.00699,0.56766,0.81652,0.95238,0.94317,0.65557,0.81813,0.96405,0.94733,0.69387,1.1956,1.19776,0.56833,0.01117,0,0.0005545,0.0005545,0.0005545
47,637.056,0.98277,0.9393,0.63937,0.0067,0.61818,0.83443,0.96009,0.96741,0.67102,0.83443,0.96009,0.969,0.72012,1.24646,1.17257,0.49758,0.01088,0,0.0005446,0.0005446,0.0005446
