epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,39.1221,1.34814,2.45113,3.41418,0.01557,2.63076,0,0,0,0,0,0,0,0,3.20572,18.0034,4.73191,0.07788,0,0.000193548,0.000193548,0.0808387
2,77.034,1.21138,1.71475,1.59589,0.01368,1.7317,0.75006,0.68724,0.77602,0.55664,0.84033,0.64122,0.77909,0.53166,1.15564,2.33366,1.16288,0.02034,0,0.000389652,0.000389652,0.0610348
3,116.705,1.14693,1.55674,1.33439,0.01323,1.50306,0.73396,0.80916,0.81124,0.54199,0.73396,0.80916,0.82682,0.59872,1.20445,1.44335,1.00271,0.02135,0,0.000581796,0.000581796,0.041227
4,158.948,1.24086,1.5607,1.18619,0.01358,1.30684,0.82996,0.77863,0.82618,0.571,0.82145,0.80779,0.85668,0.62593,1.20751,2.17899,0.9497,0.02146,0,0.00076998,0.00076998,0.0214151
5,199.502,1.19434,1.45876,1.09205,0.01438,1.187,0.73341,0.69466,0.74105,0.47622,0.76564,0.72519,0.77368,0.53811,1.30805,1.99771,1.15121,0.02527,0,0.000954204,0.000954204,0.00159937
6,240.957,1.21939,1.51371,1.13614,0.01408,1.18447,0.77579,0.78626,0.82432,0.47823,0.80027,0.77863,0.83948,0.56116,1.42465,1.88541,1.06792,0.02811,0,0.0009505,0.0009505,0.0009505
7,281.874,1.27037,1.42432,1.06622,0.01479,1.0449,0.76049,0.67176,0.73506,0.46022,0.83159,0.67849,0.77774,0.55859,1.28124,1.80136,1.35784,0.0258,0,0.0009406,0.0009406,0.0009406
8,323.309,1.20304,1.37118,0.97997,0.01451,0.96849,0.86879,0.85929,0.91316,0.59639,0.89966,0.88983,0.94866,0.70382,1.19484,1.28117,0.8718,0.02287,0,0.0009307,0.0009307,0.0009307
9,364.427,1.16001,1.42159,0.97098,0.0139,1.04522,0.86027,0.79896,0.89667,0.62962,0.88796,0.84733,0.92172,0.6943,1.11667,1.27665,0.87031,0.02041,0,0.0009208,0.0009208,0.0009208
10,405.797,1.12958,1.30227,0.86304,0.01338,0.90059,0.85857,0.78626,0.84704,0.59148,0.89267,0.81679,0.89882,0.65669,1.11362,1.32327,0.87436,0.02025,0,0.0009109,0.0009109,0.0009109
11,446.878,1.14133,1.41906,0.88649,0.01333,0.94594,0.86215,0.92366,0.95582,0.65759,0.86215,0.92366,0.95736,0.71339,1.03356,1.23544,0.62421,0.01801,0,0.000901,0.000901,0.000901
12,488.253,1.1062,1.30022,0.81712,0.01197,0.81869,0.91906,0.86683,0.94182,0.65364,0.92709,0.8736,0.95063,0.71179,1.10322,1.19302,0.62414,0.01954,0,0.0008911,0.0008911,0.0008911
13,529.312,1.08899,1.27592,0.81905,0.01193,0.82278,0.84134,0.8096,0.88585,0.60543,0.82142,0.8427,0.91193,0.65229,1.08459,1.27733,0.95838,0.01877,0,0.0008812,0.0008812,0.0008812
14,570.278,1.12078,1.28475,0.83777,0.01281,0.96705,0.93245,0.82443,0.94583,0.69648,0.94109,0.83206,0.94715,0.72579,1.03604,1.19222,0.58894,0.01837,0,0.0008713,0.0008713,0.0008713
15,611.611,1.03627,1.21202,0.80583,0.01151,0.84716,0.89299,0.83969,0.94243,0.67597,0.87867,0.87786,0.95085,0.71121,0.98415,1.3156,0.66864,0.01722,0,0.0008614,0.0008614,0.0008614
16,652.719,1.04068,1.24006,0.8228,0.01182,0.84158,0.80238,0.80585,0.88736,0.59081,0.84131,0.77863,0.87488,0.62026,1.19164,1.60752,0.78218,0.02315,0,0.0008515,0.0008515,0.0008515
17,693.929,1.07491,1.2417,0.80444,0.01253,0.8952,0.93784,0.82443,0.91294,0.6685,0.95554,0.83969,0.93294,0.73804,1.01537,1.21038,0.65798,0.01764,0,0.0008416,0.0008416,0.0008416
18,735.151,1.01711,1.28664,0.74996,0.0115,0.92015,0.93688,0.9064,0.9413,0.70218,0.94477,0.91404,0.95058,0.74499,1.01163,1.13745,0.54728,0.01843,0,0.0008317,0.0008317,0.0008317
19,776.381,1.01405,1.17815,0.70182,0.01117,0.6978,0.93392,0.86312,0.94774,0.68406,0.95043,0.87819,0.96314,0.7436,1.06305,1.25325,0.46477,0.01879,0,0.0008218,0.0008218,0.0008218
20,817.438,1.0644,1.21655,0.7108,0.01219,0.80031,0.85721,0.90076,0.93224,0.69544,0.90891,0.91401,0.96296,0.73046,0.95533,1.17769,0.53546,0.01629,0,0.0008119,0.0008119,0.0008119
