epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,66.42,1.16444,2.10863,2.66018,0.0176,2.62989,0.00545,0.48819,0.0676,0.02748,0.00387,0.34646,0.05108,0.01016,1.85713,10.745,4.32742,0.04856,0,0.000196364,0.000196364,0.08056
2,132.957,1.06672,1.54401,1.37433,0.0155,1.74087,0.66644,0.55118,0.59646,0.4139,0.66396,0.56693,0.59548,0.41041,1.1913,2.49412,1.71835,0.02777,0,0.00039244,0.00039244,0.0607561
3,199.257,1.10493,1.55348,1.25072,0.0165,1.57078,0.76509,0.6063,0.73305,0.45668,0.73381,0.66142,0.7464,0.52396,1.37869,2.15883,1.3387,0.03155,0,0.000584556,0.000584556,0.0409482
4,265.241,1.10697,1.5169,1.21169,0.01655,1.65904,0.77775,0.62205,0.69905,0.40976,0.79223,0.6378,0.70524,0.43521,1.49915,2.05671,1.41725,0.03523,0,0.000772712,0.000772712,0.0211363
5,331.252,1.12669,1.51397,1.26137,0.01701,1.55134,0.72853,0.67717,0.74317,0.45273,0.72072,0.67717,0.74637,0.5079,1.41106,1.78329,1.29881,0.03683,0,0.000956908,0.000956908,0.00132054
6,397.307,1.12443,1.48096,1.1369,0.01736,1.49199,0.7219,0.73585,0.78076,0.4914,0.72836,0.73228,0.77833,0.53463,1.36719,2.09257,1.3992,0.03336,0,0.0009505,0.0009505,0.0009505
7,463.345,1.10721,1.47963,1.08622,0.01671,1.48423,0.76288,0.80315,0.80784,0.54258,0.77036,0.81102,0.81845,0.55034,1.22021,1.9134,0.91218,0.02897,0,0.0009406,0.0009406,0.0009406
8,529.39,1.10145,1.42904,1.09351,0.01557,1.47988,0.74167,0.71654,0.784,0.49183,0.77695,0.72441,0.79369,0.54207,1.23797,1.7133,1.24389,0.02975,0,0.0009307,0.0009307,0.0009307
9,595.431,1.08708,1.40834,1.07797,0.0162,1.33768,0.56667,0.47367,0.50014,0.30679,0.59218,0.46457,0.52056,0.32593,1.46496,2.10455,1.93405,0.03589,0,0.0009208,0.0009208,0.0009208
10,661.397,1.07029,1.42604,1.04294,0.01575,1.29609,0.84178,0.70866,0.82787,0.584,0.85137,0.72164,0.83012,0.59317,1.16127,1.78744,1.03957,0.02809,0,0.0009109,0.0009109,0.0009109
11,727.45,1.06446,1.36105,0.99569,0.0158,1.21643,0.74342,0.72441,0.77748,0.56439,0.74142,0.72247,0.77503,0.57459,1.10891,1.77446,1.05474,0.02636,0,0.000901,0.000901,0.000901
12,793.45,1.06017,1.34,0.95438,0.016,1.18752,0.8393,0.75591,0.83079,0.58929,0.84804,0.76378,0.84751,0.60379,1.10394,1.69619,1.00799,0.02507,0,0.0008911,0.0008911,0.0008911
13,859.515,1.07583,1.29529,0.92801,0.01592,1.27565,0.8701,0.77953,0.86975,0.62014,0.89723,0.80315,0.87878,0.63064,1.09168,1.70395,0.81807,0.02546,0,0.0008812,0.0008812,0.0008812
14,925.562,0.99963,1.29068,0.92244,0.01457,1.17046,0.8223,0.76378,0.8291,0.57214,0.8223,0.76378,0.8329,0.59616,1.11967,1.63779,0.97224,0.02595,0,0.0008713,0.0008713,0.0008713
