epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,134.508,1.26606,2.06869,1.96079,0.01881,2.57209,0.65572,0.3622,0.4403,0.27793,0.64146,0.35433,0.43022,0.25966,1.439,3.75937,2.61719,0.03408,0,0.000198182,0.000198182,0.08038
2,271.058,1.11554,1.64323,1.42789,0.01664,1.89433,0.66338,0.58268,0.65302,0.39514,0.66282,0.5882,0.62375,0.36784,1.38657,2.59305,1.50968,0.0333,0,0.00039424,0.00039424,0.0605761
3,408.101,1.15964,1.60984,1.32615,0.01748,1.83473,0.68352,0.66324,0.70096,0.40488,0.6754,0.65536,0.69318,0.46078,1.53618,2.23641,1.39554,0.0393,0,0.000586338,0.000586338,0.0407682
4,545.055,1.15544,1.54892,1.26259,0.01824,1.75592,0.68593,0.61911,0.70021,0.43179,0.64486,0.59055,0.66113,0.42943,1.28225,2.08031,1.35812,0.03054,0,0.000774476,0.000774476,0.0209563
5,681.848,1.18092,1.60592,1.31131,0.01786,1.7033,0.7304,0.68265,0.76987,0.53098,0.75507,0.70866,0.7995,0.55405,1.14632,1.68125,1.06934,0.02778,0,0.000958654,0.000958654,0.00114047
6,818.793,1.18151,1.51113,1.20711,0.01765,1.59442,0.80705,0.70079,0.7992,0.52387,0.81936,0.71654,0.81817,0.57076,1.28518,1.64788,1.01784,0.03034,0,0.0009505,0.0009505,0.0009505
7,955.492,1.15222,1.45862,1.16672,0.01721,1.56134,0.77407,0.70143,0.79836,0.5055,0.6706,0.81753,0.79517,0.54426,1.35337,1.84563,1.00792,0.03166,0,0.0009406,0.0009406,0.0009406
8,1092.29,1.13504,1.45309,1.09925,0.0168,1.55808,0.83696,0.76799,0.82713,0.56788,0.84554,0.77587,0.83206,0.598,1.11127,1.75334,0.89535,0.0265,0,0.0009307,0.0009307,0.0009307
9,1229.28,1.14428,1.5169,1.10752,0.01765,1.62914,0.81256,0.75095,0.83449,0.56742,0.81294,0.75284,0.82995,0.59469,1.13933,1.62794,0.83496,0.02744,0,0.0009208,0.0009208,0.0009208
10,1365.98,1.11525,1.46233,1.10198,0.01715,1.5707,0.87103,0.70079,0.79853,0.52015,0.87103,0.70079,0.80446,0.54058,1.28263,2.00338,0.98382,0.03085,0,0.0009109,0.0009109,0.0009109
11,1502.79,1.11755,1.43162,1.07472,0.01675,1.41518,0.75758,0.75591,0.81486,0.5473,0.7919,0.77953,0.82013,0.57573,1.17643,1.76149,0.92801,0.02766,0,0.000901,0.000901,0.000901
12,1639.57,1.09643,1.39588,1.00761,0.01731,1.3601,0.74044,0.74123,0.80724,0.53018,0.82762,0.68049,0.81776,0.53862,1.29803,2.06242,0.90531,0.03162,0,0.0008911,0.0008911,0.0008911
13,1776.34,1.0932,1.34742,0.94856,0.01612,1.31678,0.81196,0.78203,0.86362,0.60188,0.81992,0.78871,0.86959,0.61501,1.16493,1.65518,0.84286,0.0265,0,0.0008812,0.0008812,0.0008812
14,1913.32,1.09045,1.41007,0.97383,0.01624,1.40073,0.78438,0.8189,0.81485,0.55387,0.78438,0.8189,0.81068,0.57508,1.13969,1.52702,1.00303,0.0269,0,0.0008713,0.0008713,0.0008713
15,2050.31,1.0473,1.32106,0.95166,0.01539,1.29989,0.79211,0.82677,0.85953,0.6042,0.79211,0.82677,0.86104,0.61209,1.09648,1.6728,0.77535,0.02544,0,0.0008614,0.0008614,0.0008614
