epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,155.803,1.28901,2.12997,2.04886,0.0193,2.66157,0.66593,0.48659,0.52135,0.32053,0.64678,0.46457,0.51498,0.28468,1.34968,2.80213,1.8977,0.0331,0,0.000198462,0.000198462,0.0803523
2,310.243,1.22483,1.68724,1.46055,0.01835,2.0777,0.72529,0.48819,0.58354,0.3672,0.73725,0.48819,0.59384,0.38417,1.40145,2.39328,1.85621,0.03372,0,0.000394517,0.000394517,0.0605484
3,464.724,1.21335,1.59708,1.3499,0.01866,1.87027,0.66605,0.67531,0.69589,0.42651,0.68034,0.68712,0.71695,0.44748,1.21707,1.76014,1.57095,0.02949,0,0.000586612,0.000586612,0.0407405
4,618.747,1.21412,1.60808,1.24474,0.01829,1.72951,0.75966,0.71654,0.76944,0.50633,0.76801,0.72441,0.78599,0.53079,1.13961,1.67155,1.23399,0.02713,0,0.000774747,0.000774747,0.0209286
5,772.948,1.24157,1.54555,1.24185,0.01878,1.80535,0.70227,0.74803,0.75363,0.45421,0.71033,0.75591,0.77889,0.47835,1.26422,1.99793,1.15363,0.03066,0,0.000958922,0.000958922,0.00111277
6,927.053,1.23019,1.51883,1.25607,0.01921,1.81918,0.72092,0.77165,0.78569,0.5164,0.75061,0.79528,0.81541,0.55434,1.10986,1.42003,1.01227,0.02604,0,0.0009505,0.0009505,0.0009505
7,1081.09,1.19505,1.49606,1.21913,0.01799,1.76789,0.72661,0.71654,0.78257,0.50666,0.73571,0.72441,0.79555,0.54616,1.19081,1.74923,0.98304,0.02903,0,0.0009406,0.0009406,0.0009406
8,1234.83,1.12748,1.42794,1.10776,0.0168,1.55711,0.64914,0.56693,0.58838,0.37178,0.65816,0.5748,0.61057,0.39276,1.30703,1.84679,1.38951,0.0317,0,0.0009307,0.0009307,0.0009307
9,1388.77,1.15883,1.51474,1.15191,0.01789,1.57105,0.82009,0.68196,0.7824,0.52932,0.83421,0.70079,0.7959,0.54963,1.15191,1.57444,0.95797,0.02758,0,0.0009208,0.0009208,0.0009208
10,1543.06,1.17932,1.44529,1.10541,0.01784,1.62296,0.76356,0.71202,0.76997,0.51026,0.77208,0.71654,0.78051,0.53652,1.08965,1.5037,0.91849,0.02526,0,0.0009109,0.0009109,0.0009109
11,1697.03,1.15598,1.40406,1.0663,0.01733,1.52787,0.84803,0.77165,0.85006,0.59448,0.86534,0.7874,0.87645,0.6184,0.98756,1.38629,0.86277,0.02362,0,0.000901,0.000901,0.000901
12,1851.2,1.14129,1.44228,1.08377,0.01745,1.5416,0.76095,0.69291,0.74463,0.48881,0.8006,0.72441,0.78583,0.53277,1.1725,1.50516,1.12908,0.02878,0,0.0008911,0.0008911,0.0008911
13,2005.14,1.10656,1.43862,1.1409,0.01635,1.60803,0.76228,0.68504,0.77907,0.57027,0.76721,0.72665,0.7796,0.58224,0.97666,1.56855,0.95567,0.02302,0,0.0008812,0.0008812,0.0008812
14,2159.36,1.10943,1.44007,1.04687,0.01648,1.51219,0.8258,0.70924,0.79537,0.54783,0.84524,0.73111,0.83819,0.57915,1.07305,1.35712,0.80199,0.02601,0,0.0008713,0.0008713,0.0008713
15,2313.32,1.06674,1.35073,0.97187,0.01644,1.38714,0.86505,0.70665,0.82538,0.55964,0.87712,0.73228,0.8535,0.59806,1.06266,1.47646,0.79022,0.02562,0,0.0008614,0.0008614,0.0008614
16,2467.19,1.07826,1.35051,1.01622,0.01627,1.45375,0.83465,0.7552,0.84629,0.59582,0.82604,0.74777,0.83679,0.6153,1.06856,1.47092,0.91174,0.02487,0,0.0008515,0.0008515,0.0008515
17,2621.04,1.0953,1.35882,0.99043,0.01651,1.32853,0.85766,0.75912,0.85585,0.59949,0.87334,0.74803,0.86064,0.60214,1.02193,1.59147,0.84608,0.02358,0,0.0008416,0.0008416,0.0008416
18,2774.73,1.04861,1.38504,0.97525,0.01589,1.50727,0.72839,0.74016,0.77251,0.53691,0.74233,0.75591,0.78137,0.55491,1.09027,1.53253,0.99733,0.02566,0,0.0008317,0.0008317,0.0008317
