epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,65.6289,1.15959,1.76386,1.93131,0.0169,2.40423,0.20491,0.1299,0.07704,0.01961,0.21458,0.12598,0.07389,0.02097,2.55515,4.03762,3.66282,0.07226,0,0.000196364,0.000196364,0.08056
2,132.326,1.05479,1.47858,1.33478,0.01504,1.74588,0.66231,0.59055,0.63399,0.36239,0.67667,0.59325,0.63754,0.38901,1.63595,3.89323,1.5781,0.04154,0,0.00039244,0.00039244,0.0607561
3,198.377,1.04678,1.50279,1.18112,0.01498,1.55738,0.67537,0.74803,0.75778,0.52952,0.78363,0.65354,0.7559,0.52129,1.08811,2.1735,1.13739,0.02531,0,0.000584556,0.000584556,0.0409482
4,264.151,1.10031,1.47725,1.14153,0.01609,1.57571,0.71362,0.68675,0.70899,0.46629,0.71133,0.67717,0.7015,0.47503,1.32543,2.38423,1.2161,0.0316,0,0.000772712,0.000772712,0.0211363
5,329.93,1.1087,1.4783,1.17026,0.01648,1.52272,0.74291,0.67717,0.75365,0.53365,0.75193,0.68504,0.76473,0.54694,1.20024,1.8306,1.06613,0.02814,0,0.000956908,0.000956908,0.00132054
6,395.942,1.11205,1.48027,1.09395,0.01728,1.48699,0.71968,0.69291,0.73649,0.49949,0.68223,0.66929,0.6937,0.5075,1.11108,1.72545,1.33955,0.02617,0,0.0009505,0.0009505,0.0009505
7,461.748,1.06693,1.4596,1.08823,0.01598,1.4731,0.82255,0.6935,0.78987,0.53255,0.8426,0.70866,0.80264,0.54535,1.25239,2.1427,1.13922,0.02988,0,0.0009406,0.0009406,0.0009406
8,527.637,1.11123,1.42277,1.09243,0.01608,1.47611,0.85189,0.70866,0.82257,0.5572,0.87061,0.74173,0.83887,0.57616,1.19089,1.75461,1.03454,0.02839,0,0.0009307,0.0009307,0.0009307
9,593.589,1.10743,1.40126,1.04165,0.01654,1.37264,0.81492,0.76378,0.8064,0.54839,0.83253,0.77953,0.82385,0.57916,1.23782,1.75872,1.00561,0.02966,0,0.0009208,0.0009208,0.0009208
10,659.162,1.06248,1.40568,0.96638,0.01602,1.30964,0.91716,0.67717,0.82638,0.5664,0.82914,0.72601,0.82641,0.57037,1.11014,1.68257,1.06195,0.02664,0,0.0009109,0.0009109,0.0009109
11,725.201,1.00106,1.36389,1.01071,0.01478,1.26193,0.84954,0.7558,0.85033,0.59166,0.8577,0.77165,0.86808,0.6169,1.14709,1.61875,0.90543,0.0268,0,0.000901,0.000901,0.000901
12,791.151,1.06454,1.35227,0.9495,0.01582,1.24381,0.85027,0.79528,0.85225,0.60211,0.83644,0.84562,0.87841,0.61557,1.13329,1.75448,0.8512,0.02663,0,0.0008911,0.0008911,0.0008911
13,857.065,1.01661,1.2822,0.91522,0.01451,1.25738,0.81766,0.81212,0.87454,0.62465,0.8018,0.79637,0.87031,0.63244,1.05996,1.57505,0.81946,0.0248,0,0.0008812,0.0008812,0.0008812
14,923.034,1.00089,1.27673,0.907,0.01451,1.20477,0.79061,0.77299,0.79979,0.56357,0.79061,0.77299,0.80803,0.58222,1.04333,1.69441,0.9759,0.02429,0,0.0008713,0.0008713,0.0008713
15,988.839,1.00872,1.29183,0.92896,0.0149,1.30457,0.81795,0.84908,0.84637,0.56762,0.82527,0.85539,0.86092,0.6179,1.18011,1.61349,0.96007,0.02748,0,0.0008614,0.0008614,0.0008614
16,1054.59,0.99668,1.27391,0.89544,0.0146,1.1939,0.7797,0.77953,0.80399,0.60125,0.7797,0.77953,0.80937,0.60213,1.02879,1.54505,0.95571,0.02386,0,0.0008515,0.0008515,0.0008515
17,1120.32,0.95349,1.25251,0.88666,0.01396,1.22732,0.65177,0.59843,0.66565,0.43543,0.66055,0.5516,0.63607,0.41378,1.2505,2.27013,1.46747,0.02999,0,0.0008416,0.0008416,0.0008416
18,1186.06,0.98511,1.26544,0.85869,0.01394,1.1684,0.84189,0.72441,0.80698,0.578,0.84138,0.74016,0.81614,0.56638,1.10103,1.745,1.0433,0.02547,0,0.0008317,0.0008317,0.0008317
19,1251.94,1.00305,1.28503,0.8743,0.01458,1.18979,0.78031,0.8189,0.81926,0.59248,0.80659,0.82677,0.85476,0.61594,1.05778,1.66712,0.87056,0.0246,0,0.0008218,0.0008218,0.0008218
20,1317.71,0.95122,1.23705,0.83547,0.01366,1.13179,0.81031,0.83465,0.86519,0.63641,0.82727,0.85039,0.88132,0.65028,1.05037,1.64064,0.77981,0.02365,0,0.0008119,0.0008119,0.0008119
21,1383.75,0.9835,1.30995,0.84301,0.01385,1.09677,0.84483,0.79528,0.84144,0.56251,0.84483,0.79528,0.84997,0.58969,1.19431,1.65831,0.90202,0.02956,0,0.000802,0.000802,0.000802
