epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,110.418,1.2038,1.80496,2.30584,0.01741,2.38127,0.50979,0.25386,0.28523,0.19229,0.43371,0.20472,0.16234,0.08707,1.45021,7.20567,2.77569,0.03346,0,0.000198182,0.000198182,0.08038
2,224.674,1.16069,1.6354,1.46366,0.01699,1.90159,0.61329,0.50394,0.61134,0.40292,0.63098,0.51969,0.63196,0.40802,1.21878,2.08495,1.80218,0.02797,0,0.00039424,0.00039424,0.0605761
3,338.352,1.14762,1.58311,1.33416,0.01717,1.68452,0.67025,0.67717,0.70888,0.47195,0.6556,0.66142,0.70385,0.47645,1.21641,1.96468,1.27347,0.02991,0,0.000586338,0.000586338,0.0407682
4,452.027,1.21116,1.58641,1.27428,0.01881,1.77547,0.78496,0.68504,0.80364,0.51774,0.76989,0.68496,0.78562,0.52743,1.23053,2.37976,1.10558,0.02887,0,0.000774476,0.000774476,0.0209563
5,565.735,1.18599,1.48352,1.20309,0.01793,1.58813,0.65937,0.59445,0.62956,0.40944,0.65937,0.59445,0.63956,0.42741,1.25803,1.87723,1.41095,0.02905,0,0.000958654,0.000958654,0.00114047
6,679.295,1.14465,1.50789,1.14909,0.01682,1.54297,0.78385,0.68504,0.79501,0.55339,0.84012,0.68504,0.81492,0.56682,1.11322,1.66298,0.975,0.02632,0,0.0009505,0.0009505,0.0009505
7,792.984,1.13973,1.44629,1.08846,0.01669,1.45444,0.82485,0.70866,0.80479,0.56451,0.84318,0.72441,0.81962,0.58445,1.13134,1.60667,0.95649,0.02635,0,0.0009406,0.0009406,0.0009406
8,906.687,1.14314,1.42531,1.16556,0.01726,1.49863,0.70523,0.79528,0.80435,0.55788,0.77616,0.73228,0.81334,0.57259,1.15843,1.88994,0.96722,0.02771,0,0.0009307,0.0009307,0.0009307
9,1020.29,1.12473,1.47777,1.11401,0.01715,1.50638,0.84213,0.75591,0.8287,0.56663,0.8509,0.76378,0.82806,0.5877,1.219,1.78698,0.88177,0.02805,0,0.0009208,0.0009208,0.0009208
10,1133.93,1.09317,1.37265,1.04562,0.01659,1.31146,0.82483,0.81102,0.86382,0.57088,0.8354,0.8189,0.86476,0.5997,1.22035,1.64715,0.84133,0.03023,0,0.0009109,0.0009109,0.0009109
11,1247.65,1.08213,1.41619,0.97139,0.01607,1.42047,0.82757,0.70866,0.78615,0.53654,0.83702,0.71654,0.80028,0.52729,1.10622,1.68259,0.97684,0.02612,0,0.000901,0.000901,0.000901
12,1360.98,1.08328,1.35886,1.02366,0.01642,1.41977,0.78164,0.81742,0.82238,0.57494,0.78164,0.81742,0.83888,0.60825,1.08671,1.53069,0.91294,0.02515,0,0.0008911,0.0008911,0.0008911
13,1474.7,1.04923,1.33146,0.97459,0.01584,1.3542,0.77285,0.83053,0.85637,0.58897,0.76293,0.86157,0.87537,0.61318,1.1612,1.59546,0.72539,0.02757,0,0.0008812,0.0008812,0.0008812
