epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,36.0042,0.97317,2.08959,2.29425,1.26873,0,0.86701,0.30709,0.65663,0.43332,0.88924,0.31496,0.67364,0.41981,1.04947,2.82863,2.93375,1.45704,0,0.000654545,0.000654545,0.000654545
2,49.9661,1.07628,1.84589,1.77434,1.33656,0,0.50779,0.47115,0.41435,0.22941,0.50779,0.47115,0.42192,0.24603,1.33524,3.78741,2.68695,1.82946,0,0.00130813,0.00130813,0.00130813
3,63.3764,1.10222,1.82047,1.58539,1.33713,0,0.46398,0.40213,0.41956,0.27467,0.52069,0.37638,0.35727,0.19041,1.44543,4.50376,3.09812,1.71955,0,0.00194852,0.00194852,0.00194852
4,76.657,1.09961,1.75619,1.52338,1.34071,0,0.6627,0.61417,0.6394,0.41177,0.65406,0.58063,0.60921,0.37811,1.2929,3.93015,2.44623,1.72163,0,0.0019406,0.0019406,0.0019406
5,89.9954,1.12072,1.75437,1.38468,1.34796,0,0.66203,0.64567,0.64652,0.43012,0.67845,0.66929,0.65743,0.42281,1.26231,2.38254,2.35688,1.63924,0,0.0019208,0.0019208,0.0019208
6,103.161,1.08299,1.68702,1.30961,1.33471,0,0.71809,0.76216,0.7778,0.51492,0.71127,0.73709,0.7602,0.52043,1.17089,2.05681,1.40305,1.46517,0,0.001901,0.001901,0.001901
7,116.652,0.98521,1.65888,1.21853,1.25888,0,0.75537,0.6063,0.69552,0.48388,0.74374,0.6063,0.68904,0.46462,1.07489,2.47231,1.63801,1.4667,0,0.0018812,0.0018812,0.0018812
8,129.876,0.98475,1.65433,1.20083,1.26953,0,0.24088,0.37478,0.1869,0.07721,0.22063,0.34328,0.16418,0.06521,1.69692,4.03518,3.30603,2.24731,0,0.0018614,0.0018614,0.0018614
9,143.25,1.03318,1.72036,1.21041,1.32183,0,0.80527,0.68504,0.78785,0.52717,0.79832,0.69291,0.77941,0.51781,1.14367,2.19459,1.25752,1.44208,0,0.0018416,0.0018416,0.0018416
10,156.704,1.02948,1.71328,1.20611,1.31868,0,0.79636,0.70824,0.82429,0.53967,0.74528,0.71654,0.81047,0.51735,1.18072,2.05802,1.15502,1.46061,0,0.0018218,0.0018218,0.0018218
11,170.156,0.97407,1.66355,1.16548,1.28074,0,0.73517,0.81102,0.80459,0.55046,0.71128,0.79534,0.79298,0.52508,1.02633,1.97748,1.05924,1.39441,0,0.001802,0.001802,0.001802
12,183.482,0.93081,1.56386,1.02433,1.24127,0,0.75768,0.74803,0.80864,0.54396,0.75604,0.73204,0.80094,0.54243,1.04783,1.92787,1.15689,1.3577,0,0.0017822,0.0017822,0.0017822
13,196.877,0.90748,1.41,1.03275,1.22393,0,0.73301,0.77165,0.80164,0.58334,0.7869,0.7874,0.82656,0.56995,0.97025,1.86855,1.16722,1.28974,0,0.0017624,0.0017624,0.0017624
14,210.012,0.89421,1.52692,1.0106,1.19847,0,0.71462,0.62992,0.72302,0.50367,0.78353,0.59843,0.7177,0.47014,1.02534,2.11057,1.25605,1.38281,0,0.0017426,0.0017426,0.0017426
15,222.991,0.91166,1.49373,0.9917,1.20572,0,0.76002,0.77308,0.81461,0.57268,0.75196,0.76386,0.80148,0.53816,1.0041,2.12953,1.21202,1.39752,0,0.0017228,0.0017228,0.0017228
16,235.997,0.91131,1.52689,0.98643,1.23807,0,0.80482,0.76378,0.84246,0.58312,0.81312,0.77165,0.83325,0.57953,1.03585,1.94054,0.93916,1.36354,0,0.001703,0.001703,0.001703
17,248.887,0.87226,1.40531,0.94989,1.18225,0,0.79332,0.77953,0.84849,0.61279,0.79332,0.77953,0.85139,0.60098,0.99701,1.84541,0.90164,1.33899,0,0.0016832,0.0016832,0.0016832
18,261.701,0.86709,1.4599,0.96246,1.16921,0,0.75251,0.74803,0.81106,0.59172,0.74333,0.72974,0.80205,0.56696,0.94303,1.66376,1.00461,1.30591,0,0.0016634,0.0016634,0.0016634
19,274.674,0.8554,1.41127,0.93749,1.18813,0,0.81554,0.76592,0.81856,0.60188,0.8305,0.73306,0.82518,0.6001,0.94885,1.71569,0.92667,1.27985,0,0.0016436,0.0016436,0.0016436
20,287.791,0.86072,1.46426,0.9258,1.18961,0,0.8035,0.77953,0.84041,0.59046,0.80458,0.75591,0.82532,0.59281,1.04254,1.74432,0.97993,1.33975,0,0.0016238,0.0016238,0.0016238
21,300.716,0.89738,1.46078,0.94765,1.22949,0,0.83688,0.74016,0.81751,0.60465,0.84578,0.74803,0.81778,0.59987,0.91597,1.6465,0.96254,1.25535,0,0.001604,0.001604,0.001604
22,313.89,0.84068,1.34562,0.90942,1.18449,0,0.91513,0.76378,0.87786,0.62675,0.90702,0.75591,0.85495,0.62423,0.95014,1.72228,0.84661,1.29484,0,0.0015842,0.0015842,0.0015842
23,327.12,0.84772,1.33327,0.90883,1.16801,0,0.79715,0.77953,0.84579,0.61241,0.80521,0.7874,0.839,0.59435,0.92172,1.66038,0.89611,1.25388,0,0.0015644,0.0015644,0.0015644
24,340.167,0.80284,1.37102,0.84247,1.15351,0,0.8278,0.83274,0.85736,0.6113,0.82714,0.8289,0.86558,0.60926,0.93789,1.66841,0.86109,1.30142,0,0.0015446,0.0015446,0.0015446
