epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,143.397,1.16044,1.84667,2.22661,0.01673,2.47049,0.54033,0.39802,0.44968,0.26506,0.53631,0.40157,0.45198,0.26513,1.43906,4.17882,2.14516,0.03318,0,0.000198182,0.000198182,0.08038
2,285.952,1.24083,1.63191,1.49358,0.0186,1.9468,0.6636,0.58268,0.67104,0.43807,0.6683,0.61417,0.6925,0.47073,1.30186,2.04739,1.43366,0.03089,0,0.00039424,0.00039424,0.0605761
3,428.531,1.21136,1.55555,1.31603,0.01849,1.73218,0.81536,0.56693,0.66636,0.42272,0.81536,0.56693,0.66547,0.44624,1.39585,2.11188,1.38709,0.03427,0,0.000586338,0.000586338,0.0407682
4,571.063,1.19955,1.54574,1.32344,0.01877,1.76717,0.70032,0.75444,0.75486,0.47716,0.68738,0.70866,0.73396,0.51238,1.23065,1.65468,1.16058,0.02949,0,0.000774476,0.000774476,0.0209563
5,713.672,1.13818,1.5043,1.18126,0.01746,1.61043,0.73505,0.73228,0.78509,0.54338,0.7832,0.70079,0.77672,0.54968,1.10299,1.76997,1.13999,0.02574,0,0.000958654,0.000958654,0.00114047
6,855.9,1.1253,1.50498,1.18563,0.01749,1.57669,0.70486,0.74803,0.75071,0.51414,0.70635,0.75591,0.77976,0.53877,1.14458,1.71553,1.08043,0.02825,0,0.0009505,0.0009505,0.0009505
7,998.148,1.17502,1.55286,1.20662,0.01813,1.60356,0.72084,0.77165,0.79971,0.54474,0.72819,0.77953,0.80249,0.56415,1.15025,1.63149,1.07982,0.02704,0,0.0009406,0.0009406,0.0009406
8,1140.44,1.12806,1.45048,1.10511,0.01728,1.44681,0.84438,0.79528,0.84506,0.53471,0.83546,0.7874,0.84479,0.57881,1.22722,1.71602,0.95293,0.02859,0,0.0009307,0.0009307,0.0009307
9,1282.91,1.09699,1.35244,1.06974,0.01676,1.44944,0.75877,0.74016,0.80243,0.55361,0.79472,0.77165,0.84444,0.5797,1.19739,1.85947,0.97114,0.02792,0,0.0009208,0.0009208,0.0009208
10,1425.34,1.10486,1.40079,1.05717,0.01654,1.42671,0.79363,0.72678,0.81631,0.54963,0.812,0.70079,0.80779,0.57205,1.20803,1.62438,1.01796,0.02782,0,0.0009109,0.0009109,0.0009109
11,1567.44,1.10185,1.39135,1.07741,0.01686,1.49983,0.79311,0.77953,0.85068,0.59815,0.8056,0.7874,0.88011,0.62297,1.06735,1.61367,0.95882,0.02506,0,0.000901,0.000901,0.000901
12,1709.53,1.06629,1.3415,1.00222,0.01604,1.28109,0.84072,0.78966,0.83297,0.59121,0.8817,0.82677,0.88073,0.62015,1.05845,1.54501,0.83993,0.02466,0,0.0008911,0.0008911,0.0008911
13,1851.67,1.05975,1.30093,0.91018,0.01594,1.2479,0.76744,0.64567,0.7506,0.49741,0.79184,0.65899,0.76128,0.51232,1.15321,1.67738,1.11359,0.02735,0,0.0008812,0.0008812,0.0008812
14,1993.94,1.03626,1.33017,0.95513,0.01568,1.30037,0.80851,0.7874,0.84429,0.62005,0.82492,0.80315,0.8623,0.62631,1.0378,1.53171,0.76322,0.02499,0,0.0008713,0.0008713,0.0008713
15,2136.17,1.03801,1.31249,0.92323,0.01575,1.20897,0.8193,0.82677,0.87208,0.60814,0.82507,0.83465,0.87242,0.62834,1.16773,1.65701,0.80702,0.02744,0,0.0008614,0.0008614,0.0008614
16,2278.23,0.99459,1.26346,0.84369,0.01498,1.24552,0.84783,0.78968,0.85898,0.60328,0.84809,0.7874,0.86702,0.62857,1.1048,1.45619,0.79402,0.02622,0,0.0008515,0.0008515,0.0008515
17,2420.31,0.99655,1.31759,0.88777,0.01494,1.17792,0.86614,0.75591,0.84462,0.60574,0.87607,0.76378,0.85055,0.6296,1.05372,1.42068,0.77939,0.02386,0,0.0008416,0.0008416,0.0008416
18,2562.48,1.03342,1.30517,0.92569,0.01553,1.29718,0.76236,0.82677,0.86014,0.59562,0.75602,0.82677,0.87776,0.62321,1.19385,1.51088,0.79486,0.02811,0,0.0008317,0.0008317,0.0008317
19,2704.6,0.97518,1.27297,0.90596,0.01404,1.22498,0.83233,0.83465,0.85929,0.62259,0.84054,0.84252,0.87418,0.64505,1.02262,1.56511,0.78085,0.02361,0,0.0008218,0.0008218,0.0008218
20,2846.89,1.01852,1.32826,0.90039,0.01578,1.18841,0.83472,0.75556,0.86208,0.62747,0.86071,0.7785,0.88299,0.65055,1.06213,1.49865,0.74672,0.02491,0,0.0008119,0.0008119,0.0008119
21,2989.17,0.98249,1.2539,0.85501,0.01406,1.26747,0.85512,0.79007,0.86938,0.63002,0.87259,0.80889,0.88103,0.64238,1.04716,1.54638,0.69762,0.0253,0,0.000802,0.000802,0.000802
22,3131.37,0.98929,1.28548,0.8372,0.01545,1.26588,0.86465,0.82677,0.85815,0.58789,0.87288,0.83465,0.87399,0.60041,1.11145,1.54909,0.81522,0.02608,0,0.0007921,0.0007921,0.0007921
23,3273.51,0.9424,1.23409,0.82233,0.0141,1.13494,0.76289,0.85827,0.85124,0.61053,0.77015,0.86614,0.86218,0.62737,1.04934,1.3843,0.76933,0.02447,0,0.0007822,0.0007822,0.0007822
24,3415.58,0.95147,1.23837,0.82902,0.01376,1.11088,0.87753,0.84252,0.87782,0.62539,0.88721,0.85039,0.88934,0.63833,1.09389,1.46319,0.72027,0.02683,0,0.0007723,0.0007723,0.0007723
25,3557.64,0.9244,1.20992,0.77369,0.01366,1.12409,0.79769,0.82677,0.86162,0.64803,0.80573,0.83465,0.87662,0.66958,0.96673,1.44053,0.75262,0.02241,0,0.0007624,0.0007624,0.0007624
26,3699.88,0.98634,1.23953,0.79497,0.01428,1.08125,0.88113,0.81711,0.88983,0.64988,0.88113,0.81711,0.88337,0.64568,0.99031,1.67897,0.68287,0.02275,0,0.0007525,0.0007525,0.0007525
27,3842.05,0.94216,1.2094,0.78672,0.01404,1.08582,0.87552,0.80315,0.8868,0.65663,0.88411,0.81102,0.89334,0.6723,1.0081,1.45604,0.65277,0.02355,0,0.0007426,0.0007426,0.0007426
28,3984.19,0.94103,1.14795,0.76524,0.01359,1.06115,0.85713,0.75581,0.84865,0.61269,0.85096,0.77953,0.85241,0.62582,1.08864,1.4368,0.80006,0.02552,0,0.0007327,0.0007327,0.0007327
29,4126.31,0.9309,1.1775,0.78147,0.01393,0.99315,0.7848,0.83275,0.82804,0.61563,0.80096,0.85554,0.85998,0.62708,0.98654,1.49658,0.82274,0.023,0,0.0007228,0.0007228,0.0007228
30,4268.51,0.94372,1.18885,0.81809,0.01425,1.09747,0.85668,0.8472,0.87749,0.65403,0.85668,0.8472,0.88211,0.66622,0.98866,1.35144,0.67916,0.02267,0,0.0007129,0.0007129,0.0007129
31,4410.64,0.93214,1.19088,0.77166,0.01374,1.0335,0.8778,0.81102,0.87673,0.65295,0.91387,0.83465,0.90196,0.66195,1.01275,1.49408,0.68945,0.02326,0,0.000703,0.000703,0.000703
32,4552.8,0.91417,1.17614,0.74117,0.0131,1.05384,0.84297,0.84541,0.87752,0.6563,0.85868,0.85827,0.89765,0.66157,0.95993,1.492,0.74868,0.02257,0,0.0006931,0.0006931,0.0006931
33,4694.95,0.89727,1.1718,0.77572,0.01279,1.04953,0.81323,0.83465,0.86064,0.63829,0.82883,0.85039,0.88298,0.64413,1.05395,1.46235,0.71085,0.02519,0,0.0006832,0.0006832,0.0006832
34,4837.22,0.89803,1.13753,0.72922,0.01301,1.01027,0.92696,0.79941,0.89174,0.66024,0.93602,0.80643,0.89989,0.67041,0.98513,1.46514,0.65795,0.02219,0,0.0006733,0.0006733,0.0006733
35,4979.32,0.87961,1.14046,0.70908,0.01246,0.96344,0.86061,0.82648,0.87782,0.65137,0.87701,0.84223,0.89029,0.66096,0.97013,1.37258,0.69708,0.02245,0,0.0006634,0.0006634,0.0006634
36,5121.45,0.85282,1.10881,0.72054,0.01242,0.90295,0.85506,0.74326,0.85157,0.62167,0.8677,0.76378,0.85805,0.63175,1.01548,1.49215,0.81777,0.02282,0,0.0006535,0.0006535,0.0006535
37,5263.63,0.84756,1.10171,0.70713,0.01281,1.00054,0.84474,0.71654,0.826,0.6189,0.85118,0.74803,0.83466,0.60846,0.93814,1.67667,0.82201,0.02224,0,0.0006436,0.0006436,0.0006436
38,5405.84,0.85384,1.15774,0.74786,0.01192,0.99559,0.91756,0.78878,0.86061,0.66477,0.9267,0.79635,0.87126,0.66371,0.90709,1.3593,0.66322,0.02106,0,0.0006337,0.0006337,0.0006337
39,5547.97,0.82962,1.12881,0.68591,0.01163,0.93318,0.87623,0.83617,0.88799,0.65621,0.88446,0.84385,0.89797,0.66749,0.97247,1.43952,0.63813,0.02238,0,0.0006238,0.0006238,0.0006238
40,5689.96,0.82827,1.07031,0.67236,0.01146,0.88049,0.87495,0.77133,0.85704,0.6632,0.77697,0.88976,0.86271,0.65822,0.92617,1.54983,0.72622,0.02109,0,0.0006139,0.0006139,0.0006139
41,5832.09,0.83134,1.0771,0.68639,0.01133,0.90581,0.8846,0.84503,0.88748,0.66722,0.88521,0.8501,0.89484,0.68006,0.9556,1.38697,0.65569,0.02151,0,0.000604,0.000604,0.000604
42,5974.32,0.831,1.09781,0.70757,0.01174,0.8615,0.84829,0.82677,0.89068,0.69526,0.86522,0.83465,0.89357,0.68144,0.85639,1.29292,0.66848,0.01945,0,0.0005941,0.0005941,0.0005941
43,6116.43,0.82982,1.06344,0.68918,0.01145,0.84548,0.91933,0.80765,0.89432,0.6903,0.91933,0.80765,0.90051,0.69261,0.88698,1.38053,0.65546,0.01998,0,0.0005842,0.0005842,0.0005842
44,6258.59,0.83306,1.10346,0.66891,0.0114,0.83306,0.82396,0.81102,0.85648,0.65368,0.84215,0.82677,0.86238,0.65402,0.96285,1.56555,0.6732,0.0221,0,0.0005743,0.0005743,0.0005743
45,6400.68,0.82723,1.03213,0.6463,0.0117,0.79424,0.82796,0.83369,0.89502,0.67927,0.82796,0.83369,0.89519,0.6905,0.89404,1.39139,0.63889,0.01985,0,0.0005644,0.0005644,0.0005644
46,6542.83,0.85281,1.09599,0.68828,0.01202,0.92251,0.92976,0.81102,0.90354,0.68503,0.94808,0.82677,0.9125,0.70996,0.87773,1.46577,0.65062,0.02031,0,0.0005545,0.0005545,0.0005545
47,6685.09,0.81086,1.08097,0.63442,0.01162,0.82091,0.89715,0.85827,0.88832,0.67486,0.90627,0.86614,0.9025,0.68649,0.90892,1.3737,0.6629,0.02092,0,0.0005446,0.0005446,0.0005446
48,6826.98,0.83722,1.08799,0.64228,0.01178,0.81374,0.86297,0.81102,0.86708,0.66235,0.86297,0.81102,0.88053,0.6639,0.88255,1.38965,0.66381,0.01958,0,0.0005347,0.0005347,0.0005347
49,6968.92,0.8009,1.05154,0.62043,0.01102,0.77453,0.85191,0.8189,0.88792,0.65892,0.85191,0.8189,0.89209,0.67001,0.9592,1.48515,0.65308,0.02248,0,0.0005248,0.0005248,0.0005248
50,7110.84,0.77685,1.01824,0.62161,0.01127,0.78251,0.83432,0.83271,0.8814,0.66437,0.84221,0.84058,0.88443,0.66124,0.97368,1.42538,0.65345,0.02178,0,0.0005149,0.0005149,0.0005149
51,7252.76,0.77036,1.01353,0.55766,0.01071,0.74264,0.90637,0.83849,0.89678,0.6855,0.9234,0.85424,0.90376,0.68461,0.89014,1.48274,0.7394,0.01911,0,0.000505,0.000505,0.000505
52,7394.77,0.77439,0.99358,0.5751,0.01066,0.7495,0.89487,0.87137,0.90119,0.68574,0.89487,0.87137,0.90932,0.69676,0.92338,1.40146,0.63217,0.02149,0,0.0004951,0.0004951,0.0004951
53,7536.82,0.77445,1.05999,0.61066,0.01072,0.8076,0.89774,0.82956,0.89913,0.67987,0.89774,0.82956,0.90127,0.70572,0.94189,1.33752,0.59739,0.02158,0,0.0004852,0.0004852,0.0004852
54,7678.71,0.77906,1.02217,0.6022,0.01089,0.72679,0.84548,0.86166,0.89532,0.69221,0.8536,0.87229,0.90171,0.68931,0.86049,1.35712,0.60044,0.01903,0,0.0004753,0.0004753,0.0004753
