epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,26.8005,1.53338,2.70618,4.92615,0.01576,3.49511,0.00044,0.07895,0.00013,4e-05,0.00037,0.06579,0.00017,5e-05,2.95471,8.13749,5.37839,0.04397,0,0.000189474,0.000189474,0.0812421
2,51.5102,1.40709,1.92022,1.89421,0.01537,2.59458,0.004,0.07895,0.00288,0.00094,0.00466,0.09211,0.003,0.00084,2.87988,17.5547,5.76283,0.04625,0,0.000385618,0.000385618,0.0614382
3,77.8588,1.34591,1.7091,1.58519,0.0137,1.96323,0.63424,0.48684,0.52154,0.33611,0.75084,0.39474,0.46219,0.28769,1.57872,11.3147,2.4701,0.02151,0,0.000577802,0.000577802,0.0416304
4,103.507,1.42923,1.85966,1.53166,0.01532,2.10153,0.61515,0.61842,0.63966,0.33223,0.62142,0.63158,0.6479,0.36649,1.61674,3.08553,1.71901,0.02104,0,0.000766026,0.000766026,0.0218187
5,128.723,1.35314,1.65684,1.41922,0.01516,1.80272,0.79755,0.59211,0.69806,0.49501,0.79755,0.59211,0.72941,0.50203,1.31055,2.42996,1.27162,0.01756,0,0.000950291,0.000950291,0.00200292
6,154.523,1.32745,1.55864,1.29534,0.01412,1.63077,0.48529,0.52632,0.43232,0.22534,0.47882,0.50775,0.42358,0.23715,1.66897,2.20051,2.30957,0.02438,0,0.0009505,0.0009505,0.0009505
7,180.124,1.2984,1.56936,1.20645,0.01362,1.55983,0.55076,0.67105,0.67579,0.40047,0.55076,0.67105,0.67699,0.42194,1.43258,1.94037,1.68511,0.01931,0,0.0009406,0.0009406,0.0009406
8,205.448,1.343,1.59191,1.14974,0.0145,1.6699,0.61833,0.61818,0.57414,0.38371,0.7141,0.52632,0.5595,0.39294,1.48601,2.36472,1.80536,0.02022,0,0.0009307,0.0009307,0.0009307
9,230.911,1.42764,1.57312,1.22772,0.01528,1.50768,0.73654,0.65789,0.68614,0.43222,0.75127,0.67105,0.71437,0.47073,1.444,2.06597,1.63999,0.02012,0,0.0009208,0.0009208,0.0009208
10,256.48,1.3352,1.52991,1.22186,0.01365,1.40072,0.83219,0.5873,0.77702,0.49304,0.83219,0.5873,0.79086,0.50957,1.31657,1.97322,1.38042,0.01702,0,0.0009109,0.0009109,0.0009109
11,282.068,1.31411,1.54872,1.22862,0.01396,1.58582,0.82877,0.71053,0.79333,0.54523,0.83853,0.73684,0.81925,0.56083,1.23983,1.78191,1.34095,0.01659,0,0.000901,0.000901,0.000901
12,307.636,1.25375,1.55438,1.13249,0.01369,1.58735,0.76204,0.67422,0.7782,0.52604,0.68143,0.78808,0.79155,0.55874,1.18703,1.65522,1.19652,0.01565,0,0.0008911,0.0008911,0.0008911
13,333.117,1.21272,1.44488,1.05658,0.01288,1.28947,0.75377,0.85526,0.87304,0.59134,0.80994,0.81579,0.88363,0.58997,1.22079,1.8741,0.85115,0.01621,0,0.0008812,0.0008812,0.0008812
