epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,42.6311,0.82625,2.11411,5.78785,0.01183,2.9475,0.00342,0.9685,0.35074,0.25125,0.00331,0.93701,0.34881,0.26577,1.04337,2.49623,9.82534,0.02423,0,0.000654545,0.000654545,0.000654545
2,65.0955,0.91273,1.49684,4.05845,0.0127,1.81269,0.61666,0.37008,0.49328,0.31412,0.61666,0.37008,0.49528,0.33688,0.96491,2.28588,7.42246,0.02021,0,0.00130813,0.00130813,0.00130813
3,87.8321,1.09962,1.59225,3.06271,0.0156,1.60139,0.80156,0.57251,0.673,0.44489,0.82341,0.58747,0.67056,0.45763,1.21605,2.36332,4.55389,0.02724,0,0.00194852,0.00194852,0.00194852
4,110.725,1.1265,1.62047,2.44619,0.0165,1.74691,0.62745,0.56693,0.58638,0.30102,0.62464,0.56693,0.58005,0.33136,1.2963,2.42575,3.65524,0.02912,0,0.0019406,0.0019406,0.0019406
5,134.103,1.12286,1.55748,2.0121,0.01651,1.73945,0.66042,0.59723,0.65725,0.40572,0.58898,0.69957,0.66536,0.44856,1.30271,2.53389,2.48866,0.02911,0,0.0019208,0.0019208,0.0019208
6,157.344,1.1833,1.55804,1.7156,0.01791,1.51033,0.71874,0.6439,0.69758,0.45443,0.73632,0.65965,0.7173,0.48653,1.26988,2.25926,1.97381,0.02991,0,0.001901,0.001901,0.001901
7,180.285,1.11703,1.56995,1.48767,0.01688,1.51362,0.76326,0.68542,0.79513,0.53328,0.77579,0.68504,0.79928,0.55073,1.1356,1.73906,1.49107,0.02615,0,0.0018812,0.0018812,0.0018812
8,203.225,1.10465,1.52984,1.41761,0.01583,1.49858,0.79644,0.6378,0.77117,0.4888,0.80128,0.63502,0.76757,0.48851,1.28507,2.15059,1.44231,0.02986,0,0.0018614,0.0018614,0.0018614
9,226.26,1.10749,1.48677,1.31017,0.01692,1.4652,0.72906,0.69922,0.75461,0.50448,0.72906,0.69922,0.757,0.52701,1.19824,1.67214,1.38734,0.02842,0,0.0018416,0.0018416,0.0018416
10,249.135,1.07099,1.51664,1.19785,0.01592,1.36313,0.73026,0.68217,0.76397,0.48477,0.72183,0.67429,0.75918,0.50953,1.2896,1.71416,1.34218,0.03162,0,0.0018218,0.0018218,0.0018218
