epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,45.0646,0.85258,2.20461,5.65897,0.01175,3.17028,0.00311,0.88189,0.36714,0.22595,0.00317,0.89764,0.3654,0.24196,0.9302,2.45411,9.82667,0.01982,0,0.000654545,0.000654545,0.000654545
2,64.5531,1.01879,1.67276,4.25291,0.01438,1.82307,0.69779,0.47244,0.58193,0.28893,0.72528,0.49606,0.61588,0.38487,1.29616,2.34026,7.19334,0.0297,0,0.00130813,0.00130813,0.00130813
3,83.6635,1.06704,1.59551,2.98098,0.01596,1.73603,0.72806,0.48488,0.61001,0.39984,0.71623,0.477,0.59523,0.42462,1.21822,2.50227,3.97393,0.02851,0,0.00194852,0.00194852,0.00194852
4,102.672,1.10138,1.52259,2.3674,0.0159,1.69995,0.63857,0.67717,0.66204,0.45472,0.64333,0.70866,0.69495,0.48118,1.23862,2.48964,2.70041,0.02884,0,0.0019406,0.0019406,0.0019406
5,121.594,1.13164,1.62171,1.94542,0.01605,1.57503,0.64056,0.72441,0.74575,0.47354,0.65315,0.74016,0.7448,0.50691,1.23539,2.13226,2.18669,0.02766,0,0.0019208,0.0019208,0.0019208
6,140.847,1.11914,1.52878,1.63203,0.01726,1.52265,0.72421,0.65354,0.70636,0.47074,0.71458,0.66142,0.70912,0.5281,1.23032,2.06433,1.85727,0.02817,0,0.001901,0.001901,0.001901
7,159.909,1.10001,1.44603,1.37627,0.01645,1.47129,0.79505,0.68504,0.81101,0.55481,0.79505,0.68504,0.80545,0.5981,1.14681,1.76253,1.44695,0.02715,0,0.0018812,0.0018812,0.0018812
8,179.023,1.08175,1.48114,1.39227,0.01575,1.46656,0.76306,0.78612,0.81628,0.55068,0.72693,0.75591,0.79169,0.54237,1.15962,1.98165,1.41565,0.02653,0,0.0018614,0.0018614,0.0018614
9,198.094,1.07861,1.4952,1.30741,0.01647,1.48615,0.80429,0.74016,0.82022,0.55871,0.80063,0.75892,0.82548,0.57474,1.11981,1.94859,1.19614,0.02618,0,0.0018416,0.0018416,0.0018416
10,217.134,1.12413,1.49479,1.33077,0.01732,1.51334,0.74656,0.69584,0.7732,0.47125,0.70435,0.69291,0.755,0.51138,1.26961,1.73655,1.43471,0.03111,0,0.0018218,0.0018218,0.0018218
