epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,65.7031,1.24556,2.5366,2.39487,1.67642,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0.000654545,0.000654545,0.000654545
2,119.415,1.48784,2.57222,1.9718,1.83622,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0.00130813,0.00130813,0.00130813
3,172.95,1.51587,2.47073,1.92367,1.85809,0,0.09524,0.0315,0.01164,0.00428,0.07143,0.02362,0.00821,0.00282,nan,nan,nan,nan,0,0.00194852,0.00194852,0.00194852
4,226.575,1.43711,2.37616,1.88216,1.75448,0,0.42424,0.22047,0.19021,0.07641,0.43939,0.22835,0.21705,0.08111,1.79225,7.6647,20.039,2.93262,0,0.0019406,0.0019406,0.0019406
5,279.998,1.3804,2.38338,1.75781,1.72343,0,0.28653,0.30709,0.24114,0.11833,0.32976,0.19685,0.14463,0.05565,1.86974,12.2971,3.9899,2.36279,0,0.0019208,0.0019208,0.0019208
6,333.88,1.31716,2.24361,1.63274,1.69918,0,0.34566,0.49606,0.29708,0.13266,0.32957,0.43307,0.28145,0.11604,1.82257,5.82831,6.79848,2.46101,0,0.001901,0.001901,0.001901
7,387.202,1.18299,2.06718,1.49247,1.56902,0,0.54838,0.51181,0.52571,0.29507,0.53994,0.50394,0.52073,0.28394,1.43627,3.41235,2.76805,1.89892,0,0.0018812,0.0018812,0.0018812
8,440.831,1.15808,2.03538,1.45179,1.5399,0,0.60441,0.54331,0.60852,0.38295,0.60346,0.53543,0.5971,0.35217,1.33096,2.74803,1.86717,1.80524,0,0.0018614,0.0018614,0.0018614
9,494.035,1.18105,1.99231,1.41665,1.57798,0,0.68289,0.6613,0.7142,0.43745,0.6975,0.67717,0.71868,0.43426,1.25418,2.64404,1.59088,1.68839,0,0.0018416,0.0018416,0.0018416
10,547.573,1.13205,1.95471,1.41679,1.54528,0,0.69762,0.62992,0.70655,0.43022,0.66309,0.65354,0.70518,0.45716,1.29607,2.20738,1.54748,1.70294,0,0.0018218,0.0018218,0.0018218
11,600.825,1.12693,1.98421,1.42373,1.53634,0,0.72962,0.61622,0.70836,0.43174,0.7188,0.58369,0.66121,0.38126,1.30932,2.97722,1.59746,1.80113,0,0.001802,0.001802,0.001802
12,653.777,1.05443,1.86569,1.22411,1.49067,0,0.6319,0.69291,0.7353,0.48809,0.59685,0.77165,0.7429,0.48267,1.12452,2.05229,1.41669,1.6098,0,0.0017822,0.0017822,0.0017822
13,706.984,1.04538,1.68238,1.24083,1.47556,0,0.74244,0.62205,0.69161,0.46315,0.74262,0.61342,0.68526,0.44564,1.18306,3.50254,1.39528,1.62013,0,0.0017624,0.0017624,0.0017624
14,760.04,1.0302,1.78444,1.21267,1.45506,0,0.64274,0.68504,0.71504,0.47527,0.66221,0.66377,0.70706,0.47093,1.16117,2.28587,1.43121,1.69951,0,0.0017426,0.0017426,0.0017426
15,812.553,0.9915,1.76723,1.20151,1.41608,0,0.51158,0.48819,0.50087,0.31657,0.49346,0.46026,0.47506,0.27061,1.33786,2.5872,2.34708,1.85789,0,0.0017228,0.0017228,0.0017228
16,865.606,1.03533,1.80532,1.22562,1.49117,0,0.78133,0.64712,0.75899,0.52384,0.79068,0.65435,0.76933,0.4999,1.06631,2.04762,1.2191,1.56765,0,0.001703,0.001703,0.001703
17,918.661,0.95676,1.64912,1.1683,1.4087,0,0.75096,0.76378,0.79428,0.55778,0.77077,0.75591,0.80579,0.56041,0.99661,1.90395,1.31507,1.53395,0,0.0016832,0.0016832,0.0016832
18,971.921,0.97536,1.68857,1.12692,1.39515,0,0.67965,0.67717,0.74432,0.50068,0.76187,0.62992,0.72867,0.48023,1.05637,2.06169,1.55373,1.58249,0,0.0016634,0.0016634,0.0016634
19,1025.1,0.98889,1.67958,1.16517,1.41853,0,0.74457,0.70866,0.75563,0.53573,0.7531,0.71654,0.76353,0.52352,1.02415,1.91617,1.16532,1.46263,0,0.0016436,0.0016436,0.0016436
20,1077.8,0.99634,1.67537,1.13222,1.43513,0,0.76974,0.77165,0.8395,0.58156,0.79072,0.77353,0.8368,0.56996,1.07794,2.01356,1.08419,1.54098,0,0.0016238,0.0016238,0.0016238
21,1131.23,1.00653,1.7542,1.15646,1.46289,0,0.77127,0.69034,0.78957,0.52265,0.76469,0.67717,0.76197,0.48984,1.1642,2.10077,1.2704,1.65828,0,0.001604,0.001604,0.001604
22,1183.8,0.91344,1.58271,1.08243,1.35111,0,0.83306,0.7874,0.84529,0.61962,0.84972,0.80315,0.8589,0.60163,0.93268,1.91394,0.92274,1.40036,0,0.0015842,0.0015842,0.0015842
23,1237.34,0.87752,1.534,1.04599,1.32235,0,0.84336,0.72074,0.82535,0.57438,0.83907,0.69291,0.80838,0.55486,1.02299,1.94777,1.08889,1.52254,0,0.0015644,0.0015644,0.0015644
24,1289.96,0.90281,1.5656,1.0066,1.3772,0,0.74651,0.81161,0.86515,0.618,0.75419,0.8189,0.86741,0.60795,0.94568,1.77154,0.91414,1.43308,0,0.0015446,0.0015446,0.0015446
25,1342.98,0.87953,1.58874,1.0302,1.32919,0,0.81958,0.67963,0.81697,0.59903,0.82889,0.6866,0.81595,0.55151,0.96221,2.10201,1.03085,1.46514,0,0.0015248,0.0015248,0.0015248
26,1395.42,0.888,1.62175,1.02554,1.3631,0,0.86219,0.73897,0.86665,0.62406,0.87138,0.74684,0.8573,0.60589,1.01828,1.81711,0.92239,1.49425,0,0.001505,0.001505,0.001505
27,1448.62,0.88381,1.56156,1.03065,1.36476,0,0.7716,0.77953,0.84653,0.59124,0.77928,0.76378,0.83302,0.5733,1.04071,1.8034,0.96888,1.48604,0,0.0014852,0.0014852,0.0014852
28,1501.36,0.87227,1.64247,1.07809,1.33536,0,0.83455,0.75463,0.82512,0.57914,0.823,0.76378,0.83045,0.57279,1.05841,1.87819,1.07312,1.5506,0,0.0014654,0.0014654,0.0014654
29,1553.8,0.90326,1.61058,1.01647,1.36273,0,0.82816,0.75897,0.86838,0.65635,0.83243,0.77165,0.86507,0.6194,0.93346,1.68069,0.8783,1.41849,0,0.0014456,0.0014456,0.0014456
30,1606.98,0.88414,1.52753,0.9673,1.3307,0,0.83867,0.73228,0.83178,0.61052,0.82965,0.72441,0.82378,0.56826,0.91558,1.80378,0.92545,1.44101,0,0.0014258,0.0014258,0.0014258
31,1659.84,0.86822,1.5215,1.01567,1.33846,0,0.80111,0.68504,0.77853,0.53355,0.82874,0.70866,0.80718,0.53093,1.18182,1.94263,1.0557,1.63927,0,0.001406,0.001406,0.001406
32,1712.38,0.89019,1.62232,1.02192,1.34752,0,0.84698,0.80315,0.86128,0.62174,0.84698,0.80315,0.86348,0.61718,0.9378,1.7123,0.90309,1.42631,0,0.0013862,0.0013862,0.0013862
33,1764.88,0.84542,1.46881,0.93516,1.31902,0,0.84332,0.75591,0.85533,0.63398,0.84332,0.75591,0.85175,0.61743,0.93658,1.73853,0.85996,1.44404,0,0.0013664,0.0013664,0.0013664
34,1817.35,0.83763,1.43035,0.89771,1.33909,0,0.69581,0.81051,0.82311,0.57045,0.68185,0.79528,0.80512,0.54554,1.03985,1.82373,0.98798,1.50013,0,0.0013466,0.0013466,0.0013466
35,1870.12,0.85609,1.41863,0.95834,1.34307,0,0.84564,0.84252,0.86403,0.63225,0.82926,0.82677,0.85628,0.6069,0.93387,1.93109,0.85098,1.40667,0,0.0013268,0.0013268,0.0013268
36,1922.61,0.80642,1.43632,0.90319,1.30061,0,0.75442,0.80315,0.82422,0.58796,0.74702,0.79528,0.80781,0.56451,1.03602,1.95943,1.00075,1.53866,0,0.001307,0.001307,0.001307
37,1975.08,0.78761,1.34888,0.84613,1.27261,0,0.76822,0.80315,0.84941,0.64251,0.76822,0.80315,0.84338,0.60311,0.88467,1.86752,0.8855,1.38231,0,0.0012872,0.0012872,0.0012872
38,2027.36,0.79748,1.36476,0.84044,1.28601,0,0.78093,0.7874,0.82267,0.60074,0.82357,0.73228,0.80538,0.58046,0.96538,1.86164,0.943,1.465,0,0.0012674,0.0012674,0.0012674
39,2079.68,0.85016,1.46236,0.93679,1.31699,0,0.83265,0.77165,0.84907,0.6391,0.83265,0.77165,0.84414,0.60175,0.91749,1.80105,0.89478,1.42294,0,0.0012476,0.0012476,0.0012476
40,2132.44,0.81743,1.45693,0.90687,1.29879,0,0.80434,0.8189,0.83772,0.60743,0.80434,0.8189,0.84779,0.5926,0.94762,1.76785,0.898,1.41988,0,0.0012278,0.0012278,0.0012278
41,2184.55,0.81272,1.43095,0.91358,1.29581,0,0.81233,0.8189,0.88087,0.6633,0.82329,0.82677,0.89328,0.64468,0.86519,1.71211,0.77927,1.33882,0,0.001208,0.001208,0.001208
42,2237.72,0.85503,1.48747,0.90352,1.33613,0,0.81349,0.83465,0.87757,0.62682,0.80346,0.82677,0.87007,0.61643,0.89893,1.6616,0.90754,1.40399,0,0.0011882,0.0011882,0.0011882
43,2290.25,0.78749,1.35471,0.8302,1.2943,0,0.76793,0.76378,0.79417,0.59241,0.77566,0.76378,0.78764,0.57328,0.8961,1.74202,0.92297,1.39618,0,0.0011684,0.0011684,0.0011684
44,2342.51,0.80089,1.41321,0.85106,1.29265,0,0.77492,0.78615,0.85806,0.65506,0.75946,0.77067,0.8484,0.62727,0.85393,1.65785,0.80239,1.34301,0,0.0011486,0.0011486,0.0011486
45,2394.8,0.81729,1.43314,0.89065,1.28345,0,0.84512,0.8189,0.87692,0.65197,0.83734,0.81102,0.88156,0.6398,0.9046,1.61989,0.80326,1.41776,0,0.0011288,0.0011288,0.0011288
46,2447.05,0.76904,1.35936,0.85696,1.2687,0,0.82198,0.84252,0.8768,0.64468,0.81729,0.84533,0.87558,0.62185,0.93538,1.62485,0.78812,1.4355,0,0.001109,0.001109,0.001109
47,2499.43,0.796,1.36832,0.83212,1.27457,0,0.73848,0.86714,0.86064,0.64675,0.78059,0.82677,0.86909,0.60328,0.86625,1.89614,0.82762,1.35308,0,0.0010892,0.0010892,0.0010892
48,2552.14,0.74119,1.3355,0.8004,1.25098,0,0.78896,0.85365,0.87169,0.62892,0.7835,0.84252,0.85852,0.60059,0.92029,1.7372,0.79763,1.439,0,0.0010694,0.0010694,0.0010694
49,2604.47,0.76185,1.37083,0.82358,1.26062,0,0.78637,0.87402,0.8693,0.64784,0.78714,0.87402,0.86887,0.63092,0.88044,1.57976,0.82595,1.36626,0,0.0010496,0.0010496,0.0010496
50,2657,0.75487,1.29814,0.7921,1.24825,0,0.78768,0.83465,0.86316,0.64891,0.80237,0.83121,0.87553,0.63518,0.84857,1.58027,0.80991,1.35322,0,0.0010298,0.0010298,0.0010298
51,2709.57,0.76089,1.34207,0.77174,1.2572,0,0.83043,0.85039,0.87679,0.68728,0.83812,0.85827,0.8907,0.66372,0.81818,1.61212,0.74282,1.31353,0,0.00101,0.00101,0.00101
52,2762.62,0.77714,1.31774,0.80746,1.26729,0,0.88455,0.77165,0.84441,0.63436,0.88455,0.77165,0.84479,0.60524,0.92909,1.95132,0.8179,1.41733,0,0.0009902,0.0009902,0.0009902
53,2814.95,0.7615,1.38045,0.83551,1.26352,0,0.81515,0.81102,0.87305,0.68095,0.85923,0.81102,0.87349,0.6547,0.81632,1.67406,0.77076,1.34253,0,0.0009704,0.0009704,0.0009704
54,2867.36,0.74994,1.27416,0.74204,1.24273,0,0.88697,0.86502,0.90523,0.66301,0.88421,0.86614,0.9052,0.64132,0.88847,1.6611,0.70355,1.37591,0,0.0009506,0.0009506,0.0009506
55,2919.93,0.74389,1.29257,0.77455,1.25734,0,0.8108,0.87733,0.86653,0.64822,0.81029,0.87439,0.86552,0.61131,0.90241,1.7355,0.77464,1.42753,0,0.0009308,0.0009308,0.0009308
56,2972.31,0.7075,1.24677,0.78345,1.22459,0,0.87489,0.77089,0.85196,0.64955,0.86599,0.76322,0.85072,0.61784,0.88582,1.68399,0.75982,1.39166,0,0.000911,0.000911,0.000911
57,3024.6,0.69447,1.22268,0.762,1.21492,0,0.80123,0.85827,0.88553,0.6767,0.79365,0.85039,0.88994,0.67325,0.83595,1.4628,0.70615,1.34256,0,0.0008912,0.0008912,0.0008912
58,3076.81,0.71572,1.31885,0.79799,1.23098,0,0.82314,0.80627,0.86999,0.68536,0.83118,0.81415,0.87373,0.66577,0.83489,1.62442,0.72069,1.36421,0,0.0008714,0.0008714,0.0008714
59,3129.72,0.71881,1.25634,0.72566,1.23304,0,0.85799,0.8189,0.86713,0.65632,0.87757,0.8189,0.87974,0.63077,0.85872,1.74202,0.78319,1.35736,0,0.0008516,0.0008516,0.0008516
60,3181.94,0.71761,1.28626,0.737,1.24401,0,0.81408,0.85827,0.89358,0.69692,0.81408,0.85827,0.89428,0.66954,0.81044,1.52384,0.68067,1.32206,0,0.0008318,0.0008318,0.0008318
61,3234.72,0.67488,1.19387,0.68328,1.208,0,0.84607,0.86562,0.88254,0.69255,0.83838,0.85774,0.8849,0.66029,0.81006,1.64782,0.68676,1.33487,0,0.000812,0.000812,0.000812
62,3286.82,0.6881,1.19992,0.70548,1.18671,0,0.88322,0.83374,0.90291,0.67688,0.89133,0.83959,0.89645,0.65046,0.86602,1.77342,0.66586,1.36921,0,0.0007922,0.0007922,0.0007922
63,3339.34,0.66381,1.24524,0.74396,1.18858,0,0.81707,0.8441,0.8893,0.66529,0.8449,0.83465,0.9089,0.65346,0.85481,1.6396,0.71321,1.36439,0,0.0007724,0.0007724,0.0007724
64,3391.61,0.70214,1.2464,0.73267,1.22329,0,0.80778,0.83465,0.8765,0.65782,0.80778,0.83465,0.87737,0.65687,0.89731,1.64988,0.75564,1.43206,0,0.0007526,0.0007526,0.0007526
65,3443.69,0.7105,1.18159,0.72822,1.21999,0,0.83643,0.84558,0.91039,0.70042,0.83643,0.84558,0.91004,0.67673,0.82213,1.47389,0.67237,1.33921,0,0.0007328,0.0007328,0.0007328
