epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,16.6649,3.41712,5.92404,6.56801,0.03143,4.93825,0.00075,0.21429,0.00022,4e-05,0.00092,0.2619,0.00037,5e-05,3.3617,4.88966,5.12316,0.03944,0,0.00018,0.00018,0.08218
2,27.068,3.18164,6.58747,4.56156,0.031,4.28723,0,0,0,0,0,0,0,0,3.18274,4.53289,4.75529,0.03759,0,0.000376238,0.000376238,0.0623762
3,37.6018,3.15431,4.87768,4.54349,0.03025,4.31712,0,0,0,0,0,0,0,0,3.09427,4.82859,4.68716,0.0365,0,0.000568516,0.000568516,0.0425685
4,48.1543,3.15928,4.59148,4.53962,0.03078,4.25697,0,0,0,0,0,0,0,0,3.04206,4.69833,4.68808,0.03478,0,0.000756834,0.000756834,0.0227568
5,58.7405,3.10798,4.99146,4.56634,0.03046,4.29213,0,0,0,0,0,0,0,0,3.01301,4.66169,4.67158,0.03449,0,0.000941192,0.000941192,0.00294119
6,69.3868,3.17983,4.39243,4.49477,0.02987,4.22935,0,0,0,0,0,0,0,0,2.96283,4.69143,4.6491,0.03401,0,0.0009505,0.0009505,0.0009505
7,80.1888,3.15066,4.41062,4.45687,0.03095,4.19844,0,0,0,0,0,0,0,0,2.88542,4.72235,4.63688,0.033,0,0.0009406,0.0009406,0.0009406
8,91.3048,3.14604,4.37648,4.4401,0.03061,4.18948,0.00114,0.30952,0.00068,0.00021,0.00088,0.2381,0.00044,0.00014,2.71943,4.73379,4.60911,0.03086,0,0.0009307,0.0009307,0.0009307
9,102.698,3.08669,4.29641,4.39759,0.03126,4.16842,0.00105,0.28571,0.00072,0.00031,0.00079,0.21429,0.00107,0.00021,2.55473,4.72706,4.58374,0.02877,0,0.0009208,0.0009208,0.0009208
10,114.29,2.99415,4.26906,4.38079,0.02786,4.13626,0.00096,0.2619,0.00122,0.00063,0.00088,0.2381,0.00197,0.00051,2.48281,4.6842,4.55839,0.02809,0,0.0009109,0.0009109,0.0009109
11,125.559,2.90568,4.30751,4.33671,0.02665,4.08324,0.00127,0.2619,0.00208,0.00091,0.00092,0.19048,0.00195,0.00085,2.62051,4.66711,4.57385,0.02987,0,0.000901,0.000901,0.000901
12,136.471,2.83471,4.20679,4.36963,0.02448,4.02704,0,0,0,0,0,0,0,0,2.94832,5.70772,4.65983,0.03501,0,0.0008911,0.0008911,0.0008911
13,147.294,2.92434,4.08381,4.42427,0.02508,4.03915,0,0,0,0,0,0,0,0,2.69472,6.37613,4.74548,0.03159,0,0.0008812,0.0008812,0.0008812
14,158.148,2.82661,4.01684,4.1096,0.02825,3.96908,0.00098,0.16667,0.01074,0.00246,0.00014,0.02381,1e-05,1e-05,3.24327,7.12599,4.93916,0.0452,0,0.0008713,0.0008713,0.0008713
15,169.019,2.88634,3.97351,4.0851,0.0285,3.90148,0.00194,0.19048,0.00234,0.00086,0.00024,0.02381,2e-05,0,2.98675,7.6701,4.73827,0.03962,0,0.0008614,0.0008614,0.0008614
16,180.029,2.71642,3.94245,4.12112,0.02559,4.017,0.0039,0.30952,0.00488,0.00078,0,0,0,0,2.79985,10.1948,4.49946,0.0365,0,0.0008515,0.0008515,0.0008515
17,191.098,2.80628,3.90537,4.07011,0.02451,3.95094,0.00474,0.40476,0.00496,0.00094,0,0,0,0,2.67157,12.7341,4.37578,0.0347,0,0.0008416,0.0008416,0.0008416
18,202.147,2.71987,3.78817,3.91253,0.02473,3.91034,0.0039,0.59524,0.00782,0.0021,0.00062,0.09524,0.00427,0.00048,2.54373,10.2599,4.19388,0.03189,0,0.0008317,0.0008317,0.0008317
19,213.142,2.63328,3.68394,3.80605,0.02305,3.90338,0.00362,0.71429,0.01761,0.00481,0.00229,0.45238,0.01301,0.00317,2.39298,6.47646,4.12133,0.02798,0,0.0008218,0.0008218,0.0008218
20,224.1,2.53045,3.7826,3.79422,0.02348,3.89387,0.00415,0.7619,0.02517,0.0087,0.00363,0.66667,0.03014,0.0065,2.30252,4.85558,3.92993,0.02662,0,0.0008119,0.0008119,0.0008119
21,235.045,2.58014,3.65983,3.7821,0.02363,3.91202,0.11375,0.09524,0.03511,0.01258,0.0756,0.07143,0.02453,0.00649,2.29397,4.07034,4.15664,0.02675,0,0.000802,0.000802,0.000802
22,246.095,2.58079,3.66409,3.74192,0.02377,3.85845,0.1299,0.14286,0.04754,0.0137,0.09364,0.11905,0.03173,0.00893,2.35855,4.0076,4.33079,0.02748,0,0.0007921,0.0007921,0.0007921
23,257.29,2.41331,3.68964,3.63555,0.02205,3.71554,0.08908,0.11905,0.04082,0.01301,0.06888,0.11905,0.03799,0.00895,2.43517,4.08727,4.37585,0.0283,0,0.0007822,0.0007822,0.0007822
24,268.415,2.43159,3.57216,3.53599,0.02375,3.70302,0.13244,0.14286,0.09607,0.02553,0.0845,0.09524,0.07581,0.02074,2.47048,3.98488,4.22443,0.03076,0,0.0007723,0.0007723,0.0007723
25,279.528,2.51025,3.49602,3.65128,0.02309,3.80013,0.09841,0.09524,0.06726,0.01729,0.10202,0.09524,0.0589,0.0127,2.44165,3.98582,4.24243,0.03084,0,0.0007624,0.0007624,0.0007624
26,290.614,2.52543,3.48939,3.59335,0.02574,3.80149,0.18283,0.16667,0.11411,0.03672,0.11716,0.11905,0.0703,0.01863,2.17373,3.84357,3.82932,0.02449,0,0.0007525,0.0007525,0.0007525
27,301.689,2.34271,3.52268,3.51586,0.0206,3.70691,0.14433,0.11905,0.09984,0.03332,0.11323,0.09524,0.09755,0.02457,1.94438,3.927,3.62624,0.02125,0,0.0007426,0.0007426,0.0007426
28,312.779,2.39959,3.40311,3.51691,0.02055,3.58104,0.12214,0.16667,0.06157,0.02177,0.12368,0.14794,0.06428,0.02253,2.10102,3.87113,3.68509,0.02203,0,0.0007327,0.0007327,0.0007327
29,323.824,2.41927,3.48186,3.3826,0.02115,3.59646,0.16703,0.14286,0.05871,0.01963,0.14378,0.11905,0.04138,0.01386,2.04422,3.73849,3.96376,0.02135,0,0.0007228,0.0007228,0.0007228
30,334.863,2.43189,3.33453,3.31961,0.02298,3.62893,0.21095,0.14286,0.11703,0.03612,0.20624,0.16667,0.09159,0.02838,2.06841,3.67752,3.6793,0.02297,0,0.0007129,0.0007129,0.0007129
31,346.048,2.35933,3.4629,3.23315,0.02201,3.48044,0.36164,0.2381,0.17609,0.05591,0.28931,0.19048,0.136,0.03681,2.06963,3.50573,3.37782,0.02248,0,0.000703,0.000703,0.000703
32,357.282,2.391,3.16783,3.38115,0.02126,3.67663,0.29253,0.28571,0.19298,0.07727,0.35779,0.28571,0.21991,0.06032,2.32413,3.20337,3.08694,0.02605,0,0.0006931,0.0006931,0.0006931
33,368.358,2.32592,3.32509,3.18072,0.02041,3.40877,0.39349,0.35714,0.28287,0.11192,0.39833,0.35714,0.28183,0.09813,2.13565,3.17815,3.15452,0.02403,0,0.0006832,0.0006832,0.0006832
34,379.377,2.43213,3.34222,3.22325,0.02221,3.48976,0.44162,0.2381,0.20471,0.07547,0.48892,0.16667,0.17047,0.04039,2.21677,3.49366,3.27488,0.02548,0,0.0006733,0.0006733,0.0006733
35,390.415,2.20962,3.24642,3.17809,0.02146,3.33012,0.39099,0.2381,0.20401,0.07751,0.30995,0.19048,0.1594,0.04651,2.25926,3.44407,3.35448,0.02797,0,0.0006634,0.0006634,0.0006634
36,401.396,2.32848,3.31095,3.0897,0.02222,3.38822,0.21182,0.28571,0.17829,0.06302,0.16949,0.2381,0.16217,0.05513,2.18239,3.26518,3.1461,0.02793,0,0.0006535,0.0006535,0.0006535
37,412.421,2.30657,3.03668,3.10713,0.02074,3.38734,0.29011,0.2619,0.17952,0.07072,0.26791,0.19048,0.1487,0.05559,2.08554,3.25104,3.0463,0.02415,0,0.0006436,0.0006436,0.0006436
38,423.483,2.23722,3.12719,2.92084,0.02103,3.36409,0.32068,0.16667,0.14218,0.05915,0.2911,0.14286,0.11091,0.04034,2.17355,3.39246,3.2307,0.02352,0,0.0006337,0.0006337,0.0006337
39,434.491,2.39822,3.24741,3.03446,0.02106,3.3988,0.43985,0.20593,0.18411,0.06069,0.33826,0.16667,0.13762,0.04679,2.28562,3.37283,3.27136,0.02501,0,0.0006238,0.0006238,0.0006238
