epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,132.759,1.23382,1.86189,1.98583,0.01822,2.53565,0.60705,0.52308,0.51595,0.3501,0.57155,0.48819,0.45856,0.24573,1.09271,7.75148,2.09296,0.02514,0,0.000198462,0.000198462,0.0803523
2,269.218,1.19223,1.66069,1.48747,0.0175,1.97881,0.73978,0.55962,0.66572,0.41808,0.72672,0.58632,0.68228,0.43875,1.25917,2.09518,1.47596,0.03184,0,0.000394517,0.000394517,0.0605484
3,405.496,1.18062,1.62409,1.43791,0.01807,1.81345,0.50088,0.37795,0.42971,0.26103,0.51132,0.38583,0.42439,0.26669,1.41293,2.52514,2.44119,0.03454,0,0.000586612,0.000586612,0.0407405
4,541.365,1.2501,1.6273,1.33635,0.01888,1.81729,0.76034,0.59055,0.71097,0.40722,0.76969,0.60526,0.71462,0.45979,1.3833,1.80656,1.30251,0.03447,0,0.000774747,0.000774747,0.0209286
5,677.239,1.18964,1.44409,1.21277,0.01778,1.68945,0.7694,0.66929,0.74214,0.49854,0.77399,0.67717,0.74897,0.53782,1.15978,1.63344,1.20908,0.02772,0,0.000958922,0.000958922,0.00111277
6,812.792,1.17146,1.52745,1.29639,0.01774,1.74447,0.64454,0.71654,0.75808,0.52582,0.68033,0.75591,0.80293,0.53126,1.05323,1.71164,1.06474,0.02545,0,0.0009505,0.0009505,0.0009505
7,948.532,1.1496,1.49582,1.19348,0.01793,1.62764,0.68365,0.70866,0.76229,0.49522,0.69012,0.71654,0.77462,0.51517,1.19194,1.75759,1.09662,0.02865,0,0.0009406,0.0009406,0.0009406
8,1084.33,1.1809,1.5097,1.24325,0.01815,1.5584,0.73628,0.74803,0.81114,0.56156,0.7631,0.71654,0.81398,0.59867,1.09585,1.5022,1.00963,0.02656,0,0.0009307,0.0009307,0.0009307
9,1220.01,1.12424,1.40217,1.1938,0.01662,1.61086,0.71892,0.70079,0.76742,0.52639,0.74611,0.72441,0.78881,0.53482,1.05962,1.79144,1.0834,0.02477,0,0.0009208,0.0009208,0.0009208
10,1355.6,1.12223,1.45653,1.22273,0.01707,1.55432,0.74303,0.66929,0.76346,0.50127,0.72371,0.68066,0.74759,0.53179,1.10946,1.41799,1.09636,0.02695,0,0.0009109,0.0009109,0.0009109
11,1491.23,1.09205,1.42025,1.17518,0.01613,1.55601,0.79059,0.66142,0.78233,0.53486,0.81039,0.67717,0.79933,0.56131,1.00888,1.42699,1.15292,0.02435,0,0.000901,0.000901,0.000901
12,1626.89,1.10115,1.40937,1.16484,0.01621,1.56239,0.81191,0.74803,0.8161,0.58463,0.81191,0.74803,0.81627,0.59214,1.01347,1.41239,1.2163,0.02442,0,0.0008911,0.0008911,0.0008911
13,1762.77,1.07089,1.40989,1.08685,0.01592,1.53421,0.81226,0.71542,0.79854,0.54246,0.81226,0.71542,0.7928,0.55063,1.05665,1.48718,0.97152,0.02506,0,0.0008812,0.0008812,0.0008812
14,1898.55,1.00323,1.34808,1.07356,0.01479,1.4067,0.83659,0.70079,0.85038,0.59722,0.84599,0.70866,0.85801,0.60775,0.95762,1.52276,0.92811,0.02203,0,0.0008713,0.0008713,0.0008713
