epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,150.082,1.22409,1.95662,2.14107,0.0184,2.55243,0.68297,0.33927,0.43219,0.2759,0.49635,0.24409,0.29221,0.15373,1.30068,7.36107,2.49729,0.03363,0,0.000198462,0.000198462,0.0803523
2,299.096,1.19569,1.67423,1.55036,0.01717,2.07078,0.59061,0.70866,0.69637,0.41964,0.57825,0.68504,0.65445,0.42632,1.26838,2.41431,1.75077,0.03107,0,0.000394517,0.000394517,0.0605484
3,448.329,1.21591,1.61662,1.40576,0.01864,1.83838,0.52442,0.41732,0.38545,0.1948,0.54427,0.3937,0.3683,0.18937,1.50836,2.19347,3.04538,0.03999,0,0.000586612,0.000586612,0.0407405
4,597.289,1.23019,1.61484,1.31475,0.01847,1.79187,0.64216,0.66142,0.73481,0.4802,0.76324,0.56693,0.6815,0.45532,1.13901,2.54838,1.28285,0.02775,0,0.000774747,0.000774747,0.0209286
5,746.347,1.20172,1.46184,1.22637,0.01767,1.66002,0.81752,0.63497,0.728,0.46307,0.81752,0.63497,0.71375,0.48436,1.18027,1.89853,1.34793,0.02997,0,0.000958922,0.000958922,0.00111277
6,895.339,1.22089,1.50624,1.21105,0.01873,1.78357,0.63604,0.70179,0.72783,0.4148,0.63942,0.74016,0.7485,0.48099,1.2706,1.71453,1.42806,0.03287,0,0.0009505,0.0009505,0.0009505
7,1044.26,1.18199,1.48476,1.19256,0.01888,1.62425,0.80965,0.62205,0.72816,0.50391,0.80965,0.62205,0.72739,0.4884,1.0888,1.94374,1.27903,0.02623,0,0.0009406,0.0009406,0.0009406
8,1193.26,1.22166,1.48203,1.1961,0.01879,1.64427,0.77486,0.70079,0.77094,0.50413,0.80216,0.72441,0.80825,0.55633,1.15408,1.56099,1.4195,0.02819,0,0.0009307,0.0009307,0.0009307
9,1342.4,1.16023,1.42643,1.14352,0.01744,1.59008,0.80763,0.75591,0.79811,0.55986,0.80763,0.75591,0.80229,0.58808,1.12959,1.57217,1.06414,0.02712,0,0.0009208,0.0009208,0.0009208
10,1491.48,1.09301,1.41521,1.10675,0.01683,1.52051,0.82318,0.61417,0.75782,0.51712,0.82318,0.61417,0.75364,0.54241,1.12674,1.54634,1.28478,0.02701,0,0.0009109,0.0009109,0.0009109
11,1640.42,1.1247,1.45617,1.13473,0.01662,1.5455,0.78477,0.77517,0.83186,0.56174,0.79248,0.78181,0.83961,0.58426,1.1193,1.4908,1.01366,0.0264,0,0.000901,0.000901,0.000901
12,1789.29,1.08507,1.38729,1.10139,0.01612,1.67556,0.84789,0.74616,0.80133,0.55544,0.8656,0.76072,0.83425,0.56241,1.02667,1.58183,0.93924,0.02483,0,0.0008911,0.0008911,0.0008911
13,1938.23,1.02849,1.38744,1.0518,0.01521,1.5447,0.85394,0.65354,0.78834,0.57433,0.85394,0.65354,0.79124,0.57681,0.9897,1.46086,0.94099,0.02278,0,0.0008812,0.0008812,0.0008812
14,2087.25,1.08229,1.35895,1.0364,0.0162,1.45806,0.71478,0.76378,0.81657,0.55017,0.81934,0.67852,0.82791,0.55978,1.03564,1.91262,1.08371,0.0249,0,0.0008713,0.0008713,0.0008713
15,2236.05,1.10608,1.36738,1.09582,0.01574,1.45119,0.74519,0.79528,0.82488,0.57551,0.75995,0.81102,0.85369,0.59228,1.04887,1.39133,0.95583,0.02448,0,0.0008614,0.0008614,0.0008614
16,2384.97,1.05814,1.37102,1.00799,0.01545,1.34678,0.73231,0.74803,0.79234,0.57017,0.72439,0.76378,0.82463,0.59865,0.99234,1.33633,0.8664,0.02406,0,0.0008515,0.0008515,0.0008515
17,2533.91,1.09159,1.3785,1.0602,0.0166,1.36168,0.62277,0.72441,0.69727,0.4698,0.63631,0.74016,0.70571,0.48378,1.03239,1.75438,1.26045,0.02465,0,0.0008416,0.0008416,0.0008416
18,2682.72,1.03814,1.33543,1.01286,0.01597,1.46362,0.80684,0.72358,0.79439,0.55411,0.78229,0.73228,0.78838,0.56674,1.04996,1.49402,0.96948,0.02467,0,0.0008317,0.0008317,0.0008317
19,2831.55,1.00505,1.31278,0.9392,0.01475,1.3237,0.84642,0.75591,0.83545,0.60226,0.84642,0.75591,0.83378,0.62673,0.9841,1.38423,0.85688,0.02283,0,0.0008218,0.0008218,0.0008218
20,2980.45,1.00748,1.29567,0.97763,0.01554,1.3211,0.81983,0.77953,0.8438,0.616,0.81911,0.78443,0.84443,0.63485,0.95835,1.40198,0.74045,0.02344,0,0.0008119,0.0008119,0.0008119
21,3129.38,1.0206,1.32477,0.97328,0.01597,1.37982,0.79742,0.80587,0.8509,0.60272,0.813,0.82162,0.8624,0.62758,0.98531,1.29839,0.82665,0.02281,0,0.000802,0.000802,0.000802
22,3278.16,1.04364,1.34657,0.95194,0.01616,1.3672,0.81882,0.8189,0.84858,0.62233,0.81882,0.8189,0.85843,0.6348,0.98483,1.37105,0.77437,0.02384,0,0.0007921,0.0007921,0.0007921
23,3427.18,1.0043,1.28137,0.92838,0.01478,1.25732,0.79663,0.80194,0.83156,0.58108,0.8204,0.79132,0.83252,0.59134,1.00371,1.45784,0.90716,0.02425,0,0.0007822,0.0007822,0.0007822
24,3576.08,1.00928,1.2608,0.92251,0.01491,1.34987,0.92291,0.71654,0.83589,0.57797,0.85835,0.77165,0.83183,0.59906,1.01543,1.35216,0.89021,0.02548,0,0.0007723,0.0007723,0.0007723
25,3724.81,0.987,1.24787,0.89095,0.01434,1.31896,0.87095,0.8189,0.87011,0.61853,0.88295,0.83154,0.8889,0.64094,1.0058,1.33692,0.75123,0.02478,0,0.0007624,0.0007624,0.0007624
26,3873.71,1.00566,1.31502,0.87979,0.01522,1.2635,0.87371,0.70866,0.80529,0.5933,0.88342,0.71654,0.8197,0.59546,0.96301,1.36661,0.96037,0.02397,0,0.0007525,0.0007525,0.0007525
27,4022.51,0.95474,1.28062,0.90932,0.01381,1.20062,0.85366,0.66929,0.81539,0.57693,0.8642,0.67717,0.8257,0.60833,1.03082,1.47473,0.86494,0.02531,0,0.0007426,0.0007426,0.0007426
28,4171.47,0.95259,1.2582,0.8637,0.01427,1.2305,0.7698,0.76359,0.81572,0.59672,0.76227,0.77165,0.82422,0.59777,0.92997,1.36611,0.93271,0.02213,0,0.0007327,0.0007327,0.0007327
29,4320.4,0.96472,1.29147,0.86735,0.01411,1.23704,0.86755,0.77361,0.85795,0.63634,0.82379,0.79528,0.85165,0.64452,0.90817,1.28187,0.73643,0.02186,0,0.0007228,0.0007228,0.0007228
30,4469.47,0.95009,1.20859,0.84964,0.01418,1.15892,0.8236,0.77205,0.85821,0.64163,0.8236,0.77205,0.85966,0.65092,0.87499,1.36947,0.74074,0.02059,0,0.0007129,0.0007129,0.0007129
31,4618.38,0.91866,1.18327,0.83775,0.01342,1.099,0.84511,0.7874,0.8526,0.61742,0.86202,0.80315,0.86648,0.63446,0.94122,1.30845,0.72859,0.02224,0,0.000703,0.000703,0.000703
32,4767.28,0.92327,1.19323,0.83543,0.01348,1.08365,0.80602,0.81102,0.86625,0.63904,0.79491,0.80315,0.86825,0.64694,0.91418,1.31138,0.80466,0.02174,0,0.0006931,0.0006931,0.0006931
