epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.1693,0.87842,2.24886,5.53795,0.0121,7.41003,0.00322,0.91339,0.45498,0.31009,0.00331,0.93701,0.46133,0.32967,0.87502,2.60904,9.78171,0.01852,0,0.000654545,0.000654545,0.000654545
2,59.3444,1.05124,1.68765,4.14693,0.01483,2.10621,0.67126,0.56275,0.65969,0.41057,0.67199,0.56462,0.67046,0.44831,1.13005,2.39602,6.33853,0.02523,0,0.00130813,0.00130813,0.00130813
3,77.4259,1.1269,1.77276,2.9753,0.01688,1.99799,0.6436,0.53543,0.61021,0.3856,0.6436,0.53543,0.59062,0.35959,1.22835,3.02493,3.98231,0.02785,0,0.00194852,0.00194852,0.00194852
4,95.6815,1.19549,1.63124,2.36183,0.01758,1.88332,0.7693,0.57766,0.68886,0.42324,0.77023,0.5748,0.70011,0.48452,1.23858,1.89269,2.87621,0.02871,0,0.0019406,0.0019406,0.0019406
5,113.823,1.20955,1.63158,1.9172,0.01751,1.68228,0.71078,0.65354,0.69513,0.41649,0.72885,0.67728,0.74939,0.46993,1.312,1.99855,2.13538,0.03211,0,0.0019208,0.0019208,0.0019208
6,131.924,1.21741,1.52331,1.62807,0.01845,1.53204,0.68069,0.5748,0.66199,0.38752,0.67447,0.65256,0.67754,0.46322,1.31921,1.83135,1.84815,0.03064,0,0.001901,0.001901,0.001901
7,150.041,1.16123,1.45184,1.36942,0.0172,1.39033,0.72409,0.72327,0.7787,0.44543,0.73186,0.73073,0.7679,0.50731,1.37409,2.25305,1.56118,0.0334,0,0.0018812,0.0018812,0.0018812
8,168.144,1.13459,1.46485,1.33961,0.01661,1.49175,0.73351,0.64567,0.71669,0.42073,0.6948,0.62205,0.69455,0.447,1.41503,2.0984,1.68915,0.03522,0,0.0018614,0.0018614,0.0018614
9,186.319,1.13065,1.48908,1.29079,0.01726,1.50482,0.7806,0.72842,0.79801,0.54118,0.79748,0.74417,0.8154,0.5522,1.11729,1.88676,1.15901,0.0264,0,0.0018416,0.0018416,0.0018416
10,204.422,1.10133,1.49699,1.28744,0.0173,1.5263,0.78053,0.74016,0.77559,0.54051,0.79017,0.74803,0.7824,0.56624,1.15067,1.62158,1.20308,0.02635,0,0.0018218,0.0018218,0.0018218
11,222.65,1.11781,1.44396,1.24033,0.01695,1.44951,0.78994,0.7874,0.83304,0.56212,0.78233,0.79241,0.83794,0.60587,1.21586,1.65979,0.98872,0.0291,0,0.001802,0.001802,0.001802
12,240.879,1.07391,1.41058,1.12125,0.01577,1.30717,0.78109,0.79528,0.79646,0.51986,0.78065,0.77953,0.79492,0.52863,1.23265,1.75848,1.11037,0.02901,0,0.0017822,0.0017822,0.0017822
13,258.903,1.05025,1.31485,1.0883,0.01555,1.20982,0.74349,0.70079,0.75783,0.48444,0.81362,0.66142,0.7492,0.52417,1.2038,1.77793,1.27194,0.02855,0,0.0017624,0.0017624,0.0017624
14,277.006,1.03562,1.38392,1.08714,0.01471,1.33418,0.85413,0.73771,0.81659,0.57604,0.8452,0.73088,0.80895,0.59032,1.12015,1.76032,0.99908,0.02607,0,0.0017426,0.0017426,0.0017426
15,295.134,1.07529,1.39387,1.02603,0.0157,1.24228,0.82884,0.72441,0.82404,0.57045,0.82884,0.72441,0.82761,0.58493,1.16154,1.72652,1.03766,0.02743,0,0.0017228,0.0017228,0.0017228
16,313.272,1.05742,1.40708,0.98601,0.01624,1.45475,0.85043,0.81102,0.85011,0.59602,0.82027,0.79528,0.84723,0.62191,1.16536,1.60851,0.87511,0.02598,0,0.001703,0.001703,0.001703
17,331.673,0.99112,1.29069,0.99276,0.01458,1.24533,0.83471,0.71577,0.82926,0.57312,0.76345,0.81323,0.84919,0.62074,1.11643,1.40925,0.92978,0.02716,0,0.0016832,0.0016832,0.0016832
18,349.98,1.00381,1.31669,0.9521,0.01404,1.19519,0.81588,0.74803,0.78566,0.54833,0.84399,0.76378,0.82207,0.58588,1.15455,1.65049,0.96834,0.02787,0,0.0016634,0.0016634,0.0016634
19,368.187,1.00631,1.29582,0.99201,0.01407,1.27411,0.80948,0.73604,0.81443,0.59354,0.81134,0.73228,0.82379,0.59811,1.0481,1.58942,0.94061,0.02455,0,0.0016436,0.0016436,0.0016436
20,386.395,0.99785,1.29979,0.97844,0.01396,1.14312,0.77066,0.81102,0.84382,0.59711,0.77066,0.81102,0.84212,0.62823,1.09417,1.45205,0.89607,0.02727,0,0.0016238,0.0016238,0.0016238
21,404.509,1.08421,1.37192,0.98973,0.01615,1.31368,0.82753,0.79339,0.8231,0.54788,0.82716,0.79133,0.84149,0.58542,1.14253,1.57437,0.97241,0.02666,0,0.001604,0.001604,0.001604
22,422.699,0.94512,1.25184,0.85473,0.01377,1.16069,0.78129,0.71654,0.82412,0.60514,0.82597,0.65354,0.80763,0.59174,0.95738,1.72683,0.95065,0.02155,0,0.0015842,0.0015842,0.0015842
23,440.904,0.96291,1.21749,0.98587,0.01371,1.2534,0.85348,0.68804,0.82223,0.53088,0.80744,0.67717,0.7827,0.56029,1.1592,1.52989,1.01352,0.02736,0,0.0015644,0.0015644,0.0015644
24,459.341,0.94152,1.24224,0.86391,0.01406,1.00485,0.80842,0.79528,0.83861,0.61436,0.87374,0.77165,0.86917,0.63721,0.9831,1.43355,0.82234,0.02316,0,0.0015446,0.0015446,0.0015446
25,477.702,0.95153,1.23858,0.87793,0.01418,1.08225,0.7952,0.80315,0.85708,0.61641,0.81513,0.8189,0.87508,0.63214,1.06387,1.43212,0.81132,0.02446,0,0.0015248,0.0015248,0.0015248
26,495.913,0.92458,1.22514,0.84637,0.01332,1.0866,0.86359,0.70866,0.8136,0.60492,0.87318,0.71654,0.82489,0.62503,0.98159,1.50176,1.0228,0.02219,0,0.001505,0.001505,0.001505
27,514.294,0.94361,1.26379,0.87174,0.0139,1.11737,0.81625,0.70866,0.81433,0.61391,0.83477,0.72441,0.82584,0.62393,0.94218,1.50072,0.90438,0.02145,0,0.0014852,0.0014852,0.0014852
28,532.383,0.98704,1.28327,0.9437,0.0144,1.24482,0.84451,0.74016,0.83079,0.55797,0.84451,0.74016,0.84231,0.60372,1.20813,1.45693,0.90123,0.02827,0,0.0014654,0.0014654,0.0014654
