epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.0441,0.83861,2.12426,5.27394,0.012,2.98048,0.00342,0.9685,0.30968,0.20279,0.00325,0.92126,0.3045,0.21039,0.80595,2.13944,9.70157,0.01877,0,0.000654545,0.000654545,0.000654545
2,63.0892,0.94498,1.56673,3.67345,0.01316,1.88212,0.7794,0.46457,0.67222,0.42363,0.78525,0.46457,0.66492,0.44453,1.14327,2.09762,7.04789,0.02533,0,0.00130813,0.00130813,0.00130813
3,85.1916,1.06314,1.5984,2.78412,0.01519,1.59848,0.65551,0.6063,0.62572,0.3824,0.66402,0.61417,0.63169,0.39553,1.24795,2.49478,4.21576,0.02764,0,0.00194852,0.00194852,0.00194852
4,107.39,1.15929,1.60388,2.19865,0.01705,1.76,0.71763,0.52756,0.6529,0.3825,0.61352,0.65354,0.65585,0.41179,1.24756,1.99404,3.07884,0.02862,0,0.0019406,0.0019406,0.0019406
5,129.832,1.16408,1.55536,1.87773,0.01717,1.7305,0.7387,0.64567,0.72336,0.4453,0.7465,0.64924,0.73148,0.49075,1.29848,2.07491,1.97399,0.02963,0,0.0019208,0.0019208,0.0019208
6,152.619,1.16832,1.57964,1.58106,0.01769,1.58931,0.56857,0.73228,0.68809,0.44107,0.56086,0.72441,0.68243,0.45184,1.32419,1.94256,1.99363,0.03142,0,0.001901,0.001901,0.001901
7,175.923,1.12205,1.53536,1.42432,0.01658,1.49843,0.73599,0.66142,0.75659,0.49476,0.73371,0.69426,0.78156,0.5009,1.25764,1.79068,1.5518,0.02964,0,0.0018812,0.0018812,0.0018812
8,199.156,1.11972,1.53016,1.35081,0.016,1.54914,0.69768,0.72687,0.77061,0.50352,0.81817,0.65354,0.76888,0.50748,1.18639,1.95612,1.41279,0.02702,0,0.0018614,0.0018614,0.0018614
9,221.912,1.10529,1.46766,1.29097,0.01665,1.43275,0.70842,0.71654,0.74696,0.49932,0.71703,0.71829,0.75099,0.53016,1.23682,1.77701,1.39853,0.02856,0,0.0018416,0.0018416,0.0018416
10,244.791,1.09537,1.43917,1.18723,0.01629,1.29132,0.66691,0.70866,0.70762,0.4039,0.72103,0.73265,0.74471,0.4412,1.45836,1.96507,1.50547,0.03501,0,0.0018218,0.0018218,0.0018218
11,267.887,1.07564,1.408,1.16686,0.0157,1.32961,0.81235,0.74016,0.81531,0.58178,0.84129,0.72441,0.81753,0.58286,1.09182,1.77937,1.10414,0.0249,0,0.001802,0.001802,0.001802
12,290.669,1.09477,1.42439,1.10328,0.01635,1.31463,0.72813,0.84352,0.82641,0.59701,0.77873,0.80365,0.83819,0.61703,1.02955,1.56264,1.00927,0.02324,0,0.0017822,0.0017822,0.0017822
13,313.606,1.03233,1.36255,1.0906,0.01466,1.33517,0.77256,0.69291,0.77744,0.53143,0.77256,0.69291,0.77203,0.53739,1.19608,1.7066,1.12955,0.02744,0,0.0017624,0.0017624,0.0017624
14,336.478,1.06282,1.35513,1.09189,0.0152,1.2652,0.78487,0.77564,0.8041,0.55406,0.79362,0.78724,0.81248,0.58629,1.16114,1.6694,1.05551,0.02735,0,0.0017426,0.0017426,0.0017426
15,359.496,1.0259,1.3505,1.05278,0.01497,1.25609,0.82685,0.76378,0.84589,0.54098,0.7553,0.80203,0.82821,0.56188,1.20942,1.92863,1.0283,0.0286,0,0.0017228,0.0017228,0.0017228
16,382.343,1.05937,1.36525,1.08467,0.01535,1.28941,0.74928,0.77953,0.82216,0.54723,0.7575,0.7874,0.83031,0.60238,1.18226,1.4891,1.04344,0.02771,0,0.001703,0.001703,0.001703
17,405.309,1.01707,1.34506,0.95801,0.0151,1.28019,0.83158,0.77757,0.83891,0.55268,0.81243,0.78441,0.83277,0.6089,1.20685,1.57311,1.00361,0.02975,0,0.0016832,0.0016832,0.0016832
18,428.24,1.0079,1.30816,0.97247,0.01484,1.25525,0.73415,0.80456,0.81314,0.57915,0.8571,0.72441,0.8252,0.60443,1.10269,1.63432,1.02255,0.02611,0,0.0016634,0.0016634,0.0016634
19,451.134,1.01137,1.34056,1.00057,0.01481,1.29448,0.86618,0.76378,0.86223,0.62572,0.8592,0.76878,0.85655,0.64002,1.07232,1.6488,0.85366,0.02398,0,0.0016436,0.0016436,0.0016436
20,474.142,0.98502,1.28845,0.96717,0.01432,1.19673,0.7815,0.80315,0.82642,0.58488,0.77015,0.7915,0.80969,0.60811,1.05718,1.47782,0.96938,0.02546,0,0.0016238,0.0016238,0.0016238
21,496.967,1.0228,1.35295,0.97983,0.01451,1.17225,0.79496,0.79528,0.83242,0.59102,0.79041,0.77208,0.83448,0.60979,1.08966,1.53953,0.89142,0.02485,0,0.001604,0.001604,0.001604
22,519.814,1.01661,1.32615,0.94194,0.01396,1.15489,0.88287,0.7874,0.85985,0.61073,0.86452,0.77165,0.84876,0.60071,1.04126,1.83104,0.83333,0.02308,0,0.0015842,0.0015842,0.0015842
23,542.759,1.00156,1.30134,0.92256,0.0144,1.12171,0.82998,0.74016,0.85409,0.61661,0.74615,0.90264,0.87472,0.62858,1.04502,1.53034,0.77729,0.02444,0,0.0015644,0.0015644,0.0015644
24,565.775,0.96229,1.2686,0.87388,0.01352,1.06274,0.82825,0.79528,0.85707,0.63492,0.84433,0.76378,0.85711,0.63222,0.95092,1.5645,0.85636,0.02143,0,0.0015446,0.0015446,0.0015446
25,588.933,0.96736,1.23862,0.87091,0.01375,1.12891,0.83949,0.7874,0.84351,0.59252,0.84788,0.79528,0.84812,0.60211,1.06598,1.66947,0.81407,0.02505,0,0.0015248,0.0015248,0.0015248
26,612.041,0.9208,1.23796,0.85754,0.01277,1.03543,0.80782,0.79434,0.82477,0.59988,0.78655,0.77953,0.80575,0.5965,0.97516,1.82402,0.94925,0.02217,0,0.001505,0.001505,0.001505
27,635.003,0.92649,1.22391,0.86361,0.01292,1.09548,0.78393,0.70079,0.78953,0.54311,0.77512,0.69291,0.78463,0.53705,1.10265,1.6433,1.10925,0.02532,0,0.0014852,0.0014852,0.0014852
28,657.899,0.98017,1.23896,0.85031,0.01376,1.09152,0.78163,0.76097,0.79489,0.5836,0.80052,0.77165,0.8154,0.60401,1.07408,1.54788,0.9929,0.02502,0,0.0014654,0.0014654,0.0014654
29,680.816,0.92735,1.20949,0.83985,0.01346,1.16571,0.84246,0.77953,0.8456,0.61576,0.81509,0.77953,0.83954,0.62529,1.0505,1.50555,0.89934,0.02403,0,0.0014456,0.0014456,0.0014456
30,703.792,0.92428,1.22785,0.83599,0.01352,1.07575,0.73807,0.80315,0.83031,0.60491,0.7236,0.7874,0.81862,0.61321,1.05468,1.6669,0.95243,0.02495,0,0.0014258,0.0014258,0.0014258
31,726.643,0.91887,1.19499,0.80492,0.0131,1.10591,0.91141,0.73228,0.85174,0.5869,0.83973,0.78389,0.85585,0.62399,1.10541,1.50174,0.93615,0.0259,0,0.001406,0.001406,0.001406
32,749.473,0.89704,1.20268,0.79955,0.01271,0.97382,0.78698,0.7874,0.83671,0.59036,0.8796,0.73228,0.84254,0.60035,1.07829,1.48495,0.96295,0.02521,0,0.0013862,0.0013862,0.0013862
