epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,143.268,1.21244,1.85006,2.00666,0.01718,2.26625,0.485,0.40157,0.37933,0.23161,0.3702,0.25197,0.22153,0.11243,1.34766,15.1547,2.29883,0.03019,0,0.000198182,0.000198182,0.08038
2,286.265,1.12032,1.5554,1.34221,0.01627,1.85139,0.65019,0.69291,0.69693,0.46286,0.65758,0.70079,0.69881,0.48286,1.24489,2.22688,1.25995,0.0297,0,0.00039424,0.00039424,0.0605761
3,429.359,1.14504,1.58716,1.27349,0.01664,1.6602,0.734,0.69291,0.78925,0.4609,0.73843,0.69291,0.76786,0.52586,1.29682,1.78856,1.16142,0.03225,0,0.000586338,0.000586338,0.0407682
4,572.462,1.12188,1.53328,1.17931,0.01727,1.71076,0.7735,0.68504,0.79636,0.51463,0.76461,0.67717,0.79578,0.52781,1.15818,1.81267,1.16218,0.02657,0,0.000774476,0.000774476,0.0209563
5,715.548,1.11233,1.59022,1.23609,0.01687,1.62923,0.77951,0.77165,0.80233,0.56789,0.77951,0.77165,0.80836,0.57729,1.07325,1.61646,0.96953,0.02422,0,0.000958654,0.000958654,0.00114047
6,858.575,1.11224,1.46034,1.13257,0.01627,1.52568,0.70273,0.74016,0.73516,0.49148,0.73504,0.7427,0.75432,0.52105,1.18916,1.67575,1.20607,0.02726,0,0.0009505,0.0009505,0.0009505
7,1001.49,1.10984,1.43324,1.14543,0.01654,1.48487,0.76735,0.71654,0.76864,0.53169,0.77666,0.72441,0.78018,0.55208,1.11073,1.75786,1.02291,0.02715,0,0.0009406,0.0009406,0.0009406
8,1144.38,1.12142,1.43964,1.14519,0.01644,1.57584,0.74817,0.67717,0.70846,0.49299,0.76118,0.68504,0.71889,0.52015,1.18904,1.85258,1.09634,0.02868,0,0.0009307,0.0009307,0.0009307
9,1287.24,1.10782,1.45815,1.10506,0.01708,1.61638,0.79145,0.71717,0.78788,0.52201,0.79145,0.71717,0.78663,0.57254,1.17101,1.65684,1.08511,0.02733,0,0.0009208,0.0009208,0.0009208
10,1430.1,1.06137,1.37863,1.02434,0.01606,1.451,0.78551,0.74977,0.81014,0.54609,0.77726,0.74189,0.80169,0.52424,1.21768,2.42627,0.97944,0.02901,0,0.0009109,0.0009109,0.0009109
11,1572.96,1.05734,1.39584,1.01547,0.01566,1.35714,0.85764,0.75897,0.84972,0.59868,0.85764,0.75897,0.84847,0.61444,1.09945,1.51426,0.84,0.02691,0,0.000901,0.000901,0.000901
12,1715.88,1.06635,1.37816,0.99426,0.0167,1.38359,0.86969,0.70079,0.83614,0.59462,0.89617,0.67963,0.82229,0.59749,1.13965,1.73609,0.8444,0.02722,0,0.0008911,0.0008911,0.0008911
