epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,110.235,1.22924,1.87064,1.7984,0.01742,2.32607,0.74286,0.5687,0.66675,0.41129,0.73144,0.38583,0.43325,0.25207,1.36706,8.52403,1.7982,0.03139,0,0.000198182,0.000198182,0.08038
2,217.096,1.10397,1.55363,1.2184,0.01648,1.83987,0.68124,0.60582,0.65999,0.43692,0.67235,0.6063,0.65926,0.45201,1.25178,1.98735,1.27735,0.02964,0,0.00039424,0.00039424,0.0605761
3,324.049,1.1092,1.55524,1.18617,0.016,1.75262,0.85393,0.67717,0.79367,0.55672,0.84816,0.70079,0.795,0.5547,1.11693,2.47501,0.98916,0.02753,0,0.000586338,0.000586338,0.0407682
4,430.977,1.11335,1.47639,1.11083,0.01747,1.70367,0.76914,0.73228,0.76796,0.52081,0.76087,0.72441,0.77791,0.53059,1.17426,1.91336,1.09378,0.02805,0,0.000774476,0.000774476,0.0209563
5,537.727,1.16632,1.60738,1.15167,0.01775,1.7021,0.86114,0.67717,0.79755,0.50267,0.74722,0.76378,0.81653,0.53838,1.38878,1.73731,1.03767,0.03379,0,0.000958654,0.000958654,0.00114047
6,644.496,1.20078,1.52317,1.08194,0.01806,1.63502,0.74036,0.72441,0.79283,0.52573,0.7548,0.74016,0.8141,0.56086,1.24961,1.75095,1.10713,0.0291,0,0.0009505,0.0009505,0.0009505
7,751.311,1.14806,1.47152,1.09937,0.01702,1.53926,0.78719,0.74803,0.85167,0.58656,0.77512,0.77165,0.84443,0.60275,1.08539,1.72165,0.91138,0.028,0,0.0009406,0.0009406,0.0009406
8,858.081,1.14058,1.45519,1.01922,0.01669,1.52779,0.77664,0.74016,0.80692,0.55067,0.76289,0.7347,0.81314,0.56581,1.17436,1.78503,0.94271,0.02833,0,0.0009307,0.0009307,0.0009307
9,964.839,1.10793,1.48016,1.03904,0.017,1.59595,0.88767,0.74669,0.89276,0.62132,0.88029,0.79528,0.89109,0.64085,1.11679,1.66353,0.71535,0.02702,0,0.0009208,0.0009208,0.0009208
10,1071.74,1.09155,1.44692,1.02841,0.01658,1.53894,0.85884,0.72441,0.84428,0.58468,0.86866,0.73228,0.85072,0.62408,1.14605,1.7425,0.93928,0.02654,0,0.0009109,0.0009109,0.0009109
11,1178.42,1.06997,1.45482,0.93117,0.01578,1.38372,0.88915,0.77165,0.86542,0.61302,0.89059,0.76913,0.88321,0.63161,1.07337,1.75169,0.77278,0.02584,0,0.000901,0.000901,0.000901
12,1285.07,1.01735,1.39981,0.92216,0.01582,1.34245,0.83014,0.65354,0.79318,0.57054,0.82339,0.66081,0.77496,0.54606,1.10073,1.80682,1.03259,0.02697,0,0.0008911,0.0008911,0.0008911
