epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,41.6301,0.8161,2.07143,5.5415,0.01157,3.14072,0.00308,0.87402,0.27579,0.1666,0.00314,0.88976,0.26223,0.15869,0.83476,1.91356,9.93774,0.01776,0,0.000654545,0.000654545,0.000654545
2,64.0285,0.97858,1.53071,3.92574,0.01407,1.79781,0.6988,0.60287,0.63049,0.4027,0.6988,0.60287,0.63022,0.41227,1.03347,2.64553,6.94816,0.02135,0,0.00130813,0.00130813,0.00130813
3,86.6569,1.11269,1.61482,2.94784,0.0158,1.60293,0.65811,0.61417,0.60686,0.308,0.6672,0.62992,0.63387,0.36855,1.64086,2.35347,4.86516,0.03732,0,0.00194852,0.00194852,0.00194852
4,109.594,1.21959,1.61407,2.36572,0.01791,1.69708,0.66035,0.65354,0.63481,0.36951,0.66836,0.65062,0.62091,0.40547,1.43393,2.2669,2.89612,0.03192,0,0.0019406,0.0019406,0.0019406
5,132.781,1.17804,1.56126,1.97136,0.01749,1.60278,0.81499,0.55906,0.68352,0.44649,0.82646,0.56693,0.70563,0.48778,1.24196,1.76915,2.24938,0.02794,0,0.0019208,0.0019208,0.0019208
6,156.943,1.16444,1.55139,1.66008,0.01755,1.55047,0.70212,0.69291,0.73809,0.49616,0.7101,0.70079,0.75049,0.5166,1.20775,1.7652,1.91014,0.0284,0,0.001901,0.001901,0.001901
7,180.975,1.13035,1.46933,1.51213,0.01672,1.4758,0.77206,0.66678,0.768,0.52239,0.77206,0.66678,0.76566,0.53826,1.13963,1.6624,1.5221,0.02505,0,0.0018812,0.0018812,0.0018812
8,204.234,1.12924,1.46571,1.40732,0.01616,1.50833,0.69355,0.7874,0.77308,0.49103,0.71507,0.77953,0.79168,0.53326,1.30601,1.97545,1.31882,0.03203,0,0.0018614,0.0018614,0.0018614
9,227.764,1.07303,1.45907,1.32232,0.01609,1.43197,0.70419,0.66142,0.68561,0.42658,0.69525,0.65354,0.67955,0.45379,1.19426,1.68188,1.59629,0.02872,0,0.0018416,0.0018416,0.0018416
10,251.372,1.09185,1.49247,1.26139,0.01631,1.35774,0.76998,0.71167,0.79469,0.52628,0.75927,0.70866,0.79247,0.55283,1.2112,1.61625,1.28561,0.02763,0,0.0018218,0.0018218,0.0018218
11,274.92,1.06222,1.39746,1.20497,0.01557,1.31718,0.72232,0.74803,0.80243,0.53561,0.69909,0.73172,0.78635,0.54935,1.13416,1.77811,1.24252,0.02749,0,0.001802,0.001802,0.001802
12,298.517,1.07113,1.42812,1.15853,0.01593,1.29419,0.80803,0.72916,0.81456,0.54861,0.80839,0.71654,0.80422,0.56939,1.18726,1.85419,1.15759,0.0269,0,0.0017822,0.0017822,0.0017822
13,322.136,1.03598,1.35419,1.10117,0.01499,1.36375,0.77498,0.70509,0.79934,0.53854,0.77433,0.71654,0.80217,0.57537,1.21549,1.68048,1.1065,0.02846,0,0.0017624,0.0017624,0.0017624
14,345.6,1.07156,1.38404,1.09935,0.01565,1.27219,0.75911,0.74443,0.77174,0.53981,0.78241,0.76446,0.80504,0.56852,1.09069,1.62085,1.07428,0.02511,0,0.0017426,0.0017426,0.0017426
15,369.204,1.03134,1.34827,1.081,0.01516,1.34713,0.77593,0.7874,0.81131,0.51772,0.7887,0.79528,0.81365,0.56295,1.29145,1.78792,1.0735,0.02933,0,0.0017228,0.0017228,0.0017228
16,392.747,1.03669,1.34718,1.04338,0.01515,1.23981,0.77948,0.77933,0.80936,0.56772,0.77948,0.77933,0.80283,0.58733,1.13612,1.62109,1.05527,0.0261,0,0.001703,0.001703,0.001703
17,416.19,1.00327,1.30311,1.05046,0.01491,1.30496,0.83596,0.73228,0.82292,0.58192,0.82697,0.72441,0.82052,0.62704,1.14529,1.47338,0.92286,0.0264,0,0.0016832,0.0016832,0.0016832
18,439.71,1.01918,1.29699,0.99271,0.01486,1.19444,0.77076,0.80315,0.82628,0.54794,0.7632,0.79528,0.82356,0.57855,1.18585,1.66643,0.95774,0.02787,0,0.0016634,0.0016634,0.0016634
19,463.233,1.03682,1.30011,1.02677,0.01522,1.26688,0.72143,0.85039,0.83901,0.55281,0.71394,0.84252,0.82478,0.60215,1.24826,1.79612,0.91951,0.02956,0,0.0016436,0.0016436,0.0016436
20,486.935,0.98328,1.26873,0.9645,0.01426,1.19992,0.91266,0.65823,0.82324,0.60153,0.93449,0.67398,0.84093,0.60962,1.0333,1.54617,0.96629,0.02422,0,0.0016238,0.0016238,0.0016238
21,510.593,0.96655,1.34299,0.99103,0.01368,1.13769,0.74297,0.70079,0.77099,0.52656,0.75436,0.70079,0.76089,0.53743,1.1721,1.70951,1.1101,0.02782,0,0.001604,0.001604,0.001604
22,534.419,1.00968,1.36585,0.9581,0.01423,1.1746,0.83303,0.80315,0.82945,0.59039,0.83639,0.79528,0.82868,0.59298,1.04325,1.8242,0.98519,0.02355,0,0.0015842,0.0015842,0.0015842
23,558.124,0.97136,1.2978,0.91527,0.01393,1.13747,0.88046,0.75591,0.85593,0.58841,0.88046,0.75591,0.85677,0.63678,1.15542,1.5029,0.89526,0.02755,0,0.0015644,0.0015644,0.0015644
24,581.709,0.96535,1.28402,0.89476,0.01354,1.11749,0.78797,0.77165,0.86317,0.62421,0.78797,0.77165,0.86365,0.6441,1.04336,1.49818,0.82354,0.02419,0,0.0015446,0.0015446,0.0015446
25,605.152,0.97222,1.25302,0.89583,0.01383,1.12647,0.81402,0.76378,0.84469,0.57571,0.80563,0.75591,0.83441,0.60582,1.12305,1.47164,0.91319,0.02784,0,0.0015248,0.0015248,0.0015248
26,628.513,0.94367,1.24877,0.92201,0.01341,1.07457,0.84484,0.77165,0.82374,0.60869,0.84666,0.77953,0.83637,0.6122,0.9749,1.54302,0.94687,0.02209,0,0.001505,0.001505,0.001505
27,652.06,0.91816,1.21554,0.85425,0.01283,1.04484,0.74611,0.66142,0.75733,0.51186,0.75499,0.66929,0.75255,0.5233,1.26285,1.75637,1.14461,0.02991,0,0.0014852,0.0014852,0.0014852
28,675.577,0.95535,1.25607,0.88603,0.01327,1.12943,0.86502,0.76378,0.80616,0.58618,0.83299,0.75591,0.8061,0.59927,1.03624,1.60296,0.95498,0.02373,0,0.0014654,0.0014654,0.0014654
29,699.116,0.89451,1.18147,0.85712,0.01266,1.12676,0.86324,0.79523,0.8604,0.61678,0.87997,0.8082,0.87687,0.65528,1.06893,1.51703,0.81575,0.02425,0,0.0014456,0.0014456,0.0014456
30,722.639,0.95355,1.2162,0.82878,0.01387,1.0585,0.84681,0.78352,0.85581,0.63964,0.86383,0.79926,0.85871,0.66158,0.9701,1.68636,0.8572,0.02302,0,0.0014258,0.0014258,0.0014258
31,746.296,0.92348,1.21927,0.79606,0.01321,1.04911,0.83075,0.80315,0.85126,0.64121,0.83889,0.81102,0.86042,0.64351,0.96032,1.38495,0.81782,0.02169,0,0.001406,0.001406,0.001406
32,769.791,0.89266,1.19205,0.81851,0.0128,0.99031,0.89022,0.82677,0.86235,0.62908,0.87981,0.8189,0.85025,0.64564,0.97226,1.39285,0.83531,0.02245,0,0.0013862,0.0013862,0.0013862
33,793.362,0.90869,1.19457,0.8038,0.01262,0.94908,0.86633,0.76548,0.86197,0.65178,0.86633,0.76548,0.85487,0.65594,0.98564,1.59611,0.75955,0.02211,0,0.0013664,0.0013664,0.0013664
34,816.964,0.93297,1.2195,0.79537,0.01326,1.0135,0.83234,0.77953,0.87169,0.64486,0.84388,0.7874,0.88856,0.63145,1.00331,1.75773,0.77701,0.02291,0,0.0013466,0.0013466,0.0013466
35,840.455,0.94864,1.21051,0.82396,0.01407,0.99209,0.82007,0.8189,0.85973,0.63387,0.86708,0.82182,0.86581,0.64983,0.95573,1.60568,0.84587,0.02184,0,0.0013268,0.0013268,0.0013268
36,864.093,0.94308,1.21443,0.7941,0.01288,1.00108,0.74874,0.83465,0.81266,0.61865,0.7558,0.84252,0.83202,0.6246,0.98332,1.53432,0.88056,0.02278,0,0.001307,0.001307,0.001307
37,887.509,0.91717,1.17829,0.78902,0.01308,0.98861,0.8412,0.81102,0.83771,0.61729,0.8412,0.81102,0.83244,0.62811,0.97626,1.40637,0.90742,0.02133,0,0.0012872,0.0012872,0.0012872
