epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,174.871,1.25496,1.86796,1.97626,0.01855,2.60818,0.62756,0.50416,0.52269,0.29751,0.68393,0.51969,0.55505,0.32984,1.4296,3.46685,1.81847,0.03509,0,0.000198462,0.000198462,0.0803523
2,346.774,1.19326,1.59049,1.3937,0.01763,1.96619,0.72925,0.71654,0.7211,0.47523,0.78148,0.73214,0.74731,0.51212,1.22,1.65433,1.07036,0.03172,0,0.000394517,0.000394517,0.0605484
3,518.423,1.17877,1.63438,1.31578,0.01769,1.91262,0.74754,0.76943,0.76864,0.51051,0.73016,0.72441,0.73536,0.50355,1.09898,2.12778,1.05901,0.02656,0,0.000586612,0.000586612,0.0407405
4,690.065,1.19632,1.57007,1.27937,0.01788,1.83675,0.63926,0.66142,0.69159,0.45395,0.64977,0.70121,0.72862,0.49257,1.255,1.74847,1.30755,0.03183,0,0.000774747,0.000774747,0.0209286
5,861.646,1.21477,1.55661,1.27536,0.01854,1.71534,0.72337,0.61772,0.67282,0.41984,0.72337,0.61772,0.67169,0.43575,1.2493,2.07539,1.61426,0.03117,0,0.000958922,0.000958922,0.00111277
6,1034.02,1.1501,1.44098,1.18184,0.01759,1.75133,0.72052,0.73228,0.77427,0.50482,0.72387,0.74016,0.78545,0.53447,1.17891,1.61349,1.2872,0.02851,0,0.0009505,0.0009505,0.0009505
7,1206.94,1.21395,1.5136,1.2512,0.01867,1.78311,0.77906,0.70866,0.78256,0.51356,0.77906,0.70866,0.79298,0.54579,1.19107,1.46394,1.08567,0.0293,0,0.0009406,0.0009406,0.0009406
8,1379.42,1.18563,1.54751,1.19134,0.01796,1.68048,0.7333,0.69291,0.75943,0.52321,0.75437,0.71654,0.79669,0.56866,1.11561,1.46054,1.38315,0.02591,0,0.0009307,0.0009307,0.0009307
9,1551.12,1.2342,1.53428,1.26191,0.01933,1.59661,0.82096,0.62992,0.77194,0.50221,0.85626,0.62205,0.77091,0.55212,1.18168,1.54889,1.11573,0.02852,0,0.0009208,0.0009208,0.0009208
10,1722.73,1.1495,1.47648,1.13226,0.01803,1.62006,0.7407,0.66142,0.75505,0.52589,0.75089,0.66929,0.75474,0.5372,1.08351,1.63475,1.02312,0.02651,0,0.0009109,0.0009109,0.0009109
11,1895.19,1.14573,1.43619,1.09837,0.01701,1.54711,0.79859,0.81102,0.86167,0.58714,0.80301,0.8189,0.84799,0.61021,1.04761,1.47585,0.79721,0.02406,0,0.000901,0.000901,0.000901
12,2067.94,1.15511,1.3965,1.05136,0.01731,1.43237,0.76883,0.73326,0.7871,0.50925,0.76338,0.72441,0.78831,0.54656,1.12807,1.50855,1.28821,0.02774,0,0.0008911,0.0008911,0.0008911
13,2240.4,1.1438,1.36801,1.1484,0.01707,1.43121,0.73182,0.7874,0.8157,0.57695,0.74883,0.80315,0.833,0.60925,1.05084,1.4582,0.82594,0.02587,0,0.0008812,0.0008812,0.0008812
