epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,138.97,1.23812,1.86104,2.04374,0.01796,2.56192,0.65837,0.22047,0.2569,0.1779,0.67081,0.22469,0.25581,0.17115,1.06874,3.58904,3.15435,0.02372,0,0.000198462,0.000198462,0.0803523
2,276.318,1.20011,1.65381,1.48323,0.01715,2.02003,0.6058,0.62992,0.67454,0.44207,0.59994,0.61401,0.64698,0.33333,1.16749,2.74942,1.53406,0.02896,0,0.000394517,0.000394517,0.0605484
3,413.481,1.22006,1.62068,1.37286,0.0185,1.85549,0.75485,0.67717,0.7376,0.47676,0.75089,0.66929,0.7343,0.50968,1.15123,1.75156,1.15803,0.02866,0,0.000586612,0.000586612,0.0407405
4,550.417,1.24693,1.669,1.33165,0.01856,1.74838,0.74678,0.62205,0.72862,0.48124,0.72532,0.66929,0.73347,0.52112,1.21187,1.63201,1.34802,0.02896,0,0.000774747,0.000774747,0.0209286
5,687.477,1.18832,1.46947,1.20496,0.0178,1.69245,0.62107,0.55495,0.62708,0.38209,0.62107,0.55495,0.62356,0.41522,1.25696,1.82843,1.72185,0.0325,0,0.000958922,0.000958922,0.00111277
6,824.043,1.19987,1.51223,1.23554,0.01834,1.70904,0.71455,0.64567,0.69838,0.47208,0.74186,0.66929,0.72797,0.49485,1.05081,1.58132,1.34114,0.02494,0,0.0009505,0.0009505,0.0009505
7,960.758,1.15469,1.45345,1.15769,0.01801,1.65214,0.85294,0.6378,0.76751,0.51485,0.84241,0.62992,0.76182,0.53044,1.14065,1.63692,1.12641,0.02733,0,0.0009406,0.0009406,0.0009406
8,1097.78,1.18029,1.5425,1.21752,0.01832,1.67878,0.64646,0.66142,0.69608,0.43011,0.65416,0.66929,0.68848,0.46968,1.24839,1.57233,1.50997,0.03161,0,0.0009307,0.0009307,0.0009307
9,1235.01,1.14332,1.50549,1.15344,0.01726,1.71247,0.74234,0.71654,0.76984,0.53731,0.7505,0.72441,0.77829,0.54749,1.07211,1.73251,1.09264,0.0261,0,0.0009208,0.0009208,0.0009208
10,1372.06,1.12736,1.47501,1.13613,0.01738,1.5908,0.83424,0.67717,0.80136,0.54232,0.8443,0.68504,0.83173,0.56038,1.15242,1.56046,0.92721,0.02753,0,0.0009109,0.0009109,0.0009109
11,1509.11,1.1204,1.45958,1.14817,0.01673,1.55864,0.84171,0.73228,0.80694,0.52388,0.83266,0.72441,0.80354,0.56174,1.13456,1.50479,1.02346,0.02784,0,0.000901,0.000901,0.000901
12,1645.89,1.11276,1.41608,1.09915,0.01643,1.62643,0.87241,0.75379,0.85068,0.58352,0.87159,0.74821,0.84281,0.60815,1.08742,1.45044,1.02508,0.02623,0,0.0008911,0.0008911,0.0008911
13,1783.02,1.05613,1.40625,1.0198,0.01557,1.52421,0.78828,0.77165,0.807,0.54852,0.81865,0.74016,0.82253,0.57145,1.11044,1.57947,0.96234,0.0266,0,0.0008812,0.0008812,0.0008812
14,1919.95,1.07428,1.37675,1.01783,0.01598,1.37897,0.7376,0.66402,0.76052,0.48546,0.76855,0.65365,0.75249,0.50171,1.21865,1.86952,1.09299,0.03148,0,0.0008713,0.0008713,0.0008713
15,2056.64,1.10807,1.35176,1.05549,0.01555,1.41579,0.82411,0.77476,0.84044,0.58619,0.83248,0.78263,0.86246,0.61014,1.04573,1.34924,1.03018,0.02508,0,0.0008614,0.0008614,0.0008614
16,2193.73,1.08097,1.35881,0.95992,0.01609,1.31598,0.77908,0.74975,0.82061,0.55692,0.77114,0.74287,0.8289,0.59954,1.04745,1.47645,1.0179,0.02516,0,0.0008515,0.0008515,0.0008515
17,2330.73,1.11395,1.41172,1.03468,0.01712,1.40754,0.79711,0.73228,0.80333,0.53889,0.80886,0.74016,0.80965,0.55108,1.1034,1.70484,0.95084,0.02605,0,0.0008416,0.0008416,0.0008416
18,2467.78,1.01429,1.32877,0.97866,0.01566,1.44109,0.7683,0.71654,0.78219,0.54545,0.75986,0.70866,0.78243,0.54479,1.02016,1.47613,0.92215,0.02437,0,0.0008317,0.0008317,0.0008317
