epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,38.5129,0.81458,2.07316,5.57039,0.01165,2.97756,0.00331,0.93701,0.38873,0.25693,0.00325,0.92126,0.38602,0.25456,0.80553,2.04963,9.80379,0.01716,0,0.000654545,0.000654545,0.000654545
2,57.3707,0.96907,1.53914,3.9261,0.01379,1.85613,0.60589,0.41732,0.52384,0.28437,0.62087,0.43307,0.52458,0.31552,1.24542,3.02807,7.44038,0.02913,0,0.00130813,0.00130813,0.00130813
3,76.9732,1.07303,1.60274,3.00251,0.01536,1.5906,0.65764,0.55118,0.63184,0.37771,0.6489,0.56755,0.61445,0.39818,1.19946,3.27647,4.42586,0.02663,0,0.00194852,0.00194852,0.00194852
4,96.5147,1.14744,1.56243,2.35303,0.01701,1.71286,0.58141,0.54331,0.50903,0.2403,0.62818,0.51883,0.54333,0.30685,1.48239,2.30308,3.37753,0.03787,0,0.0019406,0.0019406,0.0019406
5,115.402,1.11591,1.52556,1.90803,0.01634,1.59749,0.66035,0.69291,0.67809,0.4629,0.66093,0.69291,0.68715,0.4771,1.13879,1.82727,2.29823,0.02614,0,0.0019208,0.0019208,0.0019208
6,134.577,1.12192,1.58442,1.59125,0.0169,1.59627,0.69888,0.68504,0.729,0.47386,0.69717,0.68504,0.72644,0.49844,1.23568,2.07521,1.85739,0.03005,0,0.001901,0.001901,0.001901
7,153.899,1.09726,1.50821,1.39684,0.01619,1.50813,0.73446,0.63159,0.72257,0.48571,0.73421,0.63078,0.72772,0.52077,1.27799,1.70711,1.66326,0.03072,0,0.0018812,0.0018812,0.0018812
8,173.149,1.13216,1.49756,1.30045,0.01609,1.48447,0.76617,0.70866,0.77172,0.51946,0.79171,0.73228,0.79577,0.56505,1.24198,1.68037,1.3503,0.03026,0,0.0018614,0.0018614,0.0018614
9,192.153,1.03405,1.47114,1.24612,0.01527,1.41109,0.82586,0.63484,0.7118,0.45341,0.82586,0.63484,0.70401,0.47227,1.16469,1.78739,1.55869,0.02813,0,0.0018416,0.0018416,0.0018416
10,211.216,1.08678,1.4584,1.15591,0.01613,1.35592,0.8182,0.64567,0.75205,0.49095,0.8182,0.64567,0.75051,0.51611,1.22407,1.69547,1.34046,0.0297,0,0.0018218,0.0018218,0.0018218
11,230.185,1.07736,1.4155,1.15542,0.0157,1.31231,0.77755,0.64567,0.7536,0.49506,0.74858,0.67989,0.77072,0.55842,1.25927,1.65246,1.35778,0.03115,0,0.001802,0.001802,0.001802
12,249.318,1.09986,1.42805,1.14024,0.0164,1.37069,0.77516,0.81441,0.85559,0.58042,0.78999,0.82934,0.86501,0.61618,1.21821,1.91352,0.97509,0.02864,0,0.0017822,0.0017822,0.0017822
13,268.441,1.06667,1.38223,1.08784,0.01518,1.33089,0.79118,0.7874,0.84531,0.59685,0.8067,0.80315,0.85881,0.62557,1.10678,1.69019,0.99742,0.0249,0,0.0017624,0.0017624,0.0017624
14,287.582,1.06448,1.35971,1.08184,0.01552,1.27526,0.77194,0.77953,0.79528,0.53727,0.77973,0.7874,0.80556,0.56821,1.15691,1.6656,1.13973,0.02696,0,0.0017426,0.0017426,0.0017426
15,306.558,1.0603,1.36852,1.04627,0.01569,1.27656,0.83815,0.75591,0.83613,0.58446,0.84805,0.76378,0.84919,0.60342,1.08076,1.59549,1.07539,0.0252,0,0.0017228,0.0017228,0.0017228
16,325.54,1.0315,1.35191,1.00609,0.01511,1.26913,0.81104,0.77731,0.83279,0.56469,0.80296,0.77012,0.83013,0.60175,1.19748,1.66598,1.1045,0.02734,0,0.001703,0.001703,0.001703
17,344.592,1.01372,1.31894,0.96163,0.01485,1.28269,0.78171,0.81775,0.84266,0.6158,0.83053,0.81035,0.85764,0.62716,1.06142,1.73541,0.92936,0.02449,0,0.0016832,0.0016832,0.0016832
18,363.434,1.01919,1.31614,0.97045,0.01468,1.25799,0.81953,0.75591,0.84813,0.58407,0.84763,0.77953,0.87058,0.60095,1.11876,1.55378,0.97992,0.02565,0,0.0016634,0.0016634,0.0016634
19,382.457,1.00022,1.32587,0.94748,0.01472,1.1842,0.81274,0.70079,0.80547,0.57789,0.81274,0.70079,0.806,0.58786,1.07055,1.54393,1.03919,0.02494,0,0.0016436,0.0016436,0.0016436
20,401.559,1.01541,1.30466,0.9335,0.01461,1.17734,0.83745,0.77078,0.84065,0.60237,0.84916,0.79791,0.86636,0.61576,1.07387,1.61617,0.88568,0.02454,0,0.0016238,0.0016238,0.0016238
21,420.526,1.02855,1.37805,1.00451,0.01472,1.24472,0.8263,0.77165,0.83413,0.60989,0.81787,0.76378,0.82611,0.61938,1.04737,1.45461,0.922,0.02402,0,0.001604,0.001604,0.001604
22,439.696,1.02412,1.31708,0.91365,0.01408,1.12348,0.84806,0.79111,0.82884,0.59422,0.84806,0.79111,0.81455,0.5786,1.01406,1.85257,0.96943,0.02331,0,0.0015842,0.0015842,0.0015842
23,458.814,0.99918,1.30226,0.93079,0.01445,1.19685,0.73174,0.83465,0.84896,0.61701,0.72739,0.83465,0.85068,0.61634,0.9598,1.62123,0.8972,0.02145,0,0.0015644,0.0015644,0.0015644
24,477.86,0.96763,1.29899,0.87748,0.01342,1.1342,0.90801,0.80315,0.89023,0.65793,0.91691,0.81102,0.89608,0.66034,1.00551,1.54314,0.79133,0.02175,0,0.0015446,0.0015446,0.0015446
25,496.904,0.97482,1.25996,0.87346,0.01394,1.14268,0.7707,0.7874,0.82712,0.60169,0.75486,0.77165,0.8118,0.59769,1.06375,1.75985,0.81338,0.0244,0,0.0015248,0.0015248,0.0015248
26,515.941,0.94136,1.26734,0.84416,0.01315,1.05535,0.89134,0.7874,0.8551,0.64239,0.91256,0.77953,0.86696,0.64209,0.97722,1.59866,0.75265,0.02232,0,0.001505,0.001505,0.001505
27,534.977,0.93854,1.20705,0.83409,0.01289,1.08049,0.77422,0.79528,0.83532,0.57802,0.88658,0.71654,0.83374,0.61497,1.12536,1.46084,1.03776,0.02679,0,0.0014852,0.0014852,0.0014852
28,554.001,0.96702,1.25614,0.83584,0.01372,1.11959,0.83746,0.81139,0.84917,0.63327,0.84559,0.81926,0.85715,0.63578,0.98076,1.54183,0.81711,0.02273,0,0.0014654,0.0014654,0.0014654
29,572.937,0.91815,1.23116,0.83981,0.01317,1.17816,0.8555,0.7925,0.85808,0.58786,0.881,0.81613,0.872,0.63255,1.1749,1.67963,0.80999,0.02723,0,0.0014456,0.0014456,0.0014456
30,592.057,0.94371,1.23529,0.8298,0.01379,1.12841,0.86839,0.72441,0.85572,0.63687,0.88829,0.75136,0.86901,0.65797,1.00686,1.56193,0.87676,0.02365,0,0.0014258,0.0014258,0.0014258
31,611.27,0.90223,1.20152,0.80009,0.01306,1.08562,0.90016,0.75591,0.89099,0.6807,0.90954,0.76378,0.89595,0.68556,0.93195,1.39432,0.76509,0.02144,0,0.001406,0.001406,0.001406
32,630.338,0.91561,1.21792,0.81879,0.01315,1.01773,0.8347,0.77953,0.87816,0.65148,0.84313,0.7874,0.88393,0.64974,0.99202,1.52141,0.72903,0.02282,0,0.0013862,0.0013862,0.0013862
33,649.477,0.93351,1.23583,0.82615,0.01325,0.98108,0.81802,0.79528,0.86602,0.63634,0.81114,0.81165,0.87614,0.64427,1.00981,1.53842,0.76943,0.02268,0,0.0013664,0.0013664,0.0013664
34,668.501,0.92337,1.20461,0.80553,0.01345,0.99016,0.76829,0.7874,0.8465,0.62548,0.84087,0.77165,0.86751,0.62281,0.95872,1.64594,0.89655,0.02157,0,0.0013466,0.0013466,0.0013466
35,687.598,0.93728,1.15389,0.78742,0.01388,0.98381,0.81511,0.79841,0.83915,0.606,0.79689,0.8189,0.82901,0.6215,1.02807,1.63443,0.92465,0.02471,0,0.0013268,0.0013268,0.0013268
36,706.59,0.8961,1.21807,0.78696,0.01215,0.95984,0.78794,0.8189,0.84706,0.62921,0.78794,0.8189,0.8488,0.64591,0.98095,1.55415,0.84619,0.02245,0,0.001307,0.001307,0.001307
37,725.588,0.87628,1.19249,0.75884,0.01232,0.977,0.83885,0.77953,0.81338,0.60645,0.79462,0.82256,0.83838,0.63144,1.08814,1.57761,0.84633,0.02522,0,0.0012872,0.0012872,0.0012872
38,744.796,0.88644,1.15944,0.75095,0.012,0.9448,0.8405,0.80315,0.86488,0.67361,0.8405,0.80315,0.86922,0.67937,0.90029,1.32616,0.82384,0.01967,0,0.0012674,0.0012674,0.0012674
