epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,132.554,1.262,1.90339,1.81006,0.01877,2.4529,0.51217,0.1811,0.19759,0.10426,0.35779,0.07087,0.04314,0.01713,1.73587,8.92363,3.39507,0.04298,0,0.000198182,0.000198182,0.08038
2,262.375,1.11563,1.63202,1.42927,0.01651,1.93043,0.62497,0.61417,0.60672,0.39423,0.67336,0.61684,0.63484,0.41711,1.28558,1.953,1.50054,0.03056,0,0.00039424,0.00039424,0.0605761
3,391.981,1.14541,1.59778,1.33493,0.01719,1.69643,0.7323,0.58158,0.68054,0.42904,0.76073,0.60084,0.71121,0.44855,1.23117,1.95108,1.29136,0.02934,0,0.000586338,0.000586338,0.0407682
4,521.602,1.17685,1.58586,1.27316,0.01778,1.82732,0.59612,0.37192,0.45589,0.24815,0.57337,0.34924,0.44709,0.25513,1.47253,2.80054,2.03799,0.03635,0,0.000774476,0.000774476,0.0209563
5,651.043,1.17907,1.54214,1.20332,0.01799,1.68394,0.51042,0.47244,0.49948,0.29878,0.51349,0.45669,0.50189,0.32407,1.39673,2.11124,1.90165,0.03367,0,0.000958654,0.000958654,0.00114047
6,780.379,1.1315,1.54904,1.1817,0.01662,1.60574,0.74626,0.76421,0.79752,0.54098,0.75501,0.77654,0.80419,0.56861,1.22767,1.76186,1.02231,0.02922,0,0.0009505,0.0009505,0.0009505
7,910.018,1.1185,1.41898,1.08847,0.01656,1.48492,0.64872,0.75591,0.73317,0.49642,0.67692,0.77165,0.75836,0.50387,1.1551,1.69526,1.36952,0.02849,0,0.0009406,0.0009406,0.0009406
8,1039.45,1.11483,1.46942,1.08475,0.01709,1.50659,0.80013,0.78805,0.82613,0.54952,0.80859,0.79528,0.83423,0.56846,1.24203,1.7747,0.92723,0.02934,0,0.0009307,0.0009307,0.0009307
9,1168.78,1.11379,1.48912,1.0823,0.01714,1.5315,0.85006,0.71428,0.82228,0.56985,0.85006,0.71428,0.82871,0.5884,1.12913,1.65897,0.94127,0.02676,0,0.0009208,0.0009208,0.0009208
10,1298.36,1.07921,1.40145,1.0083,0.01622,1.31039,0.70708,0.68504,0.74967,0.47605,0.70708,0.68504,0.73679,0.48865,1.29158,1.83127,1.16265,0.03165,0,0.0009109,0.0009109,0.0009109
11,1427.97,1.06614,1.42865,0.98477,0.01569,1.42871,0.78261,0.79374,0.836,0.59443,0.80552,0.81537,0.86758,0.58462,1.04297,1.83306,0.90018,0.02423,0,0.000901,0.000901,0.000901
12,1557.63,1.07762,1.3893,1.02167,0.01634,1.37529,0.75809,0.80315,0.83236,0.59686,0.75809,0.80315,0.84211,0.6186,1.0471,1.46213,0.88551,0.02447,0,0.0008911,0.0008911,0.0008911
