epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,129.2,1.24714,1.9288,2.15467,0.01854,2.49423,0.47864,0.23858,0.23096,0.14646,0.45039,0.23622,0.21271,0.14247,1.21883,3.58442,3.41657,0.02677,0,0.000198182,0.000198182,0.08038
2,257.267,1.23939,1.72364,1.65221,0.01889,1.97281,0.51209,0.48031,0.48844,0.32635,0.52734,0.49606,0.49879,0.34478,1.33176,2.46527,2.04868,0.03184,0,0.00039424,0.00039424,0.0605761
3,385.122,1.25623,1.63579,1.38051,0.01959,1.78419,0.63016,0.67082,0.69768,0.47499,0.69173,0.62205,0.71257,0.51258,1.16044,1.66906,1.28483,0.02762,0,0.000586338,0.000586338,0.0407682
4,513.009,1.19157,1.57695,1.32175,0.01903,1.73326,0.72271,0.75933,0.76627,0.49596,0.74677,0.74308,0.77845,0.51176,1.22421,2.00644,1.04904,0.02859,0,0.000774476,0.000774476,0.0209563
5,640.827,1.14759,1.54503,1.23804,0.01789,1.62082,0.62554,0.71031,0.7212,0.51669,0.63248,0.71818,0.72987,0.52757,1.1583,1.78603,1.06734,0.0281,0,0.000958654,0.000958654,0.00114047
6,768.615,1.16022,1.52926,1.23334,0.01839,1.6575,0.572,0.39989,0.50229,0.3121,0.5475,0.38111,0.46288,0.3012,1.41683,2.83795,1.90656,0.03425,0,0.0009505,0.0009505,0.0009505
7,896.358,1.21192,1.5156,1.2442,0.01893,1.5908,0.77322,0.72441,0.77294,0.48816,0.77322,0.72441,0.77355,0.5028,1.23577,1.76279,1.0241,0.02994,0,0.0009406,0.0009406,0.0009406
8,1024.08,1.13144,1.44688,1.09508,0.01757,1.44672,0.72315,0.77953,0.81222,0.54844,0.72791,0.80315,0.816,0.58124,1.12788,1.54628,0.90765,0.02653,0,0.0009307,0.0009307,0.0009307
9,1151.97,1.10043,1.37482,1.05568,0.01693,1.42941,0.78125,0.73228,0.79675,0.50006,0.76867,0.72441,0.80086,0.5526,1.27593,1.80098,1.0613,0.03072,0,0.0009208,0.0009208,0.0009208
10,1279.63,1.09483,1.42813,1.06839,0.01677,1.4248,0.84073,0.73228,0.83575,0.56885,0.84977,0.74016,0.84457,0.58343,1.18784,1.68753,0.8525,0.02856,0,0.0009109,0.0009109,0.0009109
11,1407.42,1.11146,1.44658,1.08679,0.01691,1.54173,0.73113,0.74803,0.78498,0.52716,0.76493,0.74803,0.80383,0.54221,1.1409,1.84376,1.0253,0.02836,0,0.000901,0.000901,0.000901
12,1535.09,1.03126,1.31752,1.02263,0.01541,1.26513,0.76123,0.80329,0.8391,0.59742,0.77222,0.84252,0.85956,0.6071,1.04344,1.63699,0.86307,0.02446,0,0.0008911,0.0008911,0.0008911
13,1663.09,1.04022,1.2961,0.96631,0.01565,1.27865,0.72773,0.7874,0.8436,0.60962,0.72773,0.7874,0.85182,0.60466,1.03777,1.67194,0.89456,0.02404,0,0.0008812,0.0008812,0.0008812
14,1791.39,1.04579,1.34872,0.99824,0.01578,1.33634,0.7443,0.75637,0.8287,0.59627,0.84421,0.70866,0.84081,0.60095,1.0298,1.54734,0.84986,0.0234,0,0.0008713,0.0008713,0.0008713
15,1919.31,1.03539,1.31466,1.00467,0.01555,1.27142,0.7652,0.82117,0.82951,0.60146,0.77207,0.82682,0.84354,0.60995,1.05015,1.47017,0.87953,0.02413,0,0.0008614,0.0008614,0.0008614
